,Close,datetime,exchange_code,expiry_date,High,Low,Open,open_interest,product_type,right,stock_code,strike_price,Volume
0,126.3,2024-07-02 09:15:00,NFO,04-JUL-2024,126.3,125.85,125.85,1519875,Options,Put,NIFTY,24200.0,0
1,126.3,2024-07-02 09:15:00,NFO,04-JUL-2024,126.3,125.85,125.85,1519875,Options,Put,NIFTY,24200.0,0
2,125.15,2024-07-02 09:15:01,NFO,04-JUL-2024,125.15,125.15,125.15,1519875,Options,Put,NIFTY,24200.0,0
3,139.35,2024-07-02 09:15:03,NFO,04-JUL-2024,139.35,139.35,139.35,1519875,Options,Put,NIFTY,24200.0,53725
4,136.85,2024-07-02 09:15:06,NFO,04-JUL-2024,136.85,136.85,136.85,1519875,Options,Put,NIFTY,24200.0,0
5,133.85,2024-07-02 09:15:07,NFO,04-JUL-2024,134.25,133.85,134.25,1519875,Options,Put,NIFTY,24200.0,54150
6,130.2,2024-07-02 09:15:08,NFO,04-JUL-2024,130.2,130.2,130.2,1519875,Options,Put,NIFTY,24200.0,34225
7,128.35,2024-07-02 09:15:09,NFO,04-JUL-2024,128.35,128.35,128.35,1519875,Options,Put,NIFTY,24200.0,0
8,131.2,2024-07-02 09:15:10,NFO,04-JUL-2024,131.2,131.2,131.2,1519875,Options,Put,NIFTY,24200.0,30600
9,133.3,2024-07-02 09:15:12,NFO,04-JUL-2024,134.65,133.3,134.65,1519875,Options,Put,NIFTY,24200.0,24350
10,134.8,2024-07-02 09:15:13,NFO,04-JUL-2024,134.8,134.8,134.8,1519875,Options,Put,NIFTY,24200.0,43375
11,132.75,2024-07-02 09:15:15,NFO,04-JUL-2024,132.75,132.15,132.15,1519875,Options,Put,NIFTY,24200.0,18925
12,131.9,2024-07-02 09:15:17,NFO,04-JUL-2024,131.9,131.3,131.3,1519875,Options,Put,NIFTY,24200.0,17825
13,134.05,2024-07-02 09:15:19,NFO,04-JUL-2024,134.05,133.65,133.65,1602200,Options,Put,NIFTY,24200.0,30175
14,133.25,2024-07-02 09:15:20,NFO,04-JUL-2024,133.25,133.25,133.25,1602200,Options,Put,NIFTY,24200.0,0
15,134.1,2024-07-02 09:15:22,NFO,04-JUL-2024,134.1,134.1,134.1,1602200,Options,Put,NIFTY,24200.0,0
16,131.6,2024-07-02 09:15:23,NFO,04-JUL-2024,132.8,131.6,132.8,1602200,Options,Put,NIFTY,24200.0,65450
