,Close,datetime,exchange_code,expiry_date,High,Low,Open,open_interest,product_type,right,stock_code,strike_price,Volume
0,240.75,2024-07-02 09:15:00,NFO,04-JUL-2024,240.75,240.75,240.75,0,Options,Put,NIFTY,24350.0,0
1,240.75,2024-07-02 09:15:00,NFO,04-JUL-2024,240.75,240.75,240.75,0,Options,Put,NIFTY,24350.0,0
2,219.65,2024-07-02 09:15:01,NFO,04-JUL-2024,219.65,219.65,219.65,125625,Options,Put,NIFTY,24350.0,0
3,230.3,2024-07-02 09:15:02,NFO,04-JUL-2024,230.3,227.8,227.8,125625,Options,Put,NIFTY,24350.0,425
4,224.95,2024-07-02 09:15:03,NFO,04-JUL-2024,224.95,224.95,224.95,125625,Options,Put,NIFTY,24350.0,0
5,228.85,2024-07-02 09:15:04,NFO,04-JUL-2024,231.5,228.85,231.5,125625,Options,Put,NIFTY,24350.0,325
6,232.05,2024-07-02 09:15:05,NFO,04-JUL-2024,232.05,232.05,232.05,125625,Options,Put,NIFTY,24350.0,0
7,219.95,2024-07-02 09:15:08,NFO,04-JUL-2024,219.95,219.95,219.95,125625,Options,Put,NIFTY,24350.0,0
8,218.35,2024-07-02 09:15:09,NFO,04-JUL-2024,218.35,218.35,218.35,125625,Options,Put,NIFTY,24350.0,0
9,223.2,2024-07-02 09:15:10,NFO,04-JUL-2024,223.2,223.2,223.2,125625,Options,Put,NIFTY,24350.0,0
10,223.75,2024-07-02 09:15:11,NFO,04-JUL-2024,223.75,223.75,223.75,125625,Options,Put,NIFTY,24350.0,0
11,227.8,2024-07-02 09:15:14,NFO,04-JUL-2024,227.8,227.8,227.8,125625,Options,Put,NIFTY,24350.0,11900
12,223.9,2024-07-02 09:15:15,NFO,04-JUL-2024,225.0,223.9,225.0,125625,Options,Put,NIFTY,24350.0,625
13,223.55,2024-07-02 09:15:18,NFO,04-JUL-2024,223.55,223.55,223.55,125625,Options,Put,NIFTY,24350.0,0
14,225.6,2024-07-02 09:15:19,NFO,04-JUL-2024,225.6,225.6,225.6,129925,Options,Put,NIFTY,24350.0,0
15,226.2,2024-07-02 09:15:22,NFO,04-JUL-2024,226.2,226.2,226.2,129925,Options,Put,NIFTY,24350.0,0
16,223.0,2024-07-02 09:15:24,NFO,04-JUL-2024,223.0,223.0,223.0,129925,Options,Put,NIFTY,24350.0,0
17,221.5,2024-07-02 09:15:26,NFO,04-JUL-2024,222.0,221.5,222.0,129925,Options,Put,NIFTY,24350.0,8325
18,221.5,2024-07-02 09:15:27,NFO,04-JUL-2024,221.5,221.5,221.5,129925,Options,Put,NIFTY,24350.0,0
19,221.9,2024-07-02 09:15:28,NFO,04-JUL-2024,221.9,220.75,220.75,129925,Options,Put,NIFTY,24350.0,400
20,221.2,2024-07-02 09:15:29,NFO,04-JUL-2024,221.2,221.2,221.2,129925,Options,Put,NIFTY,24350.0,200
21,220.0,2024-07-02 09:15:30,NFO,04-JUL-2024,220.0,220.0,220.0,129925,Options,Put,NIFTY,24350.0,100
22,219.55,2024-07-02 09:15:31,NFO,04-JUL-2024,219.55,219.55,219.55,129925,Options,Put,NIFTY,24350.0,0
23,219.9,2024-07-02 09:15:32,NFO,04-JUL-2024,219.9,219.9,219.9,129925,Options,Put,NIFTY,24350.0,0
24,217.5,2024-07-02 09:15:33,NFO,04-JUL-2024,217.5,217.5,217.5,129925,Options,Put,NIFTY,24350.0,3850
25,216.05,2024-07-02 09:15:35,NFO,04-JUL-2024,216.05,216.05,216.05,129925,Options,Put,NIFTY,24350.0,0
26,217.65,2024-07-02 09:15:36,NFO,04-JUL-2024,217.65,217.0,217.0,129925,Options,Put,NIFTY,24350.0,525
27,217.65,2024-07-02 09:15:37,NFO,04-JUL-2024,217.65,217.65,217.65,129925,Options,Put,NIFTY,24350.0,0
28,217.0,2024-07-02 09:15:38,NFO,04-JUL-2024,217.15,217.0,217.15,129925,Options,Put,NIFTY,24350.0,575
29,216.45,2024-07-02 09:15:40,NFO,04-JUL-2024,216.45,216.45,216.45,129925,Options,Put,NIFTY,24350.0,0
30,217.75,2024-07-02 09:15:41,NFO,04-JUL-2024,217.75,216.55,216.55,129925,Options,Put,NIFTY,24350.0,400
31,219.4,2024-07-02 09:15:43,NFO,04-JUL-2024,219.4,219.4,219.4,129925,Options,Put,NIFTY,24350.0,0
