,Close,datetime,exchange_code,expiry_date,High,Low,Open,open_interest,product_type,right,stock_code,strike_price,Volume
0,14.5,2024-07-02 09:15:00,NFO,04-JUL-2024,14.65,13.05,14.65,3774375,Options,Put,NIFTY,23700.0,2075
1,14.5,2024-07-02 09:15:00,NFO,04-JUL-2024,14.65,13.05,14.65,3774375,Options,Put,NIFTY,23700.0,2075
2,14.25,2024-07-02 09:15:01,NFO,04-JUL-2024,14.25,14.25,14.25,3774375,Options,Put,NIFTY,23700.0,0
3,15.4,2024-07-02 09:15:02,NFO,04-JUL-2024,15.4,15.4,15.4,3774375,Options,Put,NIFTY,23700.0,13125
4,15.85,2024-07-02 09:15:03,NFO,04-JUL-2024,15.85,15.85,15.85,3774375,Options,Put,NIFTY,23700.0,0
5,15.05,2024-07-02 09:15:04,NFO,04-JUL-2024,15.05,15.0,15.0,3774375,Options,Put,NIFTY,23700.0,5725
6,16.0,2024-07-02 09:15:05,NFO,04-JUL-2024,16.0,16.0,16.0,3774375,Options,Put,NIFTY,23700.0,0
7,14.7,2024-07-02 09:15:08,NFO,04-JUL-2024,14.7,14.7,14.7,3774375,Options,Put,NIFTY,23700.0,0
8,14.55,2024-07-02 09:15:09,NFO,04-JUL-2024,14.55,14.55,14.55,3774375,Options,Put,NIFTY,23700.0,0
9,14.7,2024-07-02 09:15:10,NFO,04-JUL-2024,14.7,14.7,14.7,3774375,Options,Put,NIFTY,23700.0,0
10,15.15,2024-07-02 09:15:11,NFO,04-JUL-2024,15.15,15.15,15.15,3774375,Options,Put,NIFTY,23700.0,0
11,15.45,2024-07-02 09:15:14,NFO,04-JUL-2024,15.45,15.35,15.35,3774375,Options,Put,NIFTY,23700.0,37100
12,15.15,2024-07-02 09:15:15,NFO,04-JUL-2024,15.15,15.05,15.05,3774375,Options,Put,NIFTY,23700.0,0
13,14.9,2024-07-02 09:15:19,NFO,04-JUL-2024,14.9,14.9,14.9,3778925,Options,Put,NIFTY,23700.0,0
14,15.1,2024-07-02 09:15:20,NFO,04-JUL-2024,15.1,15.1,15.1,3778925,Options,Put,NIFTY,23700.0,31475
15,14.8,2024-07-02 09:15:23,NFO,04-JUL-2024,14.8,14.8,14.8,3778925,Options,Put,NIFTY,23700.0,13125
16,14.8,2024-07-02 09:15:24,NFO,04-JUL-2024,14.8,14.8,14.8,3778925,Options,Put,NIFTY,23700.0,0
17,14.9,2024-07-02 09:15:26,NFO,04-JUL-2024,14.9,14.9,14.9,3778925,Options,Put,NIFTY,23700.0,11425
18,14.8,2024-07-02 09:15:27,NFO,04-JUL-2024,14.8,14.8,14.8,3778925,Options,Put,NIFTY,23700.0,0
19,15.0,2024-07-02 09:15:28,NFO,04-JUL-2024,15.0,14.9,14.9,3778925,Options,Put,NIFTY,23700.0,2725
20,14.7,2024-07-02 09:15:29,NFO,04-JUL-2024,14.7,14.7,14.7,3778925,Options,Put,NIFTY,23700.0,4650
21,14.75,2024-07-02 09:15:30,NFO,04-JUL-2024,14.75,14.75,14.75,3778925,Options,Put,NIFTY,23700.0,2875
22,14.6,2024-07-02 09:15:31,NFO,04-JUL-2024,14.6,14.6,14.6,3778925,Options,Put,NIFTY,23700.0,0
23,14.55,2024-07-02 09:15:32,NFO,04-JUL-2024,14.55,14.55,14.55,3778925,Options,Put,NIFTY,23700.0,0
24,14.0,2024-07-02 09:15:34,NFO,04-JUL-2024,14.0,14.0,14.0,3778925,Options,Put,NIFTY,23700.0,0
25,14.0,2024-07-02 09:15:35,NFO,04-JUL-2024,14.0,14.0,14.0,3778925,Options,Put,NIFTY,23700.0,0
26,14.3,2024-07-02 09:15:36,NFO,04-JUL-2024,14.3,14.2,14.2,3778925,Options,Put,NIFTY,23700.0,36625
27,14.15,2024-07-02 09:15:37,NFO,04-JUL-2024,14.15,14.15,14.15,3778925,Options,Put,NIFTY,23700.0,0
28,14.15,2024-07-02 09:15:38,NFO,04-JUL-2024,14.3,14.15,14.3,3778925,Options,Put,NIFTY,23700.0,13725
29,14.1,2024-07-02 09:15:40,NFO,04-JUL-2024,14.1,14.1,14.1,3778925,Options,Put,NIFTY,23700.0,0
30,14.3,2024-07-02 09:15:41,NFO,04-JUL-2024,14.3,14.2,14.2,3778925,Options,Put,NIFTY,23700.0,6175
31,14.2,2024-07-02 09:15:42,NFO,04-JUL-2024,14.4,14.2,14.4,3778925,Options,Put,NIFTY,23700.0,0
32,14.2,2024-07-02 09:15:43,NFO,04-JUL-2024,14.2,14.05,14.05,3778925,Options,Put,NIFTY,23700.0,15500
33,14.0,2024-07-02 09:15:44,NFO,04-JUL-2024,14.0,14.0,14.0,3778925,Options,Put,NIFTY,23700.0,0
34,14.0,2024-07-02 09:15:45,NFO,04-JUL-2024,14.0,14.0,14.0,3778925,Options,Put,NIFTY,23700.0,17000
35,14.0,2024-07-02 09:15:46,NFO,04-JUL-2024,14.0,14.0,14.0,3778925,Options,Put,NIFTY,23700.0,0
36,13.8,2024-07-02 09:15:47,NFO,04-JUL-2024,13.85,13.8,13.85,3778925,Options,Put,NIFTY,23700.0,3725
37,13.75,2024-07-02 09:15:48,NFO,04-JUL-2024,13.75,13.75,13.75,3778925,Options,Put,NIFTY,23700.0,0
38,13.95,2024-07-02 09:15:49,NFO,04-JUL-2024,13.95,13.95,13.95,3778925,Options,Put,NIFTY,23700.0,0
39,13.85,2024-07-02 09:15:50,NFO,04-JUL-2024,13.9,13.85,13.9,3778925,Options,Put,NIFTY,23700.0,3375
40,13.75,2024-07-02 09:15:52,NFO,04-JUL-2024,13.75,13.7,13.7,3778925,Options,Put,NIFTY,23700.0,0
41,13.75,2024-07-02 09:15:53,NFO,04-JUL-2024,13.75,13.75,13.75,3778925,Options,Put,NIFTY,23700.0,0
42,14.0,2024-07-02 09:15:55,NFO,04-JUL-2024,14.0,13.75,13.75,3778925,Options,Put,NIFTY,23700.0,22100
43,13.8,2024-07-02 09:15:57,NFO,04-JUL-2024,13.8,13.8,13.8,3778925,Options,Put,NIFTY,23700.0,1550
44,13.85,2024-07-02 09:15:58,NFO,04-JUL-2024,13.9,13.8,13.8,3778925,Options,Put,NIFTY,23700.0,3875
45,13.65,2024-07-02 09:15:59,NFO,04-JUL-2024,13.65,13.65,13.65,3778925,Options,Put,NIFTY,23700.0,0
46,13.45,2024-07-02 09:16:01,NFO,04-JUL-2024,13.45,13.45,13.45,3778925,Options,Put,NIFTY,23700.0,11650
47,13.5,2024-07-02 09:16:02,NFO,04-JUL-2024,13.5,13.5,13.5,3778925,Options,Put,NIFTY,23700.0,0
48,13.5,2024-07-02 09:16:03,NFO,04-JUL-2024,13.6,13.5,13.6,3778925,Options,Put,NIFTY,23700.0,3300
49,13.4,2024-07-02 09:16:04,NFO,04-JUL-2024,13.45,13.4,13.45,3778925,Options,Put,NIFTY,23700.0,1700
50,13.35,2024-07-02 09:16:05,NFO,04-JUL-2024,13.35,13.3,13.3,3778925,Options,Put,NIFTY,23700.0,0
51,13.2,2024-07-02 09:16:06,NFO,04-JUL-2024,13.25,13.2,13.25,3778925,Options,Put,NIFTY,23700.0,1450
52,13.4,2024-07-02 09:16:07,NFO,04-JUL-2024,13.4,13.4,13.4,3778925,Options,Put,NIFTY,23700.0,4825
53,13.15,2024-07-02 09:16:08,NFO,04-JUL-2024,13.15,13.15,13.15,3778925,Options,Put,NIFTY,23700.0,0
54,13.0,2024-07-02 09:16:09,NFO,04-JUL-2024,13.0,13.0,13.0,3778925,Options,Put,NIFTY,23700.0,5925
55,12.85,2024-07-02 09:16:10,NFO,04-JUL-2024,13.1,12.85,13.1,3778925,Options,Put,NIFTY,23700.0,5000
56,12.85,2024-07-02 09:16:11,NFO,04-JUL-2024,12.85,12.85,12.85,3778925,Options,Put,NIFTY,23700.0,0
57,12.75,2024-07-02 09:16:12,NFO,04-JUL-2024,12.75,12.75,12.75,3778925,Options,Put,NIFTY,23700.0,0
58,12.65,2024-07-02 09:16:13,NFO,04-JUL-2024,12.65,12.65,12.65,3778925,Options,Put,NIFTY,23700.0,0
59,13.0,2024-07-02 09:16:15,NFO,04-JUL-2024,13.0,13.0,13.0,3778925,Options,Put,NIFTY,23700.0,0
60,13.05,2024-07-02 09:16:16,NFO,04-JUL-2024,13.05,12.9,12.9,3778925,Options,Put,NIFTY,23700.0,17925
61,12.85,2024-07-02 09:16:17,NFO,04-JUL-2024,12.85,12.8,12.8,3778925,Options,Put,NIFTY,23700.0,0
62,12.9,2024-07-02 09:16:18,NFO,04-JUL-2024,12.9,12.9,12.9,3778925,Options,Put,NIFTY,23700.0,5700
63,12.95,2024-07-02 09:16:19,NFO,04-JUL-2024,13.0,12.75,12.75,3778925,Options,Put,NIFTY,23700.0,8975
64,13.0,2024-07-02 09:16:20,NFO,04-JUL-2024,13.0,13.0,13.0,3778925,Options,Put,NIFTY,23700.0,2400
65,12.85,2024-07-02 09:16:21,NFO,04-JUL-2024,12.95,12.85,12.95,3778925,Options,Put,NIFTY,23700.0,2275
66,12.85,2024-07-02 09:16:22,NFO,04-JUL-2024,12.85,12.85,12.85,3778925,Options,Put,NIFTY,23700.0,0
67,12.8,2024-07-02 09:16:23,NFO,04-JUL-2024,12.8,12.8,12.8,3778925,Options,Put,NIFTY,23700.0,2800
68,13.05,2024-07-02 09:16:25,NFO,04-JUL-2024,13.05,13.0,13.0,3778925,Options,Put,NIFTY,23700.0,0
69,13.15,2024-07-02 09:16:26,NFO,04-JUL-2024,13.15,13.15,13.15,3778925,Options,Put,NIFTY,23700.0,138900
70,13.15,2024-07-02 09:16:27,NFO,04-JUL-2024,13.15,13.15,13.15,3778925,Options,Put,NIFTY,23700.0,5925
71,13.15,2024-07-02 09:16:28,NFO,04-JUL-2024,13.15,13.15,13.15,3778925,Options,Put,NIFTY,23700.0,1950
72,13.2,2024-07-02 09:16:29,NFO,04-JUL-2024,13.2,13.2,13.2,3778925,Options,Put,NIFTY,23700.0,0
73,13.1,2024-07-02 09:16:30,NFO,04-JUL-2024,13.1,13.1,13.1,3778925,Options,Put,NIFTY,23700.0,6675
74,13.05,2024-07-02 09:16:31,NFO,04-JUL-2024,13.1,13.05,13.1,3778925,Options,Put,NIFTY,23700.0,2850
75,13.1,2024-07-02 09:16:33,NFO,04-JUL-2024,13.1,13.05,13.05,3778925,Options,Put,NIFTY,23700.0,1250
76,13.15,2024-07-02 09:16:34,NFO,04-JUL-2024,13.15,13.15,13.15,3778925,Options,Put,NIFTY,23700.0,10525
77,13.05,2024-07-02 09:16:35,NFO,04-JUL-2024,13.05,13.05,13.05,3778925,Options,Put,NIFTY,23700.0,16175
78,13.1,2024-07-02 09:16:36,NFO,04-JUL-2024,13.1,13.05,13.05,3778925,Options,Put,NIFTY,23700.0,17375
79,13.05,2024-07-02 09:16:37,NFO,04-JUL-2024,13.15,13.05,13.15,3778925,Options,Put,NIFTY,23700.0,0
80,13.05,2024-07-02 09:16:38,NFO,04-JUL-2024,13.05,13.05,13.05,3778925,Options,Put,NIFTY,23700.0,0
81,13.1,2024-07-02 09:16:40,NFO,04-JUL-2024,13.1,13.0,13.0,3778925,Options,Put,NIFTY,23700.0,52175
82,13.0,2024-07-02 09:16:42,NFO,04-JUL-2024,13.0,13.0,13.0,3778925,Options,Put,NIFTY,23700.0,0
83,12.9,2024-07-02 09:16:43,NFO,04-JUL-2024,12.95,12.9,12.95,3778925,Options,Put,NIFTY,23700.0,0
84,12.95,2024-07-02 09:16:44,NFO,04-JUL-2024,12.95,12.85,12.85,3778925,Options,Put,NIFTY,23700.0,35725
85,12.95,2024-07-02 09:16:45,NFO,04-JUL-2024,12.95,12.95,12.95,3778925,Options,Put,NIFTY,23700.0,4900
86,12.9,2024-07-02 09:16:46,NFO,04-JUL-2024,12.9,12.9,12.9,3778925,Options,Put,NIFTY,23700.0,3500
87,12.9,2024-07-02 09:16:47,NFO,04-JUL-2024,12.9,12.9,12.9,3778925,Options,Put,NIFTY,23700.0,0
88,12.95,2024-07-02 09:16:49,NFO,04-JUL-2024,12.95,12.95,12.95,3778925,Options,Put,NIFTY,23700.0,0
89,12.9,2024-07-02 09:16:50,NFO,04-JUL-2024,12.9,12.9,12.9,3778925,Options,Put,NIFTY,23700.0,0
90,12.95,2024-07-02 09:16:51,NFO,04-JUL-2024,12.95,12.95,12.95,3778925,Options,Put,NIFTY,23700.0,50400
91,13.0,2024-07-02 09:16:52,NFO,04-JUL-2024,13.0,13.0,13.0,3778925,Options,Put,NIFTY,23700.0,1800
92,12.95,2024-07-02 09:16:53,NFO,04-JUL-2024,12.95,12.95,12.95,3778925,Options,Put,NIFTY,23700.0,0
93,13.0,2024-07-02 09:16:54,NFO,04-JUL-2024,13.0,13.0,13.0,3778925,Options,Put,NIFTY,23700.0,0
94,12.9,2024-07-02 09:16:55,NFO,04-JUL-2024,12.9,12.9,12.9,3778925,Options,Put,NIFTY,23700.0,7550
95,12.8,2024-07-02 09:16:56,NFO,04-JUL-2024,12.8,12.8,12.8,3778925,Options,Put,NIFTY,23700.0,0
96,12.75,2024-07-02 09:16:57,NFO,04-JUL-2024,12.75,12.75,12.75,3778925,Options,Put,NIFTY,23700.0,15850
97,12.7,2024-07-02 09:16:58,NFO,04-JUL-2024,12.7,12.7,12.7,3778925,Options,Put,NIFTY,23700.0,0
98,12.7,2024-07-02 09:16:59,NFO,04-JUL-2024,12.7,12.7,12.7,3778925,Options,Put,NIFTY,23700.0,0
99,12.65,2024-07-02 09:17:00,NFO,04-JUL-2024,12.65,12.65,12.65,3778925,Options,Put,NIFTY,23700.0,12450
100,12.9,2024-07-02 09:17:02,NFO,04-JUL-2024,12.9,12.45,12.45,3778925,Options,Put,NIFTY,23700.0,15500
101,12.95,2024-07-02 09:17:03,NFO,04-JUL-2024,12.95,12.95,12.95,3778925,Options,Put,NIFTY,23700.0,8750
102,13.1,2024-07-02 09:17:04,NFO,04-JUL-2024,13.1,13.1,13.1,3778925,Options,Put,NIFTY,23700.0,44200
103,13.1,2024-07-02 09:17:06,NFO,04-JUL-2024,13.1,13.1,13.1,3778925,Options,Put,NIFTY,23700.0,0
104,13.0,2024-07-02 09:17:08,NFO,04-JUL-2024,13.0,13.0,13.0,3778925,Options,Put,NIFTY,23700.0,0
105,13.1,2024-07-02 09:17:11,NFO,04-JUL-2024,13.1,13.1,13.1,3778925,Options,Put,NIFTY,23700.0,56100
106,12.95,2024-07-02 09:17:12,NFO,04-JUL-2024,12.95,12.95,12.95,3778925,Options,Put,NIFTY,23700.0,4225
107,12.9,2024-07-02 09:17:13,NFO,04-JUL-2024,12.9,12.9,12.9,3778925,Options,Put,NIFTY,23700.0,3250
108,13.0,2024-07-02 09:17:14,NFO,04-JUL-2024,13.0,12.9,12.9,3778925,Options,Put,NIFTY,23700.0,0
109,13.05,2024-07-02 09:17:15,NFO,04-JUL-2024,13.05,13.05,13.05,3778925,Options,Put,NIFTY,23700.0,925
110,12.95,2024-07-02 09:17:17,NFO,04-JUL-2024,12.95,12.9,12.9,3778925,Options,Put,NIFTY,23700.0,4925
111,12.9,2024-07-02 09:17:19,NFO,04-JUL-2024,12.9,12.9,12.9,3778925,Options,Put,NIFTY,23700.0,0
112,12.9,2024-07-02 09:17:20,NFO,04-JUL-2024,12.9,12.9,12.9,3778925,Options,Put,NIFTY,23700.0,23600
113,13.0,2024-07-02 09:17:21,NFO,04-JUL-2024,13.0,13.0,13.0,3778925,Options,Put,NIFTY,23700.0,0
114,12.95,2024-07-02 09:17:23,NFO,04-JUL-2024,12.95,12.95,12.95,3778925,Options,Put,NIFTY,23700.0,4550
115,12.95,2024-07-02 09:17:24,NFO,04-JUL-2024,12.95,12.95,12.95,3778925,Options,Put,NIFTY,23700.0,2975
116,12.95,2024-07-02 09:17:25,NFO,04-JUL-2024,12.95,12.95,12.95,3778925,Options,Put,NIFTY,23700.0,0
117,12.95,2024-07-02 09:17:26,NFO,04-JUL-2024,12.95,12.95,12.95,3778925,Options,Put,NIFTY,23700.0,6125
118,13.0,2024-07-02 09:17:27,NFO,04-JUL-2024,13.0,13.0,13.0,3778925,Options,Put,NIFTY,23700.0,650
119,13.1,2024-07-02 09:17:28,NFO,04-JUL-2024,13.1,13.1,13.1,3778925,Options,Put,NIFTY,23700.0,0
120,12.95,2024-07-02 09:17:29,NFO,04-JUL-2024,12.95,12.95,12.95,3778925,Options,Put,NIFTY,23700.0,4575
121,13.0,2024-07-02 09:17:30,NFO,04-JUL-2024,13.0,13.0,13.0,3778925,Options,Put,NIFTY,23700.0,6775
122,12.9,2024-07-02 09:17:31,NFO,04-JUL-2024,12.9,12.9,12.9,3778925,Options,Put,NIFTY,23700.0,0
123,12.9,2024-07-02 09:17:32,NFO,04-JUL-2024,12.9,12.9,12.9,3778925,Options,Put,NIFTY,23700.0,500
124,13.15,2024-07-02 09:17:35,NFO,04-JUL-2024,13.15,13.15,13.15,3778925,Options,Put,NIFTY,23700.0,0
125,13.15,2024-07-02 09:17:36,NFO,04-JUL-2024,13.15,13.15,13.15,3778925,Options,Put,NIFTY,23700.0,0
126,13.1,2024-07-02 09:17:37,NFO,04-JUL-2024,13.1,13.1,13.1,3778925,Options,Put,NIFTY,23700.0,6475
127,13.15,2024-07-02 09:17:38,NFO,04-JUL-2024,13.15,13.15,13.15,3778925,Options,Put,NIFTY,23700.0,0
128,13.2,2024-07-02 09:17:39,NFO,04-JUL-2024,13.2,13.2,13.2,3778925,Options,Put,NIFTY,23700.0,2550
129,13.1,2024-07-02 09:17:40,NFO,04-JUL-2024,13.1,13.1,13.1,3778925,Options,Put,NIFTY,23700.0,6150
130,13.2,2024-07-02 09:17:42,NFO,04-JUL-2024,13.2,13.2,13.2,3778925,Options,Put,NIFTY,23700.0,11625
131,13.3,2024-07-02 09:17:43,NFO,04-JUL-2024,13.3,13.3,13.3,3778925,Options,Put,NIFTY,23700.0,5075
132,13.2,2024-07-02 09:17:45,NFO,04-JUL-2024,13.3,13.2,13.3,3778925,Options,Put,NIFTY,23700.0,2225
133,13.2,2024-07-02 09:17:46,NFO,04-JUL-2024,13.2,13.2,13.2,3778925,Options,Put,NIFTY,23700.0,7025
134,13.3,2024-07-02 09:17:47,NFO,04-JUL-2024,13.3,13.3,13.3,3778925,Options,Put,NIFTY,23700.0,4825
135,13.3,2024-07-02 09:17:48,NFO,04-JUL-2024,13.3,13.3,13.3,3778925,Options,Put,NIFTY,23700.0,3300
136,13.3,2024-07-02 09:17:49,NFO,04-JUL-2024,13.3,13.3,13.3,3778925,Options,Put,NIFTY,23700.0,10300
137,13.25,2024-07-02 09:17:50,NFO,04-JUL-2024,13.25,13.25,13.25,3778925,Options,Put,NIFTY,23700.0,11800
138,13.3,2024-07-02 09:17:51,NFO,04-JUL-2024,13.3,13.3,13.3,3778925,Options,Put,NIFTY,23700.0,21475
