time,price,volume
1719461502904,33.5,100
1719461503939,33.25,50
1719461504105,33.1,50
1719461504948,33.4,25
1719461505318,33.45,25
1719461505929,33.25,25
1719461506106,33.15,25
1719461506944,33.1,50
1719461507265,33.1,650
1719461507969,33.65,25
1719461508711,33.4,125
1719461508970,33.3,650
1719461509941,33.4,25
1719461510119,33.25,25
1719461511096,33.3,475
1719461511321,33.2,100
1719461511956,33.6,25
1719461512719,33.0,100
1719461512968,33.2,25
1719461513956,33.45,25
1719461514327,33.45,300
1719461515142,33.3,50
1719461515328,33.3,100
1719461515976,34.0,75
1719461516522,34.35,25
1719461516954,34.35,75
1719461517980,33.8,25
1719461519164,32.85,50
1719461519316,32.9,25
1719461519970,33.45,25
1719461520542,33.25,250
1719461520977,33.2,25
1719461521573,33.1,50
1719461521979,32.8,200
1719461522730,32.6,50
1719461522927,32.65,25
1719461523962,32.25,100
1719461524146,31.9,25
1719461524957,31.75,25
1719461525944,31.8,75
1719461526173,31.55,100
1719461526971,31.45,50
1719461527345,31.0,50
1719461527970,31.0,25
1719461528542,31.1,75
1719461528958,31.25,350
1719461529755,31.4,50
1719461529972,31.5,100
1719461530971,31.55,75
1719461531357,31.3,100
1719461532156,31.25,25
1719461532563,31.45,25
1719461532964,31.5,25
1719461533976,31.5,25
1719461534969,31.6,25
1719461535176,31.35,75
1719461535953,31.4,25
1719461536366,31.45,50
1719461536984,31.3,175
1719461537360,31.4,25
1719461537964,31.6,25
1719461538562,31.65,50
1719461538971,31.65,25
1719461539972,31.35,25
1719461540970,31.1,450
1719461541558,30.8,150
1719461541924,30.95,50
1719461542969,30.8,100
1719461543173,30.4,50
1719461543949,30.2,75
1719461544778,30.0,25
1719461544984,30.1,50
1719461546183,29.25,25
1719461546393,29.25,25
1719461546977,29.85,200
1719461547986,30.3,275
1719461548978,30.75,400
1719461549187,30.45,25
1719461550173,30.6,50
1719461550398,30.45,100
1719461550942,30.7,75
1719461551559,30.5,200
1719461551938,30.55,25
1719461552562,30.75,25
1719461552952,30.4,25
1719461553790,30.45,25
1719461554003,30.65,25
1719461554966,31.0,150
1719461555192,31.0,25
1719461555981,31.0,400
1719461556389,30.85,25
1719461556981,30.8,25
1719461557378,31.0,25
1719461557948,31.0,25
1719461558414,31.15,50
1719461558914,31.05,25
1719461559789,30.8,25
1719461559935,30.8,125
1719461560994,31.15,25
1719461561205,31.1,25
1719461561977,30.9,300
1719461562214,30.8,25
1719461562976,30.55,350
1719461563401,30.1,25
1719461563982,30.25,75
1719461564628,30.0,75
1719461564980,29.8,400
1719461565804,29.95,25
1719461565974,30.05,25
1719461567194,29.65,50
1719461567194,29.65,50
1719461567964,29.75,225
1719461568384,29.8,25
1719461568993,29.9,250
1719461569629,29.85,25
1719461569991,29.7,100
1719461570791,29.9,50
1719461570993,29.95,25
1719461572132,30.4,50
1719461572395,30.35,25
1719461572991,30.05,25
1719461574018,30.0,50
1719461574987,30.3,25
1719461575628,30.35,450
1719461575981,30.65,50
1719461577231,31.0,25
1719461577989,31.0,325
1719461578437,31.0,400
1719461579018,31.0,75
1719461579624,31.05,25
1719461580004,31.05,50
1719461580838,30.8,25
1719461580989,30.8,25
1719461581494,30.7,75
1719461581997,30.7,25
1719461582236,30.65,650
1719461582990,31.1,25
1719461583441,30.9,25
1719461584013,31.25,25
1719461584638,30.9,25
1719461585079,30.75,25
1719461585856,30.5,25
1719461586005,30.45,25
1719461586869,30.6,525
1719461586995,30.6,75
1719461588066,30.3,25
1719461588998,30.35,25
1719461589639,30.45,75
1719461590021,30.25,25
1719461590986,29.95,25
