time,price,volume
1719461501864,439.9,200
1719461501864,439.9,200
1719461501864,439.9,200
1719461501864,439.9,200
1719461507986,442.0,25
1719461507986,442.0,25
1719461507986,442.0,25
1719461511764,441.2,25
1719461511764,441.2,25
1719461513137,440.4,125
1719461513137,440.4,125
1719461513137,440.4,125
1719461516177,443.0,25
1719461516792,444.0,175
1719461516792,444.0,175
1719461518791,440.4,25
1719461518791,440.4,25
1719461519920,441.0,25
1719461519920,441.0,25
1719461519920,441.0,25
1719461521728,439.65,50
1719461521851,440.0,100
1719461521851,440.0,100
1719461524420,436.95,50
1719461524420,436.95,50
1719461524420,436.95,50
1719461525749,438.8,50
1719461525749,438.8,50
1719461527322,435.0,100
1719461527516,435.0,150
1719461527516,435.0,150
1719461527516,435.0,150
1719461532532,436.0,25
1719461532752,436.0,25
1719461532752,436.0,25
1719461532752,436.0,25
1719461532752,436.0,25
1719461532752,436.0,25
1719461538357,435.55,25
1719461538467,435.55,25
1719461538467,435.55,25
1719461540083,435.0,25
1719461540523,435.4,50
1719461540523,435.4,50
1719461541380,434.65,25
1719461541380,434.65,25
1719461543134,434.0,25
1719461544260,432.4,25
1719461544260,432.4,25
1719461545706,431.65,50
1719461545706,431.65,50
1719461545706,431.65,50
1719461545706,431.65,50
1719461545706,431.65,50
1719461550893,434.35,25
1719461550893,434.35,25
1719461550893,434.35,25
1719461550893,434.35,25
1719461550893,434.35,25
1719461556873,434.0,25
1719461556873,434.0,25
1719461556873,434.0,25
1719461556873,434.0,25
1719461556873,434.0,25
1719461563997,432.7,50
1719461563997,432.7,50
1719461563997,432.7,50
1719461566262,431.6,25
1719461567489,431.7,25
1719461567489,431.7,25
1719461570052,431.05,50
1719461570500,432.5,25
1719461570500,432.5,25
1719461570500,432.5,25
1719461570500,432.5,25
1719461570500,432.5,25
1719461570500,432.5,25
1719461570500,432.5,25
1719461570500,432.5,25
1719461580584,435.7,50
1719461580584,435.7,50
1719461580584,435.7,50
1719461580584,435.7,50
1719461580584,435.7,50
1719461580584,435.7,50
1719461588147,432.5,100
1719461588447,432.95,100
1719461588447,432.95,100
1719461588447,432.95,100
1719461588447,432.95,100
1719461588447,432.95,100
1719461595429,434.5,25
1719461595429,434.5,25
1719461595429,434.5,25
1719461597974,435.0,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461599120,434.15,25
1719461625150,438.0,25
1719461625150,438.0,25
1719461627339,436.7,25
1719461627862,437.4,75
1719461629025,438.0,25
1719461629135,438.0,200
1719461629135,438.0,200
1719461629135,438.0,200
1719461632876,438.45,25
1719461632876,438.45,25
1719461633539,438.8,25
1719461633539,438.8,25
1719461634872,437.85,50
1719461634872,437.85,50
