time,price,volume
1719461503534,17.0,75
1719461504501,17.1,600
1719461504639,17.2,500
1719461505537,17.05,25
1719461505681,17.0,25
1719461506541,17.1,50
1719461506801,17.1,75
1719461507543,17.1,25
1719461507890,17.0,125
1719461508548,16.8,25
1719461509059,16.85,125
1719461509293,16.9,125
1719461509565,16.8,175
1719461510284,16.85,25
1719461510730,17.05,25
1719461511300,17.0,25
1719461511524,16.85,50
1719461512543,16.8,50
1719461512727,17.0,25
1719461513549,16.8,50
1719461513708,16.85,100
1719461514554,16.6,50
1719461514903,16.65,25
1719461515550,16.55,25
1719461516116,16.4,50
1719461516328,16.0,50
1719461516635,16.05,25
1719461517754,16.6,125
1719461518553,16.7,25
1719461518910,17.05,25
1719461519525,16.9,25
1719461519912,16.8,25
1719461520047,16.8,50
1719461520530,16.95,25
1719461520914,16.85,25
1719461521754,16.95,75
1719461521920,17.0,100
1719461522326,16.9,25
1719461522544,16.95,25
1719461523528,16.9,50
1719461523555,16.85,250
1719461524564,17.0,25
1719461524931,16.95,25
1719461525559,16.95,25
1719461525929,17.15,25
1719461526529,17.2,50
1719461527121,17.3,50
1719461527340,17.5,25
1719461527734,17.75,50
1719461528345,17.75,25
1719461528548,17.8,75
1719461529535,17.75,125
1719461529535,17.75,125
1719461530549,17.65,150
1719461531548,17.6,225
1719461532576,17.6,50
1719461532740,17.55,50
1719461533555,17.65,25
1719461534560,17.6,25
1719461535546,17.65,50
1719461535752,17.7,550
1719461536525,17.65,25
1719461536730,17.65,25
1719461537546,17.6,125
1719461537680,17.65,100
1719461538490,17.65,25
1719461538714,17.55,25
1719461539560,17.75,150
1719461539958,17.8,25
1719461540353,17.9,50
1719461540528,17.9,25
1719461541578,18.05,25
1719461542574,18.2,25
1719461543773,18.1,25
1719461544559,18.15,25
1719461544726,18.2,50
1719461545562,18.25,25
1719461545968,18.6,25
1719461546373,18.6,50
1719461546582,18.55,50
1719461547367,18.25,75
1719461547569,18.2,700
1719461548373,18.15,450
1719461548535,18.15,25
1719461549574,18.1,100
1719461550036,18.2,75
1719461550559,18.2,100
1719461551509,18.25,25
1719461552541,18.2,375
1719461552778,18.3,25
1719461553571,18.25,25
1719461553985,18.3,200
1719461554575,18.05,75
1719461554974,18.0,75
1719461555574,18.1,175
1719461555986,18.0,150
1719461556538,18.1,25
1719461556937,18.15,75
1719461557400,17.95,125
1719461557575,18.05,50
1719461558572,17.85,50
1719461559571,17.9,625
1719461560584,17.9,25
1719461561589,18.0,50
1719461562540,18.05,150
1719461562770,18.15,125
1719461563562,18.35,200
1719461563770,18.35,50
1719461564583,18.55,325
1719461564970,18.6,25
1719461565558,18.5,50
1719461566173,18.3,50
1719461566387,18.4,50
1719461566555,18.4,75
1719461567393,18.65,300
1719461567558,18.4,25
1719461568419,18.55,75
1719461568576,18.5,100
1719461569584,18.5,50
1719461569770,18.55,50
1719461570588,18.55,300
1719461570957,18.4,25
1719461571564,18.1,25
1719461572177,18.1,25
