time,price,volume
1719461503705,11.2,500
1719461503951,11.3,25
1719461504698,11.2,250
1719461505152,11.15,25
1719461505335,11.2,50
1719461505695,11.2,25
1719461506322,11.25,100
1719461506592,11.25,100
1719461507759,11.1,275
1719461507899,11.15,50
1719461508700,11.1,200
1719461508972,11.1,50
1719461509707,11.0,350
1719461510120,11.05,25
1719461510858,11.1,25
1719461511157,11.05,50
1719461511513,11.1,25
1719461511707,11.0,25
1719461512455,11.05,375
1719461512713,11.15,25
1719461513584,11.0,300
1719461513665,11.1,25
1719461514582,10.9,150
1719461514893,10.95,50
1719461515691,10.9,25
1719461515998,10.75,25
1719461516665,10.55,25
1719461517167,10.7,275
1719461517890,10.95,75
1719461518174,11.0,125
1719461518688,11.05,200
1719461519396,11.15,500
1719461519580,11.1,25
1719461520030,11.1,25
1719461520400,11.25,300
1719461520912,11.05,125
1719461521397,11.05,125
1719461521709,11.1,25
1719461522537,11.2,25
1719461522716,11.2,25
1719461523528,11.0,75
1719461523884,11.1,250
1719461524571,11.15,50
1719461524656,11.15,25
1719461525599,11.1,150
1719461525710,11.15,25
1719461526809,11.35,75
1719461526903,11.45,1050
1719461527670,11.6,25
1719461527803,11.65,75
1719461528606,11.65,200
1719461528923,11.6,500
1719461529686,11.55,50
1719461529981,11.5,25
1719461530897,11.6,25
1719461531188,11.65,25
1719461531348,11.6,25
1719461531665,11.6,325
1719461532568,11.55,25
1719461532718,11.55,25
1719461533551,11.6,325
1719461533766,11.55,250
1719461534601,11.5,75
1719461534716,11.55,25
1719461535449,11.6,25
1719461535658,11.6,50
1719461536652,11.55,850
1719461536825,11.6,775
1719461537721,11.6,25
1719461537813,11.5,25
1719461538767,11.55,25
1719461539687,11.7,125
1719461540025,11.75,25
1719461540410,11.75,75
1719461540712,11.85,25
1719461541837,11.9,225
1719461541837,11.9,225
1719461542708,11.85,1500
1719461542814,11.85,50
1719461543691,11.95,1300
1719461544000,12.0,25
1719461544717,11.9,200
1719461545019,11.95,450
1719461545732,12.15,1300
1719461546193,12.3,125
1719461546324,12.2,50
1719461546719,12.15,25
1719461547455,12.05,25
1719461547920,11.95,125
1719461548437,12.0,25
1719461548718,11.8,100
1719461549635,12.0,25
1719461549678,12.0,25
1719461550079,11.9,25
1719461550630,11.9,25
1719461550903,11.95,25
1719461551711,12.0,25
1719461552672,12.05,1575
1719461552817,12.0,875
1719461553811,12.0,200
1719461554718,11.95,250
1719461554798,11.9,50
1719461555720,11.85,200
1719461556030,11.9,25
1719461556739,11.85,25
1719461556998,11.95,25
1719461557694,11.85,25
1719461558045,11.7,50
1719461558646,11.7,100
1719461559026,11.7,25
1719461559718,11.75,25
1719461560221,11.75,25
1719461560376,11.8,25
1719461560672,11.7,50
1719461561457,11.75,125
1719461561693,11.75,25
1719461562458,11.9,150
1719461562527,11.85,100
1719461563641,12.0,150
1719461563927,12.1,25
1719461564718,12.15,75
1719461565714,12.15,700
1719461565747,12.15,200
1719461566706,12.1,25
1719461566826,12.0,25
1719461567689,12.15,375
1719461567870,12.1,25
1719461568698,12.05,175
1719461568746,12.05,25
1719461569680,12.05,125
1719461569948,12.15,50
1719461570724,12.15,300
1719461571261,12.0,25
1719461571445,11.85,25
1719461571939,11.85,25
1719461572732,11.9,200
1719461573675,11.95,100
1719461574727,12.0,150
1719461574869,12.05,200
1719461575523,12.05,1175
1719461575802,12.05,25
1719461576680,11.8,125
1719461577083,11.85,25
1719461577708,11.9,25
1719461578268,11.85,25
1719461578717,11.85,375
1719461579267,11.85,25
1719461579494,11.8,75
1719461579679,11.85,25
1719461580055,11.75,25
1719461580670,11.75,125
1719461580709,11.8,25
1719461581669,11.8,50
1719461581947,11.8,500
1719461582734,11.8,100
1719461583693,11.75,25
1719461583832,11.75,125
1719461584679,11.85,25
1719461585065,11.85,25
1719461585723,12.0,25
1719461586260,12.05,25
1719461586458,12.15,125
1719461586715,12.2,75
1719461587738,12.15,25
1719461588675,12.35,25
1719461589743,12.3,75
1719461589820,12.35,100
1719461590628,12.45,625
1719461591087,12.55,75
1719461591715,12.5,100
1719461592051,12.6,75
1719461592739,12.45,150
1719461593090,12.55,25
1719461593946,12.3,25
1719461594256,12.35,50
1719461594506,12.25,200
1719461594732,12.15,100
1719461595713,12.15,25
1719461595877,12.15,25
1719461596732,12.05,25
1719461596894,12.05,25
1719461597571,12.05,75
1719461598671,12.15,100
1719461598886,12.1,50
1719461599736,12.1,250
1719461599992,12.1,175
1719461600728,12.0,50
1719461600900,12.05,125
1719461601637,11.95,25
1719461602284,12.15,25
1719461602564,12.05,25
1719461603246,12.2,50
1719461603598,12.15,100
1719461603939,12.2,25
1719461604722,12.2,275
1719461605731,11.95,50
1719461605884,12.0,100
1719461606735,12.05,25
1719461607647,12.3,925
1719461608743,12.3,25
1719461608796,12.25,25
1719461609765,12.15,200
1719461609914,12.1,25
1719461610085,12.2,100
1719461610698,12.3,250
1719461611691,12.15,125
1719461611815,12.15,25
1719461612438,12.2,125
1719461613607,12.2,250
1719461613905,12.25,100
1719461614629,12.3,325
1719461615110,12.25,25
1719461615435,12.3,25
1719461615993,12.2,25
1719461616749,12.15,25
1719461617259,12.2,350
1719461617259,12.2,350
1719461617734,12.2,1300
1719461618675,12.3,25
1719461619615,12.05,150
1719461620727,12.0,25
1719461620927,11.95,25
1719461621593,12.05,50
1719461621926,11.9,150
1719461622761,12.05,25
1719461622928,12.0,75
1719461623735,11.9,425
1719461623871,11.9,25
1719461624730,11.65,25
1719461624915,11.55,25
1719461625971,11.55,25
1719461626342,11.6,25
1719461626643,11.7,25
1719461627128,11.65,25
1719461627737,11.45,25
1719461628342,11.35,50
1719461628538,11.25,75
1719461628667,11.3,50
1719461629690,11.35,25
1719461629690,11.35,25
1719461630758,11.35,200
1719461630930,11.35,25
1719461631757,11.5,50
1719461632068,11.65,1500
1719461632748,11.5,75
1719461632900,11.45,50
1719461633662,11.65,25
1719461634083,11.55,325
1719461634703,11.6,100
1719461635123,11.65,25
1719461635710,11.65,1250
1719461635971,11.6,25
1719461636645,11.65,50
1719461637131,11.65,25
1719461637749,11.65,225
1719461638306,11.6,25
1719461638532,11.6,50
1719461638661,11.65,25
1719461639722,11.6,450
1719461639951,11.6,25
1719461640062,11.55,25
1719461640774,11.6,250
1719461641667,11.75,50
1719461641950,11.75,150
1719461642750,11.65,25
1719461643754,11.65,25
1719461643922,11.7,200
1719461644690,11.75,50
1719461644962,11.8,25
1719461645691,11.85,275
1719461645957,11.9,75
1719461646736,11.8,25
1719461647109,11.65,25
1719461647732,11.8,75
1719461648065,11.9,25
1719461648674,11.75,75
1719461648869,11.75,225
1719461649693,11.8,25
1719461650341,11.9,25
1719461650732,11.8,25
1719461651374,11.75,75
1719461651669,11.75,25
1719461652755,11.65,75
1719461652956,11.4,75
1719461653753,11.5,50
1719461654153,11.5,25
1719461654691,11.45,125
1719461655078,11.5,25
1719461655841,11.55,75
1719461656718,11.4,100
1719461656825,11.45,25
1719461657907,11.4,25
1719461658171,11.5,50
1719461658740,11.6,25
1719461659310,11.65,50
1719461659532,11.75,25
1719461659743,11.8,675
1719461660376,11.9,25
1719461661692,12.0,25
1719461661890,12.05,350
1719461662747,12.2,50
1719461662960,12.2,75
1719461663786,12.1,25
1719461664195,12.05,50
1719461664788,12.15,175
1719461665365,12.1,25
1719461665583,12.05,25
1719461665718,12.05,25
1719461666963,12.05,25
1719461667790,12.0,25
1719461667985,11.95,25
1719461668746,12.05,50
1719461669115,12.0,250
1719461669783,11.95,150
1719461670054,11.95,25
1719461670774,12.1,25
1719461670988,12.05,900
1719461671747,12.0,25
1719461672209,12.05,25
1719461672745,12.05,25
1719461673190,11.95,25
1719461673794,11.85,25
1719461674386,11.95,1250
1719461674810,11.95,150
1719461675777,11.85,25
1719461675910,11.75,375
1719461676748,11.75,25
1719461677205,11.6,50
1719461677799,11.65,25
1719461678161,11.8,100
1719461678766,11.85,25
1719461679010,11.9,50
1719461679597,11.95,350
1719461679779,11.9,175
1719461680754,11.95,25
1719461681769,11.75,25
1719461682016,11.6,650
1719461682795,11.7,25
1719461683947,11.45,100
1719461684793,11.45,650
1719461685168,11.5,75
1719461685738,11.5,25
1719461686219,11.4,25
1719461686812,11.4,75
1719461687731,11.5,25
1719461687917,11.55,75
1719461688810,11.6,25
1719461688970,11.65,25
1719461689772,11.45,25
1719461690033,11.5,25
1719461690744,11.35,75
1719461690810,11.35,25
1719461691804,11.35,50
1719461692810,11.45,100
1719461692966,11.45,125
1719461693718,11.45,75
1719461694180,11.4,475
1719461694770,11.4,50
1719461695234,11.35,75
1719461695974,11.5,100
1719461696442,11.55,25
1719461696780,11.45,50
1719461697816,11.45,1500
1719461697816,11.45,1500
1719461698818,11.7,25
1719461699055,11.8,25
1719461699812,11.65,25
1719461700214,11.45,275
1719461700789,11.4,75
1719461701446,11.3,200
1719461701788,11.25,50
1719461702463,11.15,25
1719461703016,11.35,50
1719461703619,11.35,100
1719461703983,11.35,125
1719461704659,11.3,25
1719461704817,11.25,50
1719461705808,11.5,25
1719461705869,11.45,100
1719461706762,11.45,200
1719461707256,11.65,25
1719461707964,11.85,25
1719461708449,11.75,200
1719461708681,11.65,775
1719461708819,11.65,25
1719461709820,11.6,50
1719461710802,11.4,25
1719461711051,11.3,225
1719461711804,11.4,25
1719461712231,11.5,25
1719461712980,11.45,25
1719461713347,11.55,75
1719461713723,11.7,400
1719461714772,11.6,25
1719461715834,11.6,300
1719461715888,11.55,125
1719461716762,11.55,25
1719461717031,11.5,25
1719461717790,11.55,75
1719461718272,11.45,25
1719461718719,11.5,25
1719461719282,11.5,25
1719461719775,11.15,25
1719461720477,11.15,25
1719461720694,11.15,25
1719461720694,11.15,25
1719461721831,11.1,25
1719461721888,11.1,25
1719461722885,11.15,100
1719461723886,11.1,100
1719461724778,11.1,100
1719461725030,11.0,250
1719461725825,11.05,25
1719461726162,11.1,125
1719461726830,11.05,50
1719461727464,11.15,25
1719461727816,11.05,25
1719461727816,11.05,25
1719461728822,11.05,25
1719461729092,11.15,25
1719461729737,10.95,75
1719461730080,10.9,25
1719461730803,10.9,75
1719461731225,11.0,25
1719461731833,10.7,225
1719461732302,10.35,175
1719461733020,10.35,25
1719461733496,10.5,50
1719461733845,10.4,25
1719461734700,10.2,25
1719461734830,10.3,150
1719461735872,10.2,1000
1719461736037,10.2,175
1719461736828,10.3,200
1719461737117,10.3,175
1719461737832,10.4,75
1719461738299,10.45,25
1719461738779,10.35,250
1719461739512,10.45,25
1719461739820,10.4,50
1719461740711,10.5,75
1719461740797,10.45,25
1719461741670,10.55,50
1719461742045,10.5,50
1719461742841,10.65,25
1719461743101,10.6,25
1719461743795,10.65,50
1719461744018,10.6,25
1719461744802,10.6,25
1719461745249,10.6,25
1719461745757,10.7,250
1719461746520,10.65,100
1719461746816,10.7,75
1719461747295,10.5,400
1719461747941,10.55,25
1719461748526,10.55,25
1719461748826,10.55,100
1719461749747,10.6,25
1719461749792,10.6,50
1719461750814,10.4,25
1719461751125,10.45,375
1719461751824,10.35,25
1719461751923,10.35,25
1719461753036,10.4,50
1719461753834,10.45,200
1719461754335,10.5,375
1719461754844,10.5,25
1719461755332,10.4,850
1719461756051,10.4,25
1719461756494,10.35,25
1719461756643,10.35,25
1719461756849,10.35,375
1719461757825,10.35,25
1719461757883,10.3,200
1719461758845,10.3,100
1719461758922,10.3,25
1719461760097,10.35,275
1719461760342,10.35,25
1719461760844,10.2,275
1719461761298,10.25,250
1719461761840,10.2,175
1719461762320,10.2,50
1719461762851,10.1,50
1719461763531,10.2,225
1719461768341,10.2,25
1719461769065,10.2,75
1719461769476,10.15,175
1719461769747,10.15,775
1719461769839,10.15,25
1719461770747,10.05,25
1719461771724,10.1,275
1719461772040,10.2,100
1719461772854,10.1,25
1719461772893,10.1,25
1719461773828,10.2,50
1719461773923,10.25,225
1719461775042,10.15,75
1719461775144,10.15,25
1719461775731,10.15,1700
1719461776311,10.15,25
1719461776791,10.2,650
1719461777126,10.15,75
1719461777768,10.2,250
1719461778352,10.2,175
1719461779023,10.15,75
1719461779543,10.2,450
1719461788854,9.7,175
1719461789174,9.7,25
1719461789810,9.65,50
1719461792820,9.85,600
1719461793327,9.85,175
1719461794063,9.75,25
1719461794573,9.85,25
1719461794820,9.75,25
1719461794885,9.8,650
1719461795742,9.8,50
1719461795993,9.85,1000
1719461797037,9.8,25
1719461797842,9.7,250
1719461798180,9.7,25
1719461798853,9.65,25
1719461799196,9.7,25
1719461799992,9.7,300
1719461800094,9.8,25
1719461800848,9.75,25
1719461801185,9.7,50
1719461801783,9.7,50
1719461802383,9.7,25
1719461802864,9.7,25
1719461803373,9.7,25
1719461804022,9.55,50
1719461812863,9.75,500
1719461813386,9.65,25
1719461813884,9.65,200
1719461814416,9.6,300
1719461814870,9.7,50
1719461817900,9.7,50
1719461818105,9.8,25
1719461818883,9.75,250
1719461861832,9.95,25
1719461862072,9.95,50
1719461862819,10.05,50
1719461862897,10.05,50
1719461863899,10.1,250
1719461864083,10.05,700
1719461864845,10.0,25
1719461865015,10.05,250
1719461865884,9.95,550
1719461873090,10.05,325
1719461873297,10.1,50
1719461873839,10.15,25
1719461874488,10.2,500
1719461874911,10.2,125
1719461875648,10.15,25
1719461875816,10.2,25
1719461876098,10.15,450
1719461876895,10.25,25
1719461877087,10.2,25
1719461877849,10.15,25
1719461878262,10.15,25
1719461878912,10.2,500
1719461880133,10.1,25
1719461880897,10.0,25
1719461881317,10.1,25
1719461881907,10.2,25
1719461882497,10.25,25
1719461883096,10.15,25
1719461883725,10.2,50
1719461883789,10.2,125
1719461884910,10.15,350
1719461885912,10.1,25
1719461886122,10.15,25
1719461886913,10.15,50
1719461887887,10.15,25
1719461888111,10.2,200
1719461888925,10.15,25
1719461889034,10.1,825
1719461889908,10.2,75
1719461890321,10.15,50
1719461890894,10.2,25
1719461891333,10.2,25
1719461891893,10.15,25
1719461892503,10.25,25
1719461893108,10.25,75
1719461893513,10.2,150
1719461893861,10.2,25
1719461894710,10.2,25
1719461894843,10.2,150
1719461895845,10.2,25
1719461896134,10.2,25
1719461896799,10.15,25
1719461897291,10.15,50
1719461898101,10.2,225
1719461898295,10.2,25
1719461898942,10.25,75
1719461899278,10.2,25
1719461899914,10.25,100
1719461900308,10.25,100
1719461900920,10.25,50
1719461901130,10.2,50
1719461901910,10.15,50
1719461902338,10.15,350
1719461902933,10.15,25
1719461903334,10.15,375
1719461904124,10.15,425
1719461904554,10.15,200
1719461904937,10.25,200
1719461905758,10.3,50
1719461905929,10.3,50
1719461906789,10.35,125
1719461907101,10.35,25
1719461907869,10.25,200
1719461908368,10.3,25
1719461908954,10.35,25
1719461909346,10.35,25
1719461909864,10.3,100
1719461909864,10.3,100
1719461910145,10.25,25
1719461910868,10.45,25
1719461911363,10.65,50
1719461912138,10.55,100
1719461912549,10.5,450
1719461912947,10.5,25
1719461913548,10.5,700
1719461913961,10.55,25
1719461915152,10.65,25
1719461915945,10.6,25
1719461916131,10.65,500
1719461916833,10.7,25
1719461917360,10.6,625
1719461917926,10.6,50
1719461918367,10.6,50
1719461918927,10.65,50
1719461919303,10.6,325
1719461919943,10.65,25
1719461920368,10.6,150
1719461921131,10.5,25
1719461921578,10.45,25
1719461921883,10.45,25
1719461922779,10.55,25
1719461922987,10.6,950
1719461923916,10.55,25
1719461924161,10.55,25
1719461924878,10.55,25
1719461925542,10.5,25
1719461925932,10.45,25
1719461926690,10.4,25
1719461926945,10.5,25
1719461927752,10.5,25
1719461927933,10.5,25
1719461928739,10.4,400
1719461928997,10.5,100
1719461930159,10.45,25
1719461930939,10.4,200
1719461931397,10.4,25
1719461931857,10.45,200
1719461932598,10.5,25
1719461932921,10.45,50
1719461933593,10.5,25
1719461933906,10.45,50
1719461934796,10.45,300
1719461934952,10.45,225
1719461934984,10.45,25
1719461936057,10.45,25
1719461936946,10.6,25
1719461937344,10.6,25
1719461937922,10.5,50
1719461938580,10.5,100
1719461938905,10.55,100
1719461939565,10.4,50
1719461940091,10.45,25
1719461940805,10.3,200
1719461941161,10.4,25
1719461941816,10.45,25
1719461941955,10.45,25
1719461943012,10.35,50
1719461944116,10.4,25
1719461944116,10.4,25
1719461944957,10.35,25
1719461945157,10.4,25
1719461945917,10.3,25
1719461946206,10.25,125
1719461946964,10.2,25
1719461947089,10.25,25
1719461947788,10.2,25
1719461948386,10.15,25
1719461948882,10.2,25
1719461949615,10.2,125
1719461950154,10.15,225
1719461950805,10.15,275
1719461950938,10.15,25
1719461952030,10.1,150
1719461952894,10.15,25
1719461953100,10.1,50
1719461953861,10.15,25
1719461954202,10.15,25
1719461954944,10.4,50
1719461955168,10.3,25
1719461956069,10.1,100
1719461956625,10.15,25
1719461956946,10.15,250
1719461957632,10.1,1000
1719461957900,10.05,25
1719461958832,9.95,100
1719461958950,9.95,25
1719461959047,9.9,25
1719461959946,9.85,50
1719461960248,9.65,50
1719461960935,9.65,1000
1719461961446,9.4,25
1719461961956,9.4,50
1719461962641,9.5,25
1719461963161,9.3,25
1719461963642,9.4,25
1719461963911,9.4,175
1719461964837,9.5,25
1719461964959,9.4,150
1719461965048,9.4,75
1719461965900,9.45,25
1719461966255,9.55,25
1719461967176,9.55,25
1719461967176,9.55,25
1719461967955,9.7,25
1719461968435,9.65,25
1719461968932,9.55,25
1719461969631,9.45,25
1719461970080,9.55,25
1719461970558,9.5,600
1719461970932,9.5,25
1719461971655,9.55,25
1719461971958,9.45,25
1719461972872,9.6,25
1719461972960,9.6,25
1719461973965,9.6,675
1719461974060,9.6,25
1719461974970,9.6,50
1719461975073,9.6,400
1719461975976,9.55,100
1719461976230,9.55,50
1719461976965,9.5,50
1719461977628,9.45,50
1719461978175,9.5,25
1719461978858,9.55,100
1719461978923,9.55,300
1719461979949,9.4,50
1719461980054,9.45,25
1719461980962,9.45,50
1719461981174,9.4,25
1719461981850,9.5,650
1719461982456,9.4,450
1719461982940,9.35,25
1719461983477,9.3,25
1719461983944,9.25,25
1719461984652,9.15,300
1719461984906,9.1,250
1719461985819,9.2,25
1719461986194,9.25,375
1719461986823,9.2,25
1719461986953,9.2,250
1719461987046,9.15,50
1719461987931,9.3,25
1719461988464,9.3,25
1719461988920,9.2,100
1719461989381,9.15,100
1719461989822,9.25,50
1719461990481,9.25,175
1719461990937,9.2,250
1719461991248,9.25,425
1719461992145,9.2,350
1719461992610,9.3,225
1719461992920,9.25,75
1719461993877,9.2,25
1719461993877,9.2,25
1719461994956,9.15,50
1719461995063,9.15,25
1719461995991,9.2,50
1719461996481,9.25,25
1719461996932,9.3,100
1719461997473,9.2,25
1719461997954,9.2,25
1719461998463,9.25,250
1719461998955,9.25,50
1719461999454,9.2,100
1719462000100,9.2,475
1719462000475,9.25,175
1719462000744,9.2,25
1719462001264,9.15,200
1719462002178,9.0,100
1719462002473,8.95,625
1719462002983,9.05,500
1719462003463,9.05,200
1719462004202,9.15,25
1719462004651,9.05,100
1719462004975,9.15,25
1719462005859,9.05,225
1719462006090,9.05,225
1719462006961,8.95,25
1719462007280,8.75,50
1719462008175,8.8,150
1719462008487,8.7,50
1719462008979,8.7,375
1719462009307,8.8,325
1719462009969,8.75,125
1719462010285,8.75,25
1719462010988,8.85,250
1719462011504,8.85,25
1719462012200,8.9,50
1719462012484,8.8,100
1719462013004,8.75,125
1719462013296,8.75,25
1719462013937,8.75,25
1719462014452,8.8,125
1719462014930,8.8,25
1719462015514,8.7,100
1719462016183,8.65,150
1719462016717,8.75,25
1719462016966,8.75,25
1719462017693,8.7,100
1719462017993,8.6,25
1719462018988,8.7,25
1719462019874,8.65,200
1719462020188,8.65,100
1719462020838,8.7,25
1719462021003,8.6,125
1719462021299,8.65,175
1719462021964,8.7,50
1719462022321,8.8,25
1719462023205,8.85,75
1719462023440,8.9,125
1719462023982,8.8,50
1719462024730,9.0,25
1719462024975,8.9,200
1719462025686,8.95,100
1719462025895,8.85,150
1719462026976,8.95,175
1719462027083,8.95,25
1719462027982,9.0,25
1719462028298,8.95,50
1719462029008,8.9,525
1719462029282,8.9,175
1719462029899,8.95,100
