time,price,volume
1719461501820,254.5,25
1719461503933,255.85,25
1719461503933,255.85,25
1719461505232,256.15,100
1719461505232,256.15,100
1719461507126,255.85,25
1719461507126,255.85,25
1719461507126,255.85,25
1719461510817,256.0,100
1719461510817,256.0,100
1719461510817,256.0,100
1719461513101,255.1,75
1719461513101,255.1,75
1719461515035,256.0,25
1719461515035,256.0,25
1719461516639,257.75,100
1719461517045,257.0,50
1719461517687,255.6,75
1719461517687,255.6,75
1719461520100,256.2,50
1719461520100,256.2,50
1719461520100,256.2,50
1719461521767,255.0,100
1719461522025,255.05,25
1719461523927,253.0,50
1719461523927,253.0,50
1719461524550,252.9,200
1719461525856,253.15,50
1719461525856,253.15,50
1719461525856,253.15,50
1719461528548,251.35,50
1719461528925,251.4,100
1719461528925,251.4,100
1719461528925,251.4,100
1719461528925,251.4,100
1719461528925,251.4,100
1719461528925,251.4,100
1719461536502,251.85,150
1719461536502,251.85,150
1719461538597,251.9,25
1719461538597,251.9,25
1719461540553,250.2,50
1719461540553,250.2,50
1719461540553,250.2,50
1719461543125,250.0,25
1719461544344,249.1,25
1719461544344,249.1,25
1719461545714,247.3,25
1719461545714,247.3,25
1719461546102,248.15,25
1719461546102,248.15,25
1719461548622,249.9,25
1719461548622,249.9,25
1719461548622,249.9,25
1719461548622,249.9,25
1719461548622,249.9,25
1719461548622,249.9,25
1719461548622,249.9,25
1719461548622,249.9,25
1719461548622,249.9,25
1719461560702,250.2,50
1719461560702,250.2,50
1719461560702,250.2,50
1719461560702,250.2,50
1719461564633,248.1,25
1719461564915,248.6,25
1719461564915,248.6,25
1719461564915,248.6,25
1719461564915,248.6,25
1719461564915,248.6,25
1719461572787,249.3,75
1719461572787,249.3,75
1719461575515,250.25,50
1719461575515,250.25,50
1719461575515,250.25,50
1719461578504,251.8,25
1719461578504,251.8,25
1719461578504,251.8,25
1719461581012,251.2,100
1719461581012,251.2,100
1719461581012,251.2,100
1719461581012,251.2,100
1719461581012,251.2,100
1719461588073,249.25,25
1719461588073,249.25,25
1719461588073,249.25,25
1719461591365,249.35,25
1719461591365,249.35,25
1719461594448,249.9,25
1719461594448,249.9,25
1719461594448,249.9,25
1719461598443,249.9,50
1719461598475,250.85,100
1719461598475,250.85,100
1719461600319,251.0,150
1719461600319,251.0,150
1719461601854,251.15,75
1719461601854,251.15,75
1719461603186,250.0,25
1719461603801,250.0,75
1719461603801,250.0,75
1719461603801,250.0,75
1719461603801,250.0,75
1719461608741,249.6,25
1719461608933,249.9,25
1719461608933,249.9,25
1719461610317,250.0,100
1719461610317,250.0,100
1719461612472,251.2,100
1719461612472,251.2,100
1719461612472,251.2,100
1719461612472,251.2,100
1719461612472,251.2,100
1719461618145,249.2,25
1719461618145,249.2,25
1719461618145,249.2,25
1719461618145,249.2,25
1719461618145,249.2,25
1719461625955,253.3,25
1719461625955,253.3,25
1719461625955,253.3,25
1719461630549,254.3,25
1719461630549,254.3,25
1719461632348,253.1,250
1719461632348,253.1,250
1719461633325,254.15,75
1719461633325,254.15,75
1719461634603,253.95,25
1719461634603,253.95,25
1719461634603,253.95,25
1719461634603,253.95,25
1719461639756,253.55,25
1719461639756,253.55,25
1719461639756,253.55,25
1719461639756,253.55,25
1719461643290,253.4,25
1719461643290,253.4,25
1719461643290,253.4,25
1719461643290,253.4,25
1719461643290,253.4,25
1719461643290,253.4,25
1719461643290,253.4,25
1719461643290,253.4,25
1719461655283,254.8,125
1719461655283,254.8,125
1719461657187,254.55,50
1719461657187,254.55,50
1719461657187,254.55,50
1719461659474,252.9,25
1719461659474,252.9,25
1719461659474,252.9,25
1719461659474,252.9,25
1719461665380,250.8,150
1719461665380,250.8,150
1719461665380,250.8,150
1719461668449,254.35,25
1719461668449,254.35,25
1719461668449,254.35,25
1719461668449,254.35,25
1719461668449,254.35,25
1719461668449,254.35,25
1719461675088,252.65,25
1719461675453,253.35,25
1719461675969,253.4,25
1719461675969,253.4,25
1719461675969,253.4,25
1719461677897,254.2,25
1719461677897,254.2,25
1719461679322,252.4,25
