time,price,volume
1719461503398,259.35,25
1719461503905,258.15,100
1719461504381,258.1,25
1719461504649,259.05,25
1719461505248,259.55,25
1719461506198,259.25,100
1719461506574,258.1,25
1719461506574,258.1,25
1719461508229,259.05,100
1719461508229,259.05,100
1719461508641,259.4,25
1719461509527,259.0,25
1719461510140,259.4,25
1719461511134,259.4,25
1719461511425,259.45,25
1719461512161,260.1,25
1719461512262,260.65,125
1719461513008,258.9,175
1719461513818,259.75,150
1719461514243,260.75,175
1719461515013,260.05,75
1719461515013,260.05,75
1719461516180,262.0,25
1719461516433,263.3,25
1719461517184,262.3,25
1719461518107,260.2,25
1719461518227,260.0,25
1719461519169,258.55,25
1719461519515,259.15,25
1719461520020,260.05,25
1719461520209,260.3,50
1719461520584,259.8,25
1719461520948,259.6,25
1719461522192,258.55,50
1719461522411,258.4,25
1719461523383,258.6,25
1719461524391,255.2,75
1719461524559,255.9,25
1719461524559,255.9,25
1719461526115,255.4,25
1719461527111,253.5,50
1719461527511,252.5,50
1719461528183,252.85,25
1719461528183,252.85,25
1719461529214,252.65,50
1719461530128,254.2,25
1719461530128,254.2,25
1719461530900,254.0,25
1719461531398,253.7,25
1719461532200,253.8,200
1719461532680,253.7,25
1719461532839,253.95,25
1719461533712,253.35,150
1719461533712,253.35,150
1719461534993,254.4,50
1719461536142,253.75,125
1719461536408,254.3,50
1719461536915,254.3,25
1719461537753,254.1,25
1719461537984,254.0,25
1719461538925,254.7,25
1719461539279,254.55,25
1719461540240,253.0,25
1719461540240,253.0,25
1719461541228,251.55,25
1719461541228,251.55,25
1719461541841,252.25,25
1719461542701,252.4,25
1719461543449,250.5,500
1719461544141,250.5,25
1719461544377,250.6,25
1719461545219,249.3,25
1719461545900,247.55,75
1719461546192,247.0,75
1719461547336,249.5,25
1719461547734,249.9,50
1719461548238,250.55,50
1719461548526,250.8,75
1719461548526,250.8,75
1719461549685,251.05,25
1719461549685,251.05,25
1719461551151,251.7,25
1719461551151,251.7,25
1719461552146,251.55,25
1719461552339,251.65,25
1719461553048,250.8,25
1719461553048,250.8,25
1719461554221,250.65,25
1719461554749,251.45,25
1719461554749,251.45,25
1719461556331,251.6,25
1719461557033,251.5,25
1719461557580,251.95,25
1719461558080,252.7,50
1719461558336,252.95,25
1719461558842,253.0,200
1719461558842,253.0,200
1719461560211,252.15,25
1719461560432,251.6,75
1719461560432,251.6,75
1719461562058,251.45,25
1719461562327,251.05,25
1719461563094,249.3,50
1719461563094,249.3,50
1719461564047,249.5,125
1719461564047,249.5,125
1719461564983,248.15,25
1719461565481,248.5,75
1719461566200,248.55,25
1719461566679,248.75,50
1719461567251,248.1,25
1719461567982,248.3,25
1719461568235,248.1,25
1719461568586,248.75,25
1719461568586,248.75,25
1719461570268,248.05,25
1719461570268,248.05,25
1719461571071,248.6,50
1719461571577,250.15,100
1719461572153,250.7,25
1719461572390,250.25,175
1719461573582,249.15,175
1719461574238,249.9,50
1719461575071,249.2,150
1719461575705,250.15,25
1719461575705,250.15,25
1719461577245,252.0,250
1719461578054,251.9,25
1719461579079,252.0,150
1719461579079,252.0,150
1719461579079,252.0,150
1719461579079,252.0,150
1719461581057,251.75,50
1719461581224,251.6,25
1719461581531,252.0,25
1719461581531,252.0,25
1719461582607,252.0,25
1719461582607,252.0,25
1719461584117,252.75,25
1719461585117,252.1,25
1719461585611,251.0,150
1719461585929,250.55,50
1719461586676,250.5,100
1719461586676,250.5,100
1719461588138,249.2,25
1719461588465,250.6,25
1719461589243,250.8,75
1719461589563,250.55,25
1719461589982,250.15,50
1719461590972,249.0,75
1719461591179,248.5,50
1719461592268,248.4,450
1719461592450,248.5,75
1719461593067,248.35,25
1719461593067,248.35,25
1719461594123,249.3,25
1719461594507,250.05,100
1719461595080,250.8,50
1719461595493,250.6,25
1719461596065,251.9,25
1719461597165,251.6,50
1719461597330,250.8,25
1719461598216,251.8,125
1719461598385,251.8,75
1719461599150,251.95,50
1719461599150,251.95,50
1719461599150,251.95,50
1719461601226,252.45,25
1719461602250,251.15,75
1719461603272,251.3,25
1719461603272,251.3,25
1719461604220,250.0,25
1719461604220,250.0,25
1719461605251,250.8,50
1719461605678,252.05,75
1719461605678,252.05,75
1719461607066,251.3,200
1719461607202,250.8,175
1719461607799,249.45,50
1719461608403,249.6,75
1719461609155,250.5,25
1719461609155,250.5,25
1719461609896,250.5,75
1719461609896,250.5,75
1719461610700,250.0,25
1719461610700,250.0,25
1719461612000,250.9,175
1719461613170,250.8,125
1719461613170,250.8,125
1719461614017,251.3,275
1719461614017,251.3,275
1719461614893,250.8,75
1719461615855,250.0,125
1719461616104,250.7,25
1719461616104,250.7,25
1719461617435,249.6,200
1719461618215,248.6,25
1719461618453,249.0,25
1719461618937,249.8,25
1719461618937,249.8,25
1719461619992,250.3,25
1719461620658,251.0,25
1719461621084,251.75,25
1719461621486,253.3,25
1719461622271,252.65,25
1719461622327,252.1,25
1719461622327,252.1,25
1719461624225,253.45,50
1719461625031,255.4,300
1719461625031,255.4,300
1719461626506,255.35,25
1719461627040,255.2,25
1719461627135,255.05,25
1719461628099,256.75,25
1719461629240,256.9,75
1719461629240,256.9,75
1719461630252,256.75,25
1719461630252,256.75,25
1719461630732,256.35,75
1719461631363,255.85,25
1719461632248,254.7,75
1719461632557,256.2,175
1719461633304,256.75,25
1719461634206,256.6,50
1719461634206,256.6,50
1719461634958,256.25,25
1719461634958,256.25,25
1719461634958,256.25,25
1719461636976,256.15,75
1719461637121,256.65,25
1719461637121,256.65,25
1719461638198,256.4,175
1719461639201,255.6,25
1719461639699,256.0,50
1719461640264,256.25,25
1719461640414,256.2,150
1719461640662,255.85,50
1719461640662,255.85,50
1719461642297,254.25,25
1719461642600,254.25,150
1719461642968,255.0,25
1719461643672,255.95,200
1719461644276,254.4,175
1719461644276,254.4,175
1719461646043,253.95,50
1719461646043,253.95,50
1719461646964,255.95,25
1719461647503,255.15,25
1719461647808,254.85,125
1719461647808,254.85,125
1719461647808,254.85,125
1719461650112,255.4,75
1719461650112,255.4,75
1719461651622,255.9,75
1719461651622,255.9,75
1719461652478,256.0,200
1719461653034,257.5,25
1719461653034,257.5,25
1719461654239,258.75,75
1719461655281,259.0,25
1719461655353,258.7,25
1719461656285,258.1,100
1719461656491,257.55,25
1719461656491,257.55,25
1719461657708,258.0,25
1719461658318,257.3,50
1719461658422,257.1,175
1719461659060,254.85,25
1719461659685,255.55,25
1719461660166,256.55,25
1719461661115,254.75,25
1719461661238,254.9,50
1719461662350,252.85,100
1719461663273,251.5,25
1719461663371,251.3,25
1719461664102,252.95,25
1719461664102,252.95,25
1719461665732,253.4,25
1719461666330,253.7,25
1719461666868,253.85,75
1719461666868,253.85,75
1719461667745,255.0,25
1719461667745,255.0,25
1719461668992,256.1,25
1719461668992,256.1,25
1719461670008,256.2,25
1719461670180,256.85,125
1719461670614,255.9,25
1719461670614,255.9,25
1719461670614,255.9,25
1719461671852,255.85,300
1719461672476,255.2,25
1719461672476,255.2,25
1719461673613,254.6,25
1719461673613,254.6,25
1719461675115,253.65,1075
1719461675115,253.65,1075
1719461676301,255.2,50
1719461677211,255.9,125
1719461677211,255.9,125
1719461678332,253.75,75
1719461678332,253.75,75
1719461678332,253.75,75
1719461679709,253.0,100
1719461680216,253.4,25
1719461680216,253.4,25
1719461681174,253.6,25
1719461681174,253.6,25
1719461682302,254.1,175
1719461682302,254.1,175
1719461682302,254.1,175
1719461684464,256.25,25
1719461684670,256.65,75
1719461685580,255.4,25
1719461686120,256.05,25
1719461686484,256.15,25
1719461687168,256.3,25
1719461687168,256.3,25
1719461688651,254.55,100
1719461688827,254.45,25
1719461688827,254.45,25
1719461689524,255.45,50
1719461689524,255.45,50
1719461690999,257.3,25
1719461690999,257.3,25
1719461692185,256.25,25
1719461692185,256.25,25
1719461694756,256.75,25
1719461694964,256.75,225
1719461695953,255.85,25
1719461695953,255.85,25
1719461696586,255.65,25
1719461696586,255.65,25
1719461697475,257.1,25
1719461698873,254.15,25
1719461699728,254.0,25
1719461699728,254.0,25
1719461700341,254.95,50
1719461700341,254.95,50
1719461701362,256.95,25
1719461701593,257.3,25
1719461702463,258.9,75
1719461703242,257.8,50
1719461703410,256.6,25
1719461703410,256.6,25
1719461703410,256.6,25
1719461704930,256.3,125
1719461705675,255.0,25
1719461706407,254.2,50
1719461707390,254.4,250
1719461708206,252.7,25
1719461708553,253.8,150
1719461708553,253.8,150
1719461708553,253.8,150
1719461710113,254.2,25
1719461710113,254.2,25
1719461711496,256.45,25
1719461711623,256.2,25
1719461712308,254.95,50
1719461712985,255.25,250
1719461714306,254.0,25
1719461715363,253.85,25
1719461715363,253.85,25
1719461716235,254.2,25
1719461716559,253.9,75
1719461717358,254.1,25
1719461717732,254.4,75
1719461717956,254.25,50
1719461718533,255.0,25
1719461718533,255.0,25
1719461719703,256.45,25
1719461720370,258.0,100
1719461720390,258.0,50
1719461721240,257.75,25
1719461721240,257.75,25
1719461722260,257.05,25
1719461722713,256.6,100
1719461723399,256.9,50
1719461724317,257.0,25
1719461724577,257.85,25
1719461725358,257.6,25
1719461725616,257.7,25
1719461726357,258.0,175
1719461726357,258.0,175
1719461727281,256.8,25
1719461727658,256.85,25
1719461728081,257.3,25
1719461728081,257.3,25
1719461728081,257.3,25
1719461728081,257.3,25
1719461730255,258.0,25
1719461730692,257.25,25
1719461730692,257.25,25
1719461732342,261.15,25
1719461732571,261.5,100
1719461733384,261.65,25
1719461734421,265.9,250
1719461735362,267.35,25
1719461736024,268.8,75
