time,price,volume
1719461503094,100.6,75
1719461504554,101.0,200
1719461504971,100.65,25
1719461505695,100.85,25
1719461506191,100.65,425
1719461506191,100.65,425
1719461507420,101.0,25
1719461508487,101.0,350
1719461508487,101.0,350
1719461509540,100.85,150
1719461509540,100.85,150
1719461510523,101.0,25
1719461511524,100.6,75
1719461511630,100.9,25
1719461512609,100.5,25
1719461513185,100.95,50
1719461513185,100.95,50
1719461515368,100.45,25
1719461515920,100.1,25
1719461516630,99.1,75
1719461517104,99.65,25
1719461517164,99.75,25
1719461518633,100.5,25
1719461518771,100.55,25
1719461519409,100.55,25
1719461520341,100.35,25
1719461520428,100.5,200
1719461520617,100.65,25
1719461521396,100.45,25
1719461522130,101.05,100
1719461522130,101.05,100
1719461523467,100.15,100
1719461523931,100.6,25
1719461524735,100.95,100
1719461525247,100.75,50
1719461525451,100.7,100
1719461526375,101.2,75
1719461526843,101.7,25
1719461527773,102.4,25
1719461528564,101.8,25
1719461528564,101.8,25
1719461529588,102.1,50
1719461529942,101.65,25
1719461529942,101.65,25
1719461530954,101.45,100
1719461530954,101.45,100
1719461532811,101.1,25
1719461532811,101.1,25
1719461533832,101.05,50
1719461534577,101.4,25
1719461535630,101.65,25
1719461536386,101.45,25
1719461537060,101.45,75
1719461537479,101.5,50
1719461537479,101.5,50
1719461539085,101.2,25
1719461540024,101.85,25
1719461540594,102.05,25
1719461541557,102.25,25
1719461541557,102.25,25
1719461542620,102.1,25
1719461543199,102.25,25
1719461543679,102.5,25
1719461544588,102.65,25
1719461545451,102.65,25
1719461545587,102.95,25
1719461546591,103.3,25
1719461546793,103.15,50
1719461546793,103.15,50
1719461548681,102.0,50
1719461549737,102.55,25
1719461550181,102.2,50
1719461550625,101.7,50
1719461550724,102.05,50
1719461552115,102.0,25
1719461552530,102.2,100
1719461553445,102.35,25
1719461553445,102.35,25
1719461553909,102.05,25
1719461555478,102.15,25
1719461556337,102.1,25
1719461556337,102.1,25
1719461557821,102.15,150
1719461558628,102.0,25
1719461558628,102.0,25
1719461559603,101.85,25
1719461559603,101.85,25
1719461560945,102.0,100
1719461561658,102.0,250
1719461561658,102.0,250
1719461562663,102.6,25
1719461563540,103.0,25
1719461564641,103.5,50
1719461565409,103.5,25
1719461566481,103.45,100
1719461567097,103.65,50
1719461567097,103.65,50
1719461568503,103.5,25
1719461568728,103.4,25
