time,price,volume
1719461502193,46.0,25
1719461504087,45.9,25
1719461504087,45.9,25
1719461504087,45.9,25
1719461507061,46.0,25
1719461507061,46.0,25
1719461508111,45.45,150
1719461508111,45.45,150
1719461510420,45.7,25
1719461510420,45.7,25
1719461510420,45.7,25
1719461510420,45.7,25
1719461516190,45.0,250
1719461517903,45.3,25
1719461517959,45.25,25
1719461518049,45.2,25
1719461519727,45.5,25
1719461519772,45.4,25
1719461520315,45.4,25
1719461520315,45.4,25
1719461520315,45.4,25
1719461521855,45.5,25
1719461522045,45.75,25
1719461522045,45.75,25
1719461523602,45.25,50
1719461524419,45.5,100
1719461525381,45.4,25
1719461526182,45.65,25
1719461526182,45.65,25
1719461526182,45.65,25
1719461526182,45.65,25
1719461529840,45.6,50
1719461530129,45.6,200
1719461530129,45.6,200
1719461532503,45.75,25
1719461532503,45.75,25
1719461533213,45.6,25
1719461533213,45.6,25
1719461536172,45.65,175
1719461536172,45.65,175
1719461536172,45.65,175
1719461539103,45.8,25
1719461539103,45.8,25
1719461539947,45.8,25
1719461540577,46.0,25
1719461540577,46.0,25
1719461540577,46.0,25
1719461540577,46.0,25
1719461540577,46.0,25
1719461547332,46.15,150
1719461547601,46.0,25
1719461547601,46.0,25
1719461548653,45.65,75
1719461548653,45.65,75
1719461550342,46.0,50
1719461550342,46.0,50
1719461550342,46.0,50
1719461550342,46.0,50
1719461550342,46.0,50
1719461550342,46.0,50
1719461557475,45.65,25
1719461557475,45.65,25
1719461557475,45.65,25
1719461560501,46.0,100
1719461560501,46.0,100
1719461561445,46.05,125
1719461561445,46.05,125
1719461564145,46.65,250
1719461564145,46.65,250
1719461564145,46.65,250
1719461566471,46.35,25
1719461566471,46.35,25
1719461566471,46.35,25
1719461570164,46.7,25
1719461570164,46.7,25
1719461570164,46.7,25
1719461570164,46.7,25
1719461575334,46.65,25
1719461575334,46.65,25
1719461575334,46.65,25
1719461579536,46.65,50
1719461579536,46.65,50
1719461580461,46.5,150
1719461580461,46.5,150
1719461580461,46.5,150
1719461584596,46.4,25
1719461584596,46.4,25
1719461585614,46.65,25
1719461585614,46.65,25
1719461585614,46.65,25
1719461588121,47.0,25
1719461588121,47.0,25
1719461588121,47.0,25
1719461592602,47.15,25
1719461592602,47.15,25
1719461593830,46.95,25
1719461593830,46.95,25
1719461596437,46.6,25
1719461597508,46.7,50
1719461597508,46.7,50
1719461597508,46.7,50
1719461597508,46.7,50
1719461597508,46.7,50
1719461603188,46.8,50
1719461603188,46.8,50
1719461606306,46.4,25
1719461607726,47.1,50
1719461607726,47.1,50
1719461607726,47.1,50
1719461610321,47.05,50
1719461610321,47.05,50
1719461610965,46.6,25
1719461610965,46.6,25
1719461611693,46.9,175
1719461611693,46.9,175
1719461611693,46.9,175
1719461611693,46.9,175
1719461611693,46.9,175
1719461611693,46.9,175
1719461611693,46.9,175
1719461611693,46.9,175
1719461623979,46.5,400
1719461624229,46.5,375
1719461624229,46.5,375
1719461624229,46.5,375
1719461628073,46.0,400
1719461628073,46.0,400
1719461630120,46.15,100
1719461631409,46.4,25
1719461632601,46.3,150
1719461632601,46.3,150
1719461634129,46.2,50
1719461634671,46.2,75
1719461634671,46.2,75
1719461634671,46.2,75
1719461634671,46.2,75
1719461634671,46.2,75
1719461634671,46.2,75
1719461641147,46.4,25
1719461641147,46.4,25
1719461642081,46.7,25
1719461642336,46.7,25
1719461642336,46.7,25
1719461644009,46.75,25
1719461644852,46.55,25
1719461644852,46.55,25
1719461646448,46.65,175
1719461646448,46.65,175
1719461646448,46.65,175
1719461646448,46.65,175
1719461652730,46.6,25
1719461652730,46.6,25
1719461652730,46.6,25
1719461656388,46.15,50
1719461656388,46.15,50
1719461658400,46.65,25
1719461658861,46.9,200
1719461658861,46.9,200
1719461658861,46.9,200
1719461661865,47.0,25
1719461662619,47.15,50
1719461663051,47.3,25
1719461663738,47.4,150
1719461664297,47.1,50
1719461664297,47.1,50
1719461666610,46.8,900
1719461666610,46.8,900
1719461669163,46.85,225
1719461669163,46.85,225
1719461670290,46.45,25
1719461670290,46.45,25
1719461670290,46.45,25
1719461673956,46.7,25
1719461673956,46.7,25
1719461673956,46.7,25
1719461673956,46.7,25
1719461673956,46.7,25
1719461673956,46.7,25
1719461673956,46.7,25
