,Close,datetime,exchange_code,expiry_date,High,Low,Open,open_interest,product_type,right,stock_code,strike_price,Volume
0,297.0,2024-06-27 09:15:00,NFO,04-JUL-2024,297.0,297.0,297.0,0,Options,Call,NIFTY,23700.0,0
1,297.0,2024-06-27 09:15:00,NFO,04-JUL-2024,297.0,297.0,297.0,0,Options,Call,NIFTY,23700.0,0
2,280.0,2024-06-27 09:15:01,NFO,04-JUL-2024,280.0,280.0,280.0,858325,Options,Call,NIFTY,23700.0,0
3,277.3,2024-06-27 09:15:02,NFO,04-JUL-2024,277.3,277.3,277.3,858325,Options,Call,NIFTY,23700.0,0
4,278.3,2024-06-27 09:15:03,NFO,04-JUL-2024,278.3,278.3,278.3,858325,Options,Call,NIFTY,23700.0,0
5,267.75,2024-06-27 09:15:04,NFO,04-JUL-2024,267.75,267.75,267.75,858325,Options,Call,NIFTY,23700.0,0
6,275.5,2024-06-27 09:15:05,NFO,04-JUL-2024,280.0,275.5,280.0,858325,Options,Call,NIFTY,23700.0,3275
7,276.45,2024-06-27 09:15:06,NFO,04-JUL-2024,276.45,276.45,276.45,858325,Options,Call,NIFTY,23700.0,0
8,281.8,2024-06-27 09:15:07,NFO,04-JUL-2024,281.8,281.8,281.8,858325,Options,Call,NIFTY,23700.0,825
9,275.7,2024-06-27 09:15:08,NFO,04-JUL-2024,279.0,275.7,279.0,858325,Options,Call,NIFTY,23700.0,0
10,275.7,2024-06-27 09:15:09,NFO,04-JUL-2024,275.7,275.7,275.7,858325,Options,Call,NIFTY,23700.0,250
11,282.75,2024-06-27 09:15:10,NFO,04-JUL-2024,282.75,282.75,282.75,858325,Options,Call,NIFTY,23700.0,0
12,277.85,2024-06-27 09:15:11,NFO,04-JUL-2024,277.85,277.85,277.85,858325,Options,Call,NIFTY,23700.0,0
13,275.0,2024-06-27 09:15:12,NFO,04-JUL-2024,278.65,275.0,278.65,858325,Options,Call,NIFTY,23700.0,1075
14,270.2,2024-06-27 09:15:14,NFO,04-JUL-2024,272.2,270.2,272.2,858325,Options,Call,NIFTY,23700.0,1200
15,271.15,2024-06-27 09:15:15,NFO,04-JUL-2024,271.15,268.6,268.6,858325,Options,Call,NIFTY,23700.0,875
16,270.8,2024-06-27 09:15:16,NFO,04-JUL-2024,270.8,270.8,270.8,858325,Options,Call,NIFTY,23700.0,0
17,268.6,2024-06-27 09:15:18,NFO,04-JUL-2024,268.6,268.6,268.6,858325,Options,Call,NIFTY,23700.0,0
18,268.3,2024-06-27 09:15:19,NFO,04-JUL-2024,268.3,268.3,268.3,858325,Options,Call,NIFTY,23700.0,0
19,270.85,2024-06-27 09:15:20,NFO,04-JUL-2024,270.85,270.5,270.5,858325,Options,Call,NIFTY,23700.0,4450
20,268.55,2024-06-27 09:15:21,NFO,04-JUL-2024,268.55,268.55,268.55,858325,Options,Call,NIFTY,23700.0,0
21,270.0,2024-06-27 09:15:22,NFO,04-JUL-2024,270.0,270.0,270.0,858325,Options,Call,NIFTY,23700.0,0
22,269.4,2024-06-27 09:15:23,NFO,04-JUL-2024,269.4,269.4,269.4,858325,Options,Call,NIFTY,23700.0,0
23,269.85,2024-06-27 09:15:24,NFO,04-JUL-2024,269.85,269.85,269.85,858325,Options,Call,NIFTY,23700.0,0
24,270.6,2024-06-27 09:15:25,NFO,04-JUL-2024,270.6,270.6,270.6,858325,Options,Call,NIFTY,23700.0,3250
25,271.9,2024-06-27 09:15:27,NFO,04-JUL-2024,271.9,271.3,271.3,858325,Options,Call,NIFTY,23700.0,525
26,275.5,2024-06-27 09:15:28,NFO,04-JUL-2024,275.5,275.5,275.5,858325,Options,Call,NIFTY,23700.0,550
27,278.65,2024-06-27 09:15:29,NFO,04-JUL-2024,278.65,278.65,278.65,858325,Options,Call,NIFTY,23700.0,0
28,278.0,2024-06-27 09:15:30,NFO,04-JUL-2024,278.0,278.0,278.0,858325,Options,Call,NIFTY,23700.0,0
29,278.95,2024-06-27 09:15:32,NFO,04-JUL-2024,278.95,278.6,278.6,864725,Options,Call,NIFTY,23700.0,3150
30,280.35,2024-06-27 09:15:33,NFO,04-JUL-2024,280.35,280.35,280.35,864725,Options,Call,NIFTY,23700.0,0
31,279.85,2024-06-27 09:15:34,NFO,04-JUL-2024,279.85,279.85,279.85,864725,Options,Call,NIFTY,23700.0,0
32,279.15,2024-06-27 09:15:35,NFO,04-JUL-2024,279.15,279.15,279.15,864725,Options,Call,NIFTY,23700.0,3050
33,279.05,2024-06-27 09:15:36,NFO,04-JUL-2024,279.05,279.05,279.05,864725,Options,Call,NIFTY,23700.0,0
34,277.95,2024-06-27 09:15:37,NFO,04-JUL-2024,278.25,277.95,278.25,864725,Options,Call,NIFTY,23700.0,1650
35,277.9,2024-06-27 09:15:38,NFO,04-JUL-2024,277.9,277.9,277.9,864725,Options,Call,NIFTY,23700.0,0
36,275.35,2024-06-27 09:15:40,NFO,04-JUL-2024,276.6,275.35,275.5,864725,Options,Call,NIFTY,23700.0,1575
37,277.0,2024-06-27 09:15:41,NFO,04-JUL-2024,277.0,277.0,277.0,864725,Options,Call,NIFTY,23700.0,0
38,276.35,2024-06-27 09:15:42,NFO,04-JUL-2024,276.35,276.35,276.35,864725,Options,Call,NIFTY,23700.0,0
39,276.6,2024-06-27 09:15:43,NFO,04-JUL-2024,276.6,276.6,276.6,864725,Options,Call,NIFTY,23700.0,600
40,275.4,2024-06-27 09:15:44,NFO,04-JUL-2024,275.4,275.4,275.4,864725,Options,Call,NIFTY,23700.0,0
41,276.6,2024-06-27 09:15:45,NFO,04-JUL-2024,276.6,276.6,276.6,864725,Options,Call,NIFTY,23700.0,0
42,275.05,2024-06-27 09:15:46,NFO,04-JUL-2024,275.05,275.05,275.05,864725,Options,Call,NIFTY,23700.0,0
43,274.85,2024-06-27 09:15:47,NFO,04-JUL-2024,274.85,274.85,274.85,864725,Options,Call,NIFTY,23700.0,1350
44,274.9,2024-06-27 09:15:49,NFO,04-JUL-2024,274.9,274.9,274.9,864725,Options,Call,NIFTY,23700.0,0
45,272.3,2024-06-27 09:15:50,NFO,04-JUL-2024,274.0,272.3,274.0,864725,Options,Call,NIFTY,23700.0,400
46,273.35,2024-06-27 09:15:51,NFO,04-JUL-2024,273.35,273.35,273.35,864725,Options,Call,NIFTY,23700.0,0
47,273.35,2024-06-27 09:15:53,NFO,04-JUL-2024,273.35,273.35,273.35,864725,Options,Call,NIFTY,23700.0,0
48,273.6,2024-06-27 09:15:54,NFO,04-JUL-2024,273.6,273.6,273.6,864725,Options,Call,NIFTY,23700.0,0
49,273.35,2024-06-27 09:15:58,NFO,04-JUL-2024,273.35,273.35,273.35,864725,Options,Call,NIFTY,23700.0,975
50,273.7,2024-06-27 09:15:59,NFO,04-JUL-2024,273.7,273.7,273.7,864725,Options,Call,NIFTY,23700.0,0
51,273.0,2024-06-27 09:16:00,NFO,04-JUL-2024,273.0,273.0,273.0,864725,Options,Call,NIFTY,23700.0,75
52,273.4,2024-06-27 09:16:02,NFO,04-JUL-2024,273.4,273.4,273.4,864725,Options,Call,NIFTY,23700.0,400
53,273.05,2024-06-27 09:16:04,NFO,04-JUL-2024,273.4,273.05,273.4,864725,Options,Call,NIFTY,23700.0,25
54,275.0,2024-06-27 09:16:05,NFO,04-JUL-2024,275.0,275.0,275.0,864725,Options,Call,NIFTY,23700.0,125
55,274.0,2024-06-27 09:16:08,NFO,04-JUL-2024,274.0,274.0,274.0,864725,Options,Call,NIFTY,23700.0,25
56,274.3,2024-06-27 09:16:09,NFO,04-JUL-2024,274.3,274.05,274.05,864725,Options,Call,NIFTY,23700.0,0
57,272.85,2024-06-27 09:16:10,NFO,04-JUL-2024,272.85,272.85,272.85,864725,Options,Call,NIFTY,23700.0,200
58,276.3,2024-06-27 09:16:11,NFO,04-JUL-2024,276.3,276.3,276.3,864725,Options,Call,NIFTY,23700.0,0
59,274.6,2024-06-27 09:16:12,NFO,04-JUL-2024,276.3,274.6,276.3,864725,Options,Call,NIFTY,23700.0,800
60,273.5,2024-06-27 09:16:15,NFO,04-JUL-2024,273.5,273.5,273.5,864725,Options,Call,NIFTY,23700.0,200
61,273.7,2024-06-27 09:16:17,NFO,04-JUL-2024,273.7,273.7,273.7,864725,Options,Call,NIFTY,23700.0,775
62,271.9,2024-06-27 09:16:18,NFO,04-JUL-2024,271.9,271.9,271.9,864725,Options,Call,NIFTY,23700.0,950
63,272.45,2024-06-27 09:16:19,NFO,04-JUL-2024,272.45,272.45,272.45,864725,Options,Call,NIFTY,23700.0,0
64,270.9,2024-06-27 09:16:20,NFO,04-JUL-2024,270.9,270.9,270.9,864725,Options,Call,NIFTY,23700.0,0
65,272.85,2024-06-27 09:16:22,NFO,04-JUL-2024,272.85,272.85,272.85,864725,Options,Call,NIFTY,23700.0,250
66,272.65,2024-06-27 09:16:23,NFO,04-JUL-2024,272.65,272.65,272.65,864725,Options,Call,NIFTY,23700.0,150
67,273.55,2024-06-27 09:16:24,NFO,04-JUL-2024,273.55,273.55,273.55,864725,Options,Call,NIFTY,23700.0,0
68,273.05,2024-06-27 09:16:25,NFO,04-JUL-2024,273.05,273.05,273.05,864725,Options,Call,NIFTY,23700.0,0
69,274.0,2024-06-27 09:16:26,NFO,04-JUL-2024,274.0,274.0,274.0,864725,Options,Call,NIFTY,23700.0,0
70,274.0,2024-06-27 09:16:27,NFO,04-JUL-2024,274.0,274.0,274.0,864725,Options,Call,NIFTY,23700.0,750
71,275.4,2024-06-27 09:16:28,NFO,04-JUL-2024,275.4,275.4,275.4,864725,Options,Call,NIFTY,23700.0,0
72,275.5,2024-06-27 09:16:30,NFO,04-JUL-2024,275.5,275.5,275.5,864725,Options,Call,NIFTY,23700.0,0
73,274.0,2024-06-27 09:16:31,NFO,04-JUL-2024,274.0,274.0,274.0,864725,Options,Call,NIFTY,23700.0,0
74,272.55,2024-06-27 09:16:32,NFO,04-JUL-2024,274.0,272.55,274.0,864725,Options,Call,NIFTY,23700.0,575
75,272.5,2024-06-27 09:16:33,NFO,04-JUL-2024,272.5,272.5,272.5,864725,Options,Call,NIFTY,23700.0,925
