,Close,datetime,exchange_code,expiry_date,High,Low,Open,open_interest,product_type,right,stock_code,strike_price,Volume
0,34.15,2024-06-27 09:15:00,NFO,27-JUN-2024,34.45,34.15,34.45,3465900,Options,Put,NIFTY,23750.0,0
1,34.15,2024-06-27 09:15:00,NFO,27-JUN-2024,34.45,34.15,34.45,3465900,Options,Put,NIFTY,23750.0,0
2,43.0,2024-06-27 09:15:01,NFO,27-JUN-2024,43.0,43.0,43.0,3465900,Options,Put,NIFTY,23750.0,0
3,49.85,2024-06-27 09:15:02,NFO,27-JUN-2024,49.85,49.85,49.85,3465900,Options,Put,NIFTY,23750.0,44750
4,49.85,2024-06-27 09:15:03,NFO,27-JUN-2024,49.85,49.85,49.85,3465900,Options,Put,NIFTY,23750.0,0
5,46.3,2024-06-27 09:15:04,NFO,27-JUN-2024,47.55,46.3,47.55,3465900,Options,Put,NIFTY,23750.0,72450
6,43.9,2024-06-27 09:15:05,NFO,27-JUN-2024,43.9,42.8,42.8,3465900,Options,Put,NIFTY,23750.0,66375
7,40.1,2024-06-27 09:15:06,NFO,27-JUN-2024,40.2,40.1,40.2,3465900,Options,Put,NIFTY,23750.0,65150
8,39.3,2024-06-27 09:15:07,NFO,27-JUN-2024,39.3,39.3,39.3,3465900,Options,Put,NIFTY,23750.0,0
9,39.5,2024-06-27 09:15:08,NFO,27-JUN-2024,39.55,39.5,39.55,3465900,Options,Put,NIFTY,23750.0,43325
10,40.0,2024-06-27 09:15:09,NFO,27-JUN-2024,40.0,40.0,40.0,3465900,Options,Put,NIFTY,23750.0,0
11,42.2,2024-06-27 09:15:10,NFO,27-JUN-2024,42.2,41.25,41.25,3465900,Options,Put,NIFTY,23750.0,117125
12,42.85,2024-06-27 09:15:11,NFO,27-JUN-2024,42.85,42.85,42.85,3465900,Options,Put,NIFTY,23750.0,0
13,45.4,2024-06-27 09:15:12,NFO,27-JUN-2024,45.4,45.4,45.4,3465900,Options,Put,NIFTY,23750.0,0
14,45.9,2024-06-27 09:15:13,NFO,27-JUN-2024,45.9,45.9,45.9,3465900,Options,Put,NIFTY,23750.0,0
15,45.95,2024-06-27 09:15:14,NFO,27-JUN-2024,45.95,45.95,45.95,3465900,Options,Put,NIFTY,23750.0,0
16,46.1,2024-06-27 09:15:15,NFO,27-JUN-2024,46.25,46.1,46.25,3465900,Options,Put,NIFTY,23750.0,187775
17,45.65,2024-06-27 09:15:16,NFO,27-JUN-2024,45.65,45.65,45.65,3465900,Options,Put,NIFTY,23750.0,0
18,43.95,2024-06-27 09:15:17,NFO,27-JUN-2024,43.95,43.95,43.95,3465900,Options,Put,NIFTY,23750.0,0
19,44.55,2024-06-27 09:15:18,NFO,27-JUN-2024,44.55,42.95,42.95,3465900,Options,Put,NIFTY,23750.0,103950
20,44.45,2024-06-27 09:15:19,NFO,27-JUN-2024,44.45,44.45,44.45,3465900,Options,Put,NIFTY,23750.0,0
21,44.4,2024-06-27 09:15:20,NFO,27-JUN-2024,44.4,44.1,44.1,3465900,Options,Put,NIFTY,23750.0,109800
22,44.2,2024-06-27 09:15:21,NFO,27-JUN-2024,44.2,44.2,44.2,3465900,Options,Put,NIFTY,23750.0,0
23,45.95,2024-06-27 09:15:22,NFO,27-JUN-2024,45.95,44.9,44.9,3465900,Options,Put,NIFTY,23750.0,48825
24,45.95,2024-06-27 09:15:23,NFO,27-JUN-2024,45.95,45.7,45.7,3465900,Options,Put,NIFTY,23750.0,50825
25,46.85,2024-06-27 09:15:24,NFO,27-JUN-2024,47.0,46.85,47.0,3465900,Options,Put,NIFTY,23750.0,38275
26,46.15,2024-06-27 09:15:25,NFO,27-JUN-2024,46.15,46.15,46.15,3465900,Options,Put,NIFTY,23750.0,0
27,44.8,2024-06-27 09:15:26,NFO,27-JUN-2024,44.8,44.8,44.8,3465900,Options,Put,NIFTY,23750.0,85400
28,44.45,2024-06-27 09:15:27,NFO,27-JUN-2024,44.45,44.45,44.45,3465900,Options,Put,NIFTY,23750.0,0
29,43.95,2024-06-27 09:15:28,NFO,27-JUN-2024,44.3,43.95,44.3,3465900,Options,Put,NIFTY,23750.0,53925
30,43.55,2024-06-27 09:15:29,NFO,27-JUN-2024,43.55,43.55,43.55,3465900,Options,Put,NIFTY,23750.0,0
31,44.2,2024-06-27 09:15:30,NFO,27-JUN-2024,44.2,44.0,44.0,3465900,Options,Put,NIFTY,23750.0,69100
32,43.1,2024-06-27 09:15:31,NFO,27-JUN-2024,43.1,43.1,43.1,3465900,Options,Put,NIFTY,23750.0,0
33,43.15,2024-06-27 09:15:32,NFO,27-JUN-2024,43.15,43.0,43.0,3465900,Options,Put,NIFTY,23750.0,78700
34,42.9,2024-06-27 09:15:33,NFO,27-JUN-2024,42.9,42.4,42.4,3465900,Options,Put,NIFTY,23750.0,44975
35,43.6,2024-06-27 09:15:34,NFO,27-JUN-2024,43.6,43.6,43.6,3465900,Options,Put,NIFTY,23750.0,0
36,44.0,2024-06-27 09:15:35,NFO,27-JUN-2024,44.0,43.95,43.95,3465900,Options,Put,NIFTY,23750.0,31850
37,44.85,2024-06-27 09:15:36,NFO,27-JUN-2024,44.85,44.85,44.85,3465900,Options,Put,NIFTY,23750.0,0
38,45.6,2024-06-27 09:15:37,NFO,27-JUN-2024,45.6,45.6,45.6,3517375,Options,Put,NIFTY,23750.0,0
39,46.55,2024-06-27 09:15:38,NFO,27-JUN-2024,46.55,45.9,45.9,3517375,Options,Put,NIFTY,23750.0,55725
40,46.9,2024-06-27 09:15:39,NFO,27-JUN-2024,46.9,46.9,46.9,3517375,Options,Put,NIFTY,23750.0,0
41,46.8,2024-06-27 09:15:40,NFO,27-JUN-2024,46.9,46.8,46.9,3517375,Options,Put,NIFTY,23750.0,80625
42,46.45,2024-06-27 09:15:41,NFO,27-JUN-2024,46.45,46.35,46.35,3517375,Options,Put,NIFTY,23750.0,39275
43,46.5,2024-06-27 09:15:42,NFO,27-JUN-2024,46.5,46.5,46.5,3517375,Options,Put,NIFTY,23750.0,0
44,46.8,2024-06-27 09:15:43,NFO,27-JUN-2024,46.8,46.8,46.8,3517375,Options,Put,NIFTY,23750.0,0
45,45.4,2024-06-27 09:15:44,NFO,27-JUN-2024,45.4,45.4,45.4,3517375,Options,Put,NIFTY,23750.0,0
46,44.65,2024-06-27 09:15:45,NFO,27-JUN-2024,44.65,44.65,44.65,3517375,Options,Put,NIFTY,23750.0,0
47,44.25,2024-06-27 09:15:46,NFO,27-JUN-2024,44.4,44.25,44.4,3517375,Options,Put,NIFTY,23750.0,127400
48,44.4,2024-06-27 09:15:47,NFO,27-JUN-2024,44.65,44.4,44.65,3517375,Options,Put,NIFTY,23750.0,24875
49,45.15,2024-06-27 09:15:48,NFO,27-JUN-2024,45.15,45.15,45.15,3517375,Options,Put,NIFTY,23750.0,0
50,45.3,2024-06-27 09:15:49,NFO,27-JUN-2024,45.3,45.3,45.3,3517375,Options,Put,NIFTY,23750.0,0
51,46.15,2024-06-27 09:15:50,NFO,27-JUN-2024,46.15,45.85,45.85,3517375,Options,Put,NIFTY,23750.0,85825
52,46.2,2024-06-27 09:15:51,NFO,27-JUN-2024,46.45,46.2,46.45,3517375,Options,Put,NIFTY,23750.0,30675
53,45.15,2024-06-27 09:15:52,NFO,27-JUN-2024,46.3,45.15,46.3,3517375,Options,Put,NIFTY,23750.0,28575
54,45.0,2024-06-27 09:15:53,NFO,27-JUN-2024,45.0,45.0,45.0,3517375,Options,Put,NIFTY,23750.0,0
55,45.95,2024-06-27 09:15:54,NFO,27-JUN-2024,45.95,45.6,45.6,3517375,Options,Put,NIFTY,23750.0,64450
56,45.8,2024-06-27 09:15:55,NFO,27-JUN-2024,45.8,45.8,45.8,3517375,Options,Put,NIFTY,23750.0,0
57,46.15,2024-06-27 09:15:56,NFO,27-JUN-2024,46.15,45.35,45.35,3517375,Options,Put,NIFTY,23750.0,52275
58,46.05,2024-06-27 09:15:57,NFO,27-JUN-2024,46.05,46.05,46.05,3517375,Options,Put,NIFTY,23750.0,0
59,46.05,2024-06-27 09:15:58,NFO,27-JUN-2024,46.2,46.05,46.2,3517375,Options,Put,NIFTY,23750.0,66850
60,45.45,2024-06-27 09:15:59,NFO,27-JUN-2024,45.45,45.45,45.45,3517375,Options,Put,NIFTY,23750.0,0
61,45.4,2024-06-27 09:16:00,NFO,27-JUN-2024,45.4,45.4,45.4,3517375,Options,Put,NIFTY,23750.0,0
62,43.85,2024-06-27 09:16:02,NFO,27-JUN-2024,43.85,43.85,43.85,3517375,Options,Put,NIFTY,23750.0,0
63,43.0,2024-06-27 09:16:03,NFO,27-JUN-2024,43.0,43.0,43.0,3517375,Options,Put,NIFTY,23750.0,0
64,42.4,2024-06-27 09:16:04,NFO,27-JUN-2024,42.4,42.4,42.4,3517375,Options,Put,NIFTY,23750.0,0
65,41.6,2024-06-27 09:16:06,NFO,27-JUN-2024,41.6,41.6,41.6,3517375,Options,Put,NIFTY,23750.0,0
