,Close,datetime,exchange_code,expiry_date,High,Low,Open,open_interest,product_type,right,stock_code,strike_price,Volume
0,70.0,2024-07-02 09:15:00,NFO,04-JUL-2024,70.0,70.0,70.0,3887150,Options,Call,NIFTY,24300.0,0
1,70.0,2024-07-02 09:15:00,NFO,04-JUL-2024,70.0,70.0,70.0,3887150,Options,Call,NIFTY,24300.0,0
2,61.8,2024-07-02 09:15:01,NFO,04-JUL-2024,61.8,61.8,61.8,3887150,Options,Call,NIFTY,24300.0,67425
3,61.05,2024-07-02 09:15:02,NFO,04-JUL-2024,61.05,61.05,61.05,3887150,Options,Call,NIFTY,24300.0,0
4,61.3,2024-07-02 09:15:03,NFO,04-JUL-2024,61.3,60.5,60.7,3887150,Options,Call,NIFTY,24300.0,22525
5,62.45,2024-07-02 09:15:05,NFO,04-JUL-2024,62.45,62.45,62.45,3887150,Options,Call,NIFTY,24300.0,30575
6,61.5,2024-07-02 09:15:06,NFO,04-JUL-2024,61.5,61.5,61.5,3887150,Options,Call,NIFTY,24300.0,30550
7,61.95,2024-07-02 09:15:07,NFO,04-JUL-2024,61.95,61.95,61.95,3887150,Options,Call,NIFTY,24300.0,0
8,62.1,2024-07-02 09:15:08,NFO,04-JUL-2024,62.5,62.1,62.5,3887150,Options,Call,NIFTY,24300.0,46675
9,64.35,2024-07-02 09:15:09,NFO,04-JUL-2024,64.45,64.35,64.45,3887150,Options,Call,NIFTY,24300.0,21750
10,63.45,2024-07-02 09:15:10,NFO,04-JUL-2024,63.45,63.45,63.45,3887150,Options,Call,NIFTY,24300.0,0
11,64.95,2024-07-02 09:15:12,NFO,04-JUL-2024,64.95,64.95,64.95,3915675,Options,Call,NIFTY,24300.0,0
12,64.0,2024-07-02 09:15:13,NFO,04-JUL-2024,64.1,64.0,64.1,3915675,Options,Call,NIFTY,24300.0,52025
13,62.85,2024-07-02 09:15:14,NFO,04-JUL-2024,62.85,62.85,62.85,3915675,Options,Call,NIFTY,24300.0,0
14,62.4,2024-07-02 09:15:15,NFO,04-JUL-2024,62.4,62.4,62.4,3915675,Options,Call,NIFTY,24300.0,0
15,62.55,2024-07-02 09:15:16,NFO,04-JUL-2024,62.55,62.55,62.55,3915675,Options,Call,NIFTY,24300.0,66450
16,60.9,2024-07-02 09:15:18,NFO,04-JUL-2024,60.9,60.9,60.9,3915675,Options,Call,NIFTY,24300.0,0
17,61.2,2024-07-02 09:15:19,NFO,04-JUL-2024,61.2,60.5,60.5,3915675,Options,Call,NIFTY,24300.0,74125
18,61.8,2024-07-02 09:15:20,NFO,04-JUL-2024,61.8,61.8,61.8,3915675,Options,Call,NIFTY,24300.0,0
19,61.3,2024-07-02 09:15:22,NFO,04-JUL-2024,61.3,61.3,61.3,3915675,Options,Call,NIFTY,24300.0,0
20,61.7,2024-07-02 09:15:23,NFO,04-JUL-2024,62.2,61.7,62.2,3915675,Options,Call,NIFTY,24300.0,0
21,63.75,2024-07-02 09:15:24,NFO,04-JUL-2024,63.75,63.75,63.75,3915675,Options,Call,NIFTY,24300.0,0
22,63.9,2024-07-02 09:15:26,NFO,04-JUL-2024,64.0,63.9,64.0,3915675,Options,Call,NIFTY,24300.0,0
23,63.7,2024-07-02 09:15:27,NFO,04-JUL-2024,63.75,63.7,63.75,3915675,Options,Call,NIFTY,24300.0,155825
24,63.8,2024-07-02 09:15:28,NFO,04-JUL-2024,63.8,63.8,63.8,3915675,Options,Call,NIFTY,24300.0,11475
25,63.9,2024-07-02 09:15:30,NFO,04-JUL-2024,63.9,62.9,63.1,3915675,Options,Call,NIFTY,24300.0,13750
26,64.4,2024-07-02 09:15:31,NFO,04-JUL-2024,64.4,64.4,64.4,3915675,Options,Call,NIFTY,24300.0,0
27,64.25,2024-07-02 09:15:32,NFO,04-JUL-2024,64.25,63.9,63.9,3915675,Options,Call,NIFTY,24300.0,45500
28,64.65,2024-07-02 09:15:34,NFO,04-JUL-2024,64.65,63.6,63.6,3915675,Options,Call,NIFTY,24300.0,0
29,65.05,2024-07-02 09:15:35,NFO,04-JUL-2024,65.05,64.8,64.8,3915675,Options,Call,NIFTY,24300.0,69350
30,64.6,2024-07-02 09:15:36,NFO,04-JUL-2024,64.6,64.6,64.6,3915675,Options,Call,NIFTY,24300.0,21575
31,64.65,2024-07-02 09:15:37,NFO,04-JUL-2024,64.65,64.65,64.65,3915675,Options,Call,NIFTY,24300.0,0
32,65.3,2024-07-02 09:15:38,NFO,04-JUL-2024,65.3,64.6,64.6,3915675,Options,Call,NIFTY,24300.0,26950
33,64.5,2024-07-02 09:15:40,NFO,04-JUL-2024,64.5,64.5,64.5,3915675,Options,Call,NIFTY,24300.0,18250
34,64.15,2024-07-02 09:15:41,NFO,04-JUL-2024,65.4,64.15,65.4,3915675,Options,Call,NIFTY,24300.0,20550
35,64.4,2024-07-02 09:15:43,NFO,04-JUL-2024,64.4,63.65,63.85,3915675,Options,Call,NIFTY,24300.0,20000
36,64.3,2024-07-02 09:15:44,NFO,04-JUL-2024,64.3,64.3,64.3,3915675,Options,Call,NIFTY,24300.0,18900
37,64.35,2024-07-02 09:15:45,NFO,04-JUL-2024,64.35,64.35,64.35,3915675,Options,Call,NIFTY,24300.0,0
38,64.65,2024-07-02 09:15:46,NFO,04-JUL-2024,64.65,64.65,64.65,3915675,Options,Call,NIFTY,24300.0,13050
39,64.1,2024-07-02 09:15:47,NFO,04-JUL-2024,64.1,64.1,64.1,3915675,Options,Call,NIFTY,24300.0,0
40,64.6,2024-07-02 09:15:48,NFO,04-JUL-2024,64.65,64.6,64.65,3915675,Options,Call,NIFTY,24300.0,12650
41,64.05,2024-07-02 09:15:50,NFO,04-JUL-2024,64.05,64.05,64.05,3915675,Options,Call,NIFTY,24300.0,0
42,64.05,2024-07-02 09:15:51,NFO,04-JUL-2024,64.05,64.0,64.0,3915675,Options,Call,NIFTY,24300.0,29075
43,63.85,2024-07-02 09:15:52,NFO,04-JUL-2024,63.85,63.85,63.85,3915675,Options,Call,NIFTY,24300.0,7375
44,63.5,2024-07-02 09:15:53,NFO,04-JUL-2024,63.5,63.5,63.5,3915675,Options,Call,NIFTY,24300.0,0
45,62.5,2024-07-02 09:15:54,NFO,04-JUL-2024,63.55,62.5,63.55,3915675,Options,Call,NIFTY,24300.0,0
46,62.4,2024-07-02 09:15:56,NFO,04-JUL-2024,62.4,62.4,62.4,3915675,Options,Call,NIFTY,24300.0,0
47,63.5,2024-07-02 09:15:57,NFO,04-JUL-2024,63.5,63.5,63.5,3915675,Options,Call,NIFTY,24300.0,53650
48,63.45,2024-07-02 09:15:58,NFO,04-JUL-2024,63.45,63.45,63.45,3915675,Options,Call,NIFTY,24300.0,0
49,63.3,2024-07-02 09:15:59,NFO,04-JUL-2024,63.3,63.3,63.3,3915675,Options,Call,NIFTY,24300.0,17350
50,63.2,2024-07-02 09:16:00,NFO,04-JUL-2024,63.25,63.1,63.1,3915675,Options,Call,NIFTY,24300.0,13325
51,63.2,2024-07-02 09:16:01,NFO,04-JUL-2024,63.2,63.2,63.2,3915675,Options,Call,NIFTY,24300.0,0
52,63.85,2024-07-02 09:16:02,NFO,04-JUL-2024,63.85,63.85,63.85,3915675,Options,Call,NIFTY,24300.0,20900
53,64.6,2024-07-02 09:16:03,NFO,04-JUL-2024,64.6,63.55,63.55,3915675,Options,Call,NIFTY,24300.0,0
54,65.0,2024-07-02 09:16:05,NFO,04-JUL-2024,65.0,64.45,64.45,3915675,Options,Call,NIFTY,24300.0,36450
55,64.9,2024-07-02 09:16:06,NFO,04-JUL-2024,64.9,64.85,64.85,3915675,Options,Call,NIFTY,24300.0,0
56,64.75,2024-07-02 09:16:07,NFO,04-JUL-2024,64.75,64.75,64.75,3915675,Options,Call,NIFTY,24300.0,20275
57,65.2,2024-07-02 09:16:08,NFO,04-JUL-2024,65.3,65.05,65.05,3915675,Options,Call,NIFTY,24300.0,19075
58,65.85,2024-07-02 09:16:09,NFO,04-JUL-2024,65.85,65.85,65.85,3915675,Options,Call,NIFTY,24300.0,0
59,66.15,2024-07-02 09:16:11,NFO,04-JUL-2024,66.15,66.15,66.15,3915675,Options,Call,NIFTY,24300.0,0
60,66.85,2024-07-02 09:16:12,NFO,04-JUL-2024,67.0,66.85,67.0,3915675,Options,Call,NIFTY,24300.0,55375
61,67.35,2024-07-02 09:16:13,NFO,04-JUL-2024,67.45,67.35,67.45,3915675,Options,Call,NIFTY,24300.0,12550
62,66.65,2024-07-02 09:16:14,NFO,04-JUL-2024,66.65,66.65,66.65,3915675,Options,Call,NIFTY,24300.0,0
63,67.45,2024-07-02 09:16:15,NFO,04-JUL-2024,67.45,67.35,67.35,3915675,Options,Call,NIFTY,24300.0,18250
64,66.6,2024-07-02 09:16:17,NFO,04-JUL-2024,66.6,66.6,66.6,3915675,Options,Call,NIFTY,24300.0,0
65,66.9,2024-07-02 09:16:18,NFO,04-JUL-2024,66.9,66.4,66.4,3915675,Options,Call,NIFTY,24300.0,51925
66,67.25,2024-07-02 09:16:19,NFO,04-JUL-2024,67.25,67.25,67.25,3915675,Options,Call,NIFTY,24300.0,51850
67,67.55,2024-07-02 09:16:20,NFO,04-JUL-2024,67.55,67.55,67.55,3915675,Options,Call,NIFTY,24300.0,0
68,67.65,2024-07-02 09:16:21,NFO,04-JUL-2024,67.65,67.65,67.65,3915675,Options,Call,NIFTY,24300.0,22400
69,67.75,2024-07-02 09:16:22,NFO,04-JUL-2024,67.75,67.75,67.75,3915675,Options,Call,NIFTY,24300.0,0
70,68.35,2024-07-02 09:16:23,NFO,04-JUL-2024,68.35,68.1,68.1,3915675,Options,Call,NIFTY,24300.0,19900
71,69.05,2024-07-02 09:16:24,NFO,04-JUL-2024,69.1,69.05,69.1,3915675,Options,Call,NIFTY,24300.0,32300
72,69.95,2024-07-02 09:16:26,NFO,04-JUL-2024,69.95,69.55,69.65,3915675,Options,Call,NIFTY,24300.0,31000
73,70.55,2024-07-02 09:16:27,NFO,04-JUL-2024,70.55,70.3,70.3,3915675,Options,Call,NIFTY,24300.0,24825
74,71.35,2024-07-02 09:16:30,NFO,04-JUL-2024,71.5,71.35,71.5,3915675,Options,Call,NIFTY,24300.0,63125
75,72.25,2024-07-02 09:16:32,NFO,04-JUL-2024,72.25,71.75,71.75,3915675,Options,Call,NIFTY,24300.0,27500
76,71.95,2024-07-02 09:16:33,NFO,04-JUL-2024,72.1,71.95,72.1,3915675,Options,Call,NIFTY,24300.0,15975
77,70.25,2024-07-02 09:16:36,NFO,04-JUL-2024,70.25,70.25,70.25,3915675,Options,Call,NIFTY,24300.0,0
78,69.55,2024-07-02 09:16:37,NFO,04-JUL-2024,70.25,69.55,70.25,3915675,Options,Call,NIFTY,24300.0,67000
79,69.0,2024-07-02 09:16:38,NFO,04-JUL-2024,69.0,69.0,69.0,3915675,Options,Call,NIFTY,24300.0,34950
80,68.6,2024-07-02 09:16:39,NFO,04-JUL-2024,68.95,68.55,68.95,3915675,Options,Call,NIFTY,24300.0,30625
81,69.55,2024-07-02 09:16:42,NFO,04-JUL-2024,69.55,69.3,69.3,3915675,Options,Call,NIFTY,24300.0,29850
82,70.3,2024-07-02 09:16:43,NFO,04-JUL-2024,70.3,70.3,70.3,3915675,Options,Call,NIFTY,24300.0,0
83,70.6,2024-07-02 09:16:44,NFO,04-JUL-2024,70.6,70.45,70.45,3915675,Options,Call,NIFTY,24300.0,13875
84,71.55,2024-07-02 09:16:46,NFO,04-JUL-2024,71.55,71.55,71.55,3915675,Options,Call,NIFTY,24300.0,11300
85,71.55,2024-07-02 09:16:47,NFO,04-JUL-2024,71.55,71.45,71.45,3915675,Options,Call,NIFTY,24300.0,12350
86,71.45,2024-07-02 09:16:48,NFO,04-JUL-2024,71.45,71.35,71.35,3915675,Options,Call,NIFTY,24300.0,5000
87,72.0,2024-07-02 09:16:50,NFO,04-JUL-2024,72.0,72.0,72.0,3915675,Options,Call,NIFTY,24300.0,0
88,71.8,2024-07-02 09:16:51,NFO,04-JUL-2024,72.05,71.8,72.05,3915675,Options,Call,NIFTY,24300.0,23075
89,71.8,2024-07-02 09:16:52,NFO,04-JUL-2024,71.95,71.8,71.95,3915675,Options,Call,NIFTY,24300.0,15175
90,71.25,2024-07-02 09:16:55,NFO,04-JUL-2024,71.25,71.25,71.25,3915675,Options,Call,NIFTY,24300.0,0
91,71.05,2024-07-02 09:16:56,NFO,04-JUL-2024,71.05,71.05,71.05,3915675,Options,Call,NIFTY,24300.0,0
92,70.4,2024-07-02 09:16:57,NFO,04-JUL-2024,70.4,70.4,70.4,3915675,Options,Call,NIFTY,24300.0,0
93,70.4,2024-07-02 09:16:58,NFO,04-JUL-2024,70.4,70.4,70.4,3915675,Options,Call,NIFTY,24300.0,77750
94,70.5,2024-07-02 09:16:59,NFO,04-JUL-2024,70.5,70.5,70.5,3915675,Options,Call,NIFTY,24300.0,0
95,70.25,2024-07-02 09:17:00,NFO,04-JUL-2024,70.5,70.25,70.4,3915675,Options,Call,NIFTY,24300.0,16725
96,69.3,2024-07-02 09:17:02,NFO,04-JUL-2024,69.5,69.3,69.5,3915675,Options,Call,NIFTY,24300.0,33900
97,68.4,2024-07-02 09:17:03,NFO,04-JUL-2024,68.8,68.4,68.8,3915675,Options,Call,NIFTY,24300.0,31500
98,68.85,2024-07-02 09:17:04,NFO,04-JUL-2024,68.85,68.45,68.45,3915675,Options,Call,NIFTY,24300.0,0
99,68.9,2024-07-02 09:17:05,NFO,04-JUL-2024,68.9,68.9,68.9,3915675,Options,Call,NIFTY,24300.0,30800
100,69.25,2024-07-02 09:17:06,NFO,04-JUL-2024,69.4,69.25,69.4,3915675,Options,Call,NIFTY,24300.0,14850
101,69.0,2024-07-02 09:17:07,NFO,04-JUL-2024,69.0,69.0,69.0,3915675,Options,Call,NIFTY,24300.0,0
102,69.25,2024-07-02 09:17:09,NFO,04-JUL-2024,69.25,69.05,69.05,3915675,Options,Call,NIFTY,24300.0,42700
103,68.8,2024-07-02 09:17:10,NFO,04-JUL-2024,68.8,68.8,68.8,3915675,Options,Call,NIFTY,24300.0,5825
104,68.1,2024-07-02 09:17:11,NFO,04-JUL-2024,68.2,68.1,68.2,3915675,Options,Call,NIFTY,24300.0,12200
105,68.15,2024-07-02 09:17:12,NFO,04-JUL-2024,68.15,68.15,68.15,3915675,Options,Call,NIFTY,24300.0,0
106,68.0,2024-07-02 09:17:14,NFO,04-JUL-2024,68.2,68.0,68.2,3915675,Options,Call,NIFTY,24300.0,16400
107,68.35,2024-07-02 09:17:16,NFO,04-JUL-2024,68.35,68.35,68.35,3915675,Options,Call,NIFTY,24300.0,7900
108,68.5,2024-07-02 09:17:17,NFO,04-JUL-2024,68.65,68.5,68.65,3915675,Options,Call,NIFTY,24300.0,25900
109,68.85,2024-07-02 09:17:18,NFO,04-JUL-2024,68.85,68.85,68.85,3915675,Options,Call,NIFTY,24300.0,4700
110,69.0,2024-07-02 09:17:20,NFO,04-JUL-2024,69.2,69.0,69.2,3915675,Options,Call,NIFTY,24300.0,6200
111,68.4,2024-07-02 09:17:21,NFO,04-JUL-2024,68.9,68.4,68.9,3915675,Options,Call,NIFTY,24300.0,8375
112,68.65,2024-07-02 09:17:22,NFO,04-JUL-2024,68.65,68.35,68.35,3915675,Options,Call,NIFTY,24300.0,0
113,68.7,2024-07-02 09:17:23,NFO,04-JUL-2024,68.7,68.7,68.7,3915675,Options,Call,NIFTY,24300.0,5550
114,68.5,2024-07-02 09:17:24,NFO,04-JUL-2024,68.5,68.5,68.5,3915675,Options,Call,NIFTY,24300.0,9900
115,68.55,2024-07-02 09:17:25,NFO,04-JUL-2024,68.55,68.55,68.55,3915675,Options,Call,NIFTY,24300.0,0
116,68.5,2024-07-02 09:17:26,NFO,04-JUL-2024,68.5,68.5,68.5,3915675,Options,Call,NIFTY,24300.0,9200
117,68.75,2024-07-02 09:17:27,NFO,04-JUL-2024,68.75,68.75,68.75,3915675,Options,Call,NIFTY,24300.0,11775
118,68.8,2024-07-02 09:17:28,NFO,04-JUL-2024,68.8,68.8,68.8,3915675,Options,Call,NIFTY,24300.0,0
119,68.35,2024-07-02 09:17:29,NFO,04-JUL-2024,68.8,68.35,68.8,3915675,Options,Call,NIFTY,24300.0,5325
120,68.25,2024-07-02 09:17:30,NFO,04-JUL-2024,68.25,68.25,68.25,3915675,Options,Call,NIFTY,24300.0,20175
121,68.1,2024-07-02 09:17:31,NFO,04-JUL-2024,68.1,68.1,68.1,3915675,Options,Call,NIFTY,24300.0,0
122,68.05,2024-07-02 09:17:32,NFO,04-JUL-2024,68.05,68.05,68.05,3915675,Options,Call,NIFTY,24300.0,0
123,68.2,2024-07-02 09:17:33,NFO,04-JUL-2024,68.2,68.2,68.2,3915675,Options,Call,NIFTY,24300.0,0
124,67.4,2024-07-02 09:17:34,NFO,04-JUL-2024,67.4,67.3,67.3,3915675,Options,Call,NIFTY,24300.0,0
125,67.65,2024-07-02 09:17:35,NFO,04-JUL-2024,67.65,67.65,67.65,3915675,Options,Call,NIFTY,24300.0,65350
126,67.2,2024-07-02 09:17:37,NFO,04-JUL-2024,67.5,67.2,67.5,3915675,Options,Call,NIFTY,24300.0,15050
127,67.2,2024-07-02 09:17:38,NFO,04-JUL-2024,67.2,67.2,67.2,3915675,Options,Call,NIFTY,24300.0,5625
128,67.2,2024-07-02 09:17:39,NFO,04-JUL-2024,67.2,67.2,67.2,3915675,Options,Call,NIFTY,24300.0,0
129,67.2,2024-07-02 09:17:40,NFO,04-JUL-2024,67.2,67.2,67.2,3915675,Options,Call,NIFTY,24300.0,6225
130,66.65,2024-07-02 09:17:41,NFO,04-JUL-2024,66.65,66.6,66.6,3915675,Options,Call,NIFTY,24300.0,8100
131,65.65,2024-07-02 09:17:43,NFO,04-JUL-2024,65.65,65.65,65.65,3915675,Options,Call,NIFTY,24300.0,0
132,66.1,2024-07-02 09:17:44,NFO,04-JUL-2024,66.2,66.1,66.2,3915675,Options,Call,NIFTY,24300.0,20400
133,66.4,2024-07-02 09:17:46,NFO,04-JUL-2024,66.4,66.15,66.15,3915675,Options,Call,NIFTY,24300.0,0
134,66.6,2024-07-02 09:17:47,NFO,04-JUL-2024,66.65,66.6,66.65,3915675,Options,Call,NIFTY,24300.0,28900
135,66.45,2024-07-02 09:17:48,NFO,04-JUL-2024,66.45,66.45,66.45,3915675,Options,Call,NIFTY,24300.0,0
136,66.3,2024-07-02 09:17:49,NFO,04-JUL-2024,66.3,66.3,66.3,3915675,Options,Call,NIFTY,24300.0,6200
137,66.2,2024-07-02 09:17:50,NFO,04-JUL-2024,66.2,66.2,66.2,3915675,Options,Call,NIFTY,24300.0,3075
138,66.15,2024-07-02 09:17:52,NFO,04-JUL-2024,66.25,66.15,66.25,3915675,Options,Call,NIFTY,24300.0,18300
139,65.45,2024-07-02 09:17:53,NFO,04-JUL-2024,66.1,65.45,66.1,3915675,Options,Call,NIFTY,24300.0,3325
140,66.3,2024-07-02 09:17:55,NFO,04-JUL-2024,66.3,65.85,65.85,3915675,Options,Call,NIFTY,24300.0,5675
141,66.15,2024-07-02 09:17:56,NFO,04-JUL-2024,66.15,66.0,66.0,3915675,Options,Call,NIFTY,24300.0,4050
142,66.25,2024-07-02 09:17:57,NFO,04-JUL-2024,66.25,66.25,66.25,3915675,Options,Call,NIFTY,24300.0,0
143,65.95,2024-07-02 09:17:58,NFO,04-JUL-2024,65.95,65.8,65.8,3915675,Options,Call,NIFTY,24300.0,0
144,65.95,2024-07-02 09:18:00,NFO,04-JUL-2024,65.95,65.95,65.95,3915675,Options,Call,NIFTY,24300.0,18575
145,64.65,2024-07-02 09:18:01,NFO,04-JUL-2024,65.1,64.65,65.1,3915675,Options,Call,NIFTY,24300.0,39500
146,64.85,2024-07-02 09:18:02,NFO,04-JUL-2024,64.85,64.85,64.85,3915675,Options,Call,NIFTY,24300.0,0
147,65.8,2024-07-02 09:18:03,NFO,04-JUL-2024,65.8,65.8,65.8,3915675,Options,Call,NIFTY,24300.0,18125
148,65.7,2024-07-02 09:18:04,NFO,04-JUL-2024,65.7,65.45,65.45,3915675,Options,Call,NIFTY,24300.0,6225
149,65.6,2024-07-02 09:18:05,NFO,04-JUL-2024,65.6,65.6,65.6,3915675,Options,Call,NIFTY,24300.0,0
150,66.55,2024-07-02 09:18:06,NFO,04-JUL-2024,66.55,66.55,66.55,3915675,Options,Call,NIFTY,24300.0,0
151,67.2,2024-07-02 09:18:07,NFO,04-JUL-2024,67.2,66.55,66.55,3915675,Options,Call,NIFTY,24300.0,29725
152,67.2,2024-07-02 09:18:08,NFO,04-JUL-2024,67.2,67.2,67.2,3915675,Options,Call,NIFTY,24300.0,0
153,67.05,2024-07-02 09:18:09,NFO,04-JUL-2024,67.15,67.05,67.15,3915675,Options,Call,NIFTY,24300.0,7275
154,66.15,2024-07-02 09:18:11,NFO,04-JUL-2024,66.15,66.15,66.15,3915675,Options,Call,NIFTY,24300.0,0
155,65.4,2024-07-02 09:18:12,NFO,04-JUL-2024,65.4,65.1,65.1,4001600,Options,Call,NIFTY,24300.0,22725
156,66.1,2024-07-02 09:18:13,NFO,04-JUL-2024,66.1,66.1,66.1,4001600,Options,Call,NIFTY,24300.0,0
157,65.9,2024-07-02 09:18:14,NFO,04-JUL-2024,65.9,65.9,65.9,4001600,Options,Call,NIFTY,24300.0,24200
158,66.35,2024-07-02 09:18:15,NFO,04-JUL-2024,66.35,66.05,66.05,4001600,Options,Call,NIFTY,24300.0,6400
159,66.5,2024-07-02 09:18:16,NFO,04-JUL-2024,66.5,66.5,66.5,4001600,Options,Call,NIFTY,24300.0,0
160,66.6,2024-07-02 09:18:17,NFO,04-JUL-2024,66.6,66.55,66.55,4001600,Options,Call,NIFTY,24300.0,7425
161,67.05,2024-07-02 09:18:18,NFO,04-JUL-2024,67.05,66.85,66.85,4001600,Options,Call,NIFTY,24300.0,6450
162,66.6,2024-07-02 09:18:19,NFO,04-JUL-2024,66.6,66.6,66.6,4001600,Options,Call,NIFTY,24300.0,0
