,Close,datetime,exchange_code,expiry_date,High,Low,Open,open_interest,product_type,right,stock_code,strike_price,Volume
0,340.0,2024-07-02 09:15:00,NFO,04-JUL-2024,340.0,340.0,340.0,0,Options,Call,NIFTY,23850.0,0
1,340.0,2024-07-02 09:15:00,NFO,04-JUL-2024,340.0,340.0,340.0,0,Options,Call,NIFTY,23850.0,0
2,340.0,2024-07-02 09:15:01,NFO,04-JUL-2024,340.0,340.0,340.0,241125,Options,Call,NIFTY,23850.0,0
3,344.65,2024-07-02 09:15:03,NFO,04-JUL-2024,344.65,340.0,340.0,241125,Options,Call,NIFTY,23850.0,0
4,350.3,2024-07-02 09:15:07,NFO,04-JUL-2024,350.3,350.3,350.3,241125,Options,Call,NIFTY,23850.0,0
5,350.3,2024-07-02 09:15:08,NFO,04-JUL-2024,350.3,350.3,350.3,241125,Options,Call,NIFTY,23850.0,375
6,357.35,2024-07-02 09:15:10,NFO,04-JUL-2024,357.35,357.35,357.35,241125,Options,Call,NIFTY,23850.0,0
7,355.2,2024-07-02 09:15:11,NFO,04-JUL-2024,355.2,355.2,355.2,240975,Options,Call,NIFTY,23850.0,0
8,351.5,2024-07-02 09:15:13,NFO,04-JUL-2024,351.5,351.5,351.5,240975,Options,Call,NIFTY,23850.0,0
9,352.5,2024-07-02 09:15:14,NFO,04-JUL-2024,352.5,352.5,352.5,240975,Options,Call,NIFTY,23850.0,1000
10,351.6,2024-07-02 09:15:15,NFO,04-JUL-2024,351.6,351.6,351.6,240975,Options,Call,NIFTY,23850.0,0
11,351.9,2024-07-02 09:15:16,NFO,04-JUL-2024,351.9,351.9,351.9,240975,Options,Call,NIFTY,23850.0,150
12,347.9,2024-07-02 09:15:18,NFO,04-JUL-2024,347.9,347.9,347.9,240975,Options,Call,NIFTY,23850.0,0
13,347.7,2024-07-02 09:15:21,NFO,04-JUL-2024,347.7,347.7,347.7,240975,Options,Call,NIFTY,23850.0,0
14,351.3,2024-07-02 09:15:23,NFO,04-JUL-2024,351.3,351.3,351.3,240975,Options,Call,NIFTY,23850.0,0
15,350.55,2024-07-02 09:15:24,NFO,04-JUL-2024,350.55,350.55,350.55,240975,Options,Call,NIFTY,23850.0,0
16,354.3,2024-07-02 09:15:25,NFO,04-JUL-2024,354.3,354.3,354.3,240975,Options,Call,NIFTY,23850.0,1525
17,354.3,2024-07-02 09:15:26,NFO,04-JUL-2024,354.3,354.3,354.3,240975,Options,Call,NIFTY,23850.0,0
18,354.3,2024-07-02 09:15:28,NFO,04-JUL-2024,354.3,354.3,354.3,240975,Options,Call,NIFTY,23850.0,0
19,354.3,2024-07-02 09:15:29,NFO,04-JUL-2024,354.3,354.3,354.3,240975,Options,Call,NIFTY,23850.0,0
20,355.85,2024-07-02 09:15:31,NFO,04-JUL-2024,355.85,355.85,355.85,240975,Options,Call,NIFTY,23850.0,0
21,357.35,2024-07-02 09:15:32,NFO,04-JUL-2024,357.35,357.35,357.35,240975,Options,Call,NIFTY,23850.0,100
22,357.35,2024-07-02 09:15:34,NFO,04-JUL-2024,357.35,357.35,357.35,240975,Options,Call,NIFTY,23850.0,0
23,358.0,2024-07-02 09:15:36,NFO,04-JUL-2024,358.0,358.0,358.0,240975,Options,Call,NIFTY,23850.0,0
24,358.0,2024-07-02 09:15:37,NFO,04-JUL-2024,358.0,358.0,358.0,240975,Options,Call,NIFTY,23850.0,50
25,357.15,2024-07-02 09:15:38,NFO,04-JUL-2024,357.15,357.15,357.15,240975,Options,Call,NIFTY,23850.0,50
26,359.95,2024-07-02 09:15:39,NFO,04-JUL-2024,359.95,359.95,359.95,240975,Options,Call,NIFTY,23850.0,0
27,357.3,2024-07-02 09:15:41,NFO,04-JUL-2024,357.3,357.3,357.3,240975,Options,Call,NIFTY,23850.0,0
28,356.45,2024-07-02 09:15:44,NFO,04-JUL-2024,356.45,356.45,356.45,240975,Options,Call,NIFTY,23850.0,100
29,358.5,2024-07-02 09:15:45,NFO,04-JUL-2024,358.5,358.5,358.5,240975,Options,Call,NIFTY,23850.0,125
30,359.0,2024-07-02 09:15:46,NFO,04-JUL-2024,359.0,359.0,359.0,240975,Options,Call,NIFTY,23850.0,0
31,357.35,2024-07-02 09:15:47,NFO,04-JUL-2024,357.35,357.35,357.35,240975,Options,Call,NIFTY,23850.0,200
32,357.3,2024-07-02 09:15:48,NFO,04-JUL-2024,357.3,357.3,357.3,240975,Options,Call,NIFTY,23850.0,0
33,359.95,2024-07-02 09:15:52,NFO,04-JUL-2024,359.95,359.95,359.95,240975,Options,Call,NIFTY,23850.0,275
34,359.95,2024-07-02 09:15:55,NFO,04-JUL-2024,359.95,359.95,359.95,240975,Options,Call,NIFTY,23850.0,0
35,359.95,2024-07-02 09:15:56,NFO,04-JUL-2024,359.95,359.95,359.95,240975,Options,Call,NIFTY,23850.0,0
36,359.95,2024-07-02 09:15:58,NFO,04-JUL-2024,359.95,359.95,359.95,240975,Options,Call,NIFTY,23850.0,0
37,358.25,2024-07-02 09:16:01,NFO,04-JUL-2024,358.25,358.25,358.25,240975,Options,Call,NIFTY,23850.0,125
38,360.0,2024-07-02 09:16:03,NFO,04-JUL-2024,360.0,360.0,360.0,240975,Options,Call,NIFTY,23850.0,0
39,362.45,2024-07-02 09:16:05,NFO,04-JUL-2024,362.45,362.45,362.45,240975,Options,Call,NIFTY,23850.0,250
40,362.9,2024-07-02 09:16:06,NFO,04-JUL-2024,362.9,362.9,362.9,240975,Options,Call,NIFTY,23850.0,0
41,363.15,2024-07-02 09:16:07,NFO,04-JUL-2024,363.15,363.15,363.15,240975,Options,Call,NIFTY,23850.0,175
42,365.0,2024-07-02 09:16:09,NFO,04-JUL-2024,365.0,365.0,365.0,240975,Options,Call,NIFTY,23850.0,50
43,365.8,2024-07-02 09:16:10,NFO,04-JUL-2024,365.8,365.8,365.8,240975,Options,Call,NIFTY,23850.0,0
44,371.25,2024-07-02 09:16:12,NFO,04-JUL-2024,371.25,370.0,370.0,240975,Options,Call,NIFTY,23850.0,125
45,371.25,2024-07-02 09:16:13,NFO,04-JUL-2024,371.25,371.25,371.25,240975,Options,Call,NIFTY,23850.0,0
46,370.65,2024-07-02 09:16:14,NFO,04-JUL-2024,371.25,370.65,371.25,240975,Options,Call,NIFTY,23850.0,0
47,372.25,2024-07-02 09:16:15,NFO,04-JUL-2024,372.25,370.65,370.65,240975,Options,Call,NIFTY,23850.0,25
48,370.7,2024-07-02 09:16:18,NFO,04-JUL-2024,370.7,370.7,370.7,240975,Options,Call,NIFTY,23850.0,150
49,370.95,2024-07-02 09:16:19,NFO,04-JUL-2024,370.95,370.95,370.95,240975,Options,Call,NIFTY,23850.0,0
50,370.9,2024-07-02 09:16:20,NFO,04-JUL-2024,370.9,370.9,370.9,240975,Options,Call,NIFTY,23850.0,0
51,370.8,2024-07-02 09:16:21,NFO,04-JUL-2024,370.8,370.8,370.8,240975,Options,Call,NIFTY,23850.0,550
52,374.0,2024-07-02 09:16:22,NFO,04-JUL-2024,374.0,374.0,374.0,240975,Options,Call,NIFTY,23850.0,150
53,374.0,2024-07-02 09:16:24,NFO,04-JUL-2024,374.0,374.0,374.0,240975,Options,Call,NIFTY,23850.0,0
54,374.0,2024-07-02 09:16:25,NFO,04-JUL-2024,374.0,374.0,374.0,240975,Options,Call,NIFTY,23850.0,0
55,375.0,2024-07-02 09:16:26,NFO,04-JUL-2024,375.0,375.0,375.0,240975,Options,Call,NIFTY,23850.0,0
56,375.0,2024-07-02 09:16:27,NFO,04-JUL-2024,375.0,375.0,375.0,240975,Options,Call,NIFTY,23850.0,25
57,375.0,2024-07-02 09:16:28,NFO,04-JUL-2024,375.0,375.0,375.0,240975,Options,Call,NIFTY,23850.0,0
