,Close,datetime,exchange_code,expiry_date,High,Low,Open,open_interest,product_type,right,stock_code,strike_price,Volume
0,379.6,2024-07-02 09:15:00,NFO,04-JUL-2024,379.6,379.6,379.6,0,Options,Call,NIFTY,23800.0,0
1,379.6,2024-07-02 09:15:00,NFO,04-JUL-2024,379.6,379.6,379.6,0,Options,Call,NIFTY,23800.0,0
2,401.0,2024-07-02 09:15:01,NFO,04-JUL-2024,401.0,401.0,401.0,718425,Options,Call,NIFTY,23800.0,75
3,396.45,2024-07-02 09:15:02,NFO,04-JUL-2024,396.45,396.45,396.45,718425,Options,Call,NIFTY,23800.0,0
4,391.5,2024-07-02 09:15:04,NFO,04-JUL-2024,391.5,391.5,391.5,718425,Options,Call,NIFTY,23800.0,0
5,399.5,2024-07-02 09:15:09,NFO,04-JUL-2024,399.5,399.5,399.5,718425,Options,Call,NIFTY,23800.0,0
6,399.3,2024-07-02 09:15:10,NFO,04-JUL-2024,399.3,399.3,399.3,718425,Options,Call,NIFTY,23800.0,0
7,397.8,2024-07-02 09:15:11,NFO,04-JUL-2024,397.8,397.8,397.8,718550,Options,Call,NIFTY,23800.0,0
8,399.75,2024-07-02 09:15:12,NFO,04-JUL-2024,399.75,399.75,399.75,718550,Options,Call,NIFTY,23800.0,5525
9,396.85,2024-07-02 09:15:13,NFO,04-JUL-2024,396.85,396.85,396.85,718550,Options,Call,NIFTY,23800.0,0
10,394.0,2024-07-02 09:15:14,NFO,04-JUL-2024,394.0,394.0,394.0,718550,Options,Call,NIFTY,23800.0,475
11,395.95,2024-07-02 09:15:15,NFO,04-JUL-2024,395.95,395.95,395.95,718550,Options,Call,NIFTY,23800.0,650
12,396.9,2024-07-02 09:15:16,NFO,04-JUL-2024,396.9,396.9,396.9,718550,Options,Call,NIFTY,23800.0,0
13,395.4,2024-07-02 09:15:17,NFO,04-JUL-2024,395.4,395.4,395.4,718550,Options,Call,NIFTY,23800.0,0
14,392.45,2024-07-02 09:15:18,NFO,04-JUL-2024,392.45,392.45,392.45,718550,Options,Call,NIFTY,23800.0,0
15,395.0,2024-07-02 09:15:20,NFO,04-JUL-2024,395.0,395.0,395.0,718550,Options,Call,NIFTY,23800.0,0
16,391.75,2024-07-02 09:15:21,NFO,04-JUL-2024,391.75,391.75,391.75,718550,Options,Call,NIFTY,23800.0,0
17,393.2,2024-07-02 09:15:23,NFO,04-JUL-2024,393.2,393.2,393.2,718550,Options,Call,NIFTY,23800.0,0
18,395.0,2024-07-02 09:15:24,NFO,04-JUL-2024,395.0,395.0,395.0,718550,Options,Call,NIFTY,23800.0,0
19,397.6,2024-07-02 09:15:25,NFO,04-JUL-2024,397.75,397.6,397.75,718550,Options,Call,NIFTY,23800.0,3150
20,399.0,2024-07-02 09:15:26,NFO,04-JUL-2024,399.0,399.0,399.0,718550,Options,Call,NIFTY,23800.0,225
21,399.05,2024-07-02 09:15:27,NFO,04-JUL-2024,399.05,399.05,399.05,718550,Options,Call,NIFTY,23800.0,0
22,398.85,2024-07-02 09:15:29,NFO,04-JUL-2024,398.85,398.85,398.85,718550,Options,Call,NIFTY,23800.0,0
23,398.15,2024-07-02 09:15:30,NFO,04-JUL-2024,398.15,398.15,398.15,718550,Options,Call,NIFTY,23800.0,0
24,400.25,2024-07-02 09:15:31,NFO,04-JUL-2024,400.25,400.25,400.25,718550,Options,Call,NIFTY,23800.0,0
25,400.0,2024-07-02 09:15:32,NFO,04-JUL-2024,400.0,400.0,400.0,718550,Options,Call,NIFTY,23800.0,475
26,401.3,2024-07-02 09:15:33,NFO,04-JUL-2024,401.3,401.3,401.3,718550,Options,Call,NIFTY,23800.0,0
