Close,datetime,exchange_code,expiry_date,High,Low,Open,open_interest,product_type,right,stock_code,strike_price,Volume
36.0,2024-05-02 10:05:00,NFO,30-MAY-2024,36.3,35.8,36.0,487800,Options,Call,NESIND,2600.0,0
36.5,2024-05-02 10:06:00,NFO,30-MAY-2024,36.75,36.0,36.0,488600,Options,Call,NESIND,2600.0,1200
36.2,2024-05-02 10:07:00,NFO,30-MAY-2024,37.35,36.2,36.5,488600,Options,Call,NESIND,2600.0,6800
35.85,2024-05-02 10:08:00,NFO,30-MAY-2024,35.95,35.85,35.95,488600,Options,Call,NESIND,2600.0,800
36.6,2024-05-02 10:09:00,NFO,30-MAY-2024,36.6,36.4,36.6,488600,Options,Call,NESIND,2600.0,600
36.2,2024-05-02 10:10:00,NFO,30-MAY-2024,36.2,36.2,36.2,488600,Options,Call,NESIND,2600.0,1000
36.9,2024-05-02 10:11:00,NFO,30-MAY-2024,36.95,36.6,36.6,488600,Options,Call,NESIND,2600.0,800
37.0,2024-05-02 10:12:00,NFO,30-MAY-2024,37.15,37.0,37.0,488600,Options,Call,NESIND,2600.0,2800
36.95,2024-05-02 10:13:00,NFO,30-MAY-2024,37.0,36.55,37.0,489200,Options,Call,NESIND,2600.0,3400
36.0,2024-05-02 10:14:00,NFO,30-MAY-2024,36.0,35.45,35.55,489200,Options,Call,NESIND,2600.0,0
36.0,2024-05-02 10:15:00,NFO,30-MAY-2024,36.0,36.0,36.0,489200,Options,Call,NESIND,2600.0,1200
35.25,2024-05-02 10:16:00,NFO,30-MAY-2024,35.25,35.25,35.25,489200,Options,Call,NESIND,2600.0,200
36.0,2024-05-02 10:17:00,NFO,30-MAY-2024,36.1,36.0,36.1,489400,Options,Call,NESIND,2600.0,200
35.85,2024-05-02 10:18:00,NFO,30-MAY-2024,36.75,35.85,36.0,489200,Options,Call,NESIND,2600.0,0
35.85,2024-05-02 10:19:00,NFO,30-MAY-2024,35.85,35.85,35.85,489200,Options,Call,NESIND,2600.0,1400
35.85,2024-05-02 10:20:00,NFO,30-MAY-2024,35.85,35.85,35.85,489200,Options,Call,NESIND,2600.0,0
35.5,2024-05-02 10:21:00,NFO,30-MAY-2024,35.55,35.5,35.55,489200,Options,Call,NESIND,2600.0,400
35.5,2024-05-02 10:22:00,NFO,30-MAY-2024,35.5,35.5,35.5,489200,Options,Call,NESIND,2600.0,400
35.85,2024-05-02 10:23:00,NFO,30-MAY-2024,35.85,35.5,35.5,489200,Options,Call,NESIND,2600.0,400
36.3,2024-05-02 10:24:00,NFO,30-MAY-2024,36.3,35.9,36.0,489400,Options,Call,NESIND,2600.0,1800
36.2,2024-05-02 10:25:00,NFO,30-MAY-2024,36.3,36.2,36.3,489400,Options,Call,NESIND,2600.0,0
35.65,2024-05-02 10:26:00,NFO,30-MAY-2024,36.2,35.65,36.2,489400,Options,Call,NESIND,2600.0,1200
35.65,2024-05-02 10:27:00,NFO,30-MAY-2024,35.65,35.65,35.65,488600,Options,Call,NESIND,2600.0,600
36.5,2024-05-02 10:28:00,NFO,30-MAY-2024,36.5,36.0,36.0,488600,Options,Call,NESIND,2600.0,0
37.0,2024-05-02 10:29:00,NFO,30-MAY-2024,37.7,36.35,37.0,488600,Options,Call,NESIND,2600.0,6600
37.3,2024-05-02 10:30:00,NFO,30-MAY-2024,37.75,37.0,37.0,488600,Options,Call,NESIND,2600.0,1600
38.0,2024-05-02 10:31:00,NFO,30-MAY-2024,38.0,36.7,37.35,488600,Options,Call,NESIND,2600.0,0
37.55,2024-05-02 10:32:00,NFO,30-MAY-2024,38.3,37.55,38.3,488600,Options,Call,NESIND,2600.0,4600
38.0,2024-05-02 10:33:00,NFO,30-MAY-2024,38.0,37.55,37.55,488200,Options,Call,NESIND,2600.0,200
37.35,2024-05-02 10:34:00,NFO,30-MAY-2024,37.85,37.35,37.85,488200,Options,Call,NESIND,2600.0,800
37.3,2024-05-02 10:35:00,NFO,30-MAY-2024,37.35,37.0,37.35,488200,Options,Call,NESIND,2600.0,600
37.75,2024-05-02 10:36:00,NFO,30-MAY-2024,37.75,37.3,37.3,488400,Options,Call,NESIND,2600.0,2400
38.6,2024-05-02 10:37:00,NFO,30-MAY-2024,38.6,37.85,37.85,488400,Options,Call,NESIND,2600.0,3600
38.0,2024-05-02 10:38:00,NFO,30-MAY-2024,38.65,38.0,38.65,488400,Options,Call,NESIND,2600.0,2600
38.2,2024-05-02 10:39:00,NFO,30-MAY-2024,38.3,38.2,38.3,488400,Options,Call,NESIND,2600.0,2000
38.6,2024-05-02 10:40:00,NFO,30-MAY-2024,38.6,38.15,38.2,488800,Options,Call,NESIND,2600.0,7600
38.6,2024-05-02 10:41:00,NFO,30-MAY-2024,38.85,38.5,38.85,488800,Options,Call,NESIND,2600.0,1200
38.7,2024-05-02 10:42:00,NFO,30-MAY-2024,38.75,38.6,38.6,488600,Options,Call,NESIND,2600.0,1800
38.3,2024-05-02 10:43:00,NFO,30-MAY-2024,38.45,38.1,38.3,488600,Options,Call,NESIND,2600.0,1000
38.95,2024-05-02 10:44:00,NFO,30-MAY-2024,39.35,38.55,38.55,488600,Options,Call,NESIND,2600.0,2400
38.65,2024-05-02 10:45:00,NFO,30-MAY-2024,39.0,38.65,38.95,488600,Options,Call,NESIND,2600.0,3000
38.55,2024-05-02 10:46:00,NFO,30-MAY-2024,39.05,38.2,38.65,486800,Options,Call,NESIND,2600.0,8800
38.75,2024-05-02 10:47:00,NFO,30-MAY-2024,38.75,38.15,38.65,486800,Options,Call,NESIND,2600.0,1600
39.35,2024-05-02 10:48:00,NFO,30-MAY-2024,39.5,38.6,38.6,487000,Options,Call,NESIND,2600.0,5400
39.6,2024-05-02 10:49:00,NFO,30-MAY-2024,39.85,39.3,39.35,487000,Options,Call,NESIND,2600.0,1800
39.0,2024-05-02 10:50:00,NFO,30-MAY-2024,39.6,38.8,39.6,487000,Options,Call,NESIND,2600.0,3200
38.75,2024-05-02 10:51:00,NFO,30-MAY-2024,39.0,38.75,39.0,487600,Options,Call,NESIND,2600.0,1200
38.8,2024-05-02 10:52:00,NFO,30-MAY-2024,39.0,38.8,38.8,487600,Options,Call,NESIND,2600.0,3000
39.05,2024-05-02 10:53:00,NFO,30-MAY-2024,39.05,39.05,39.05,487600,Options,Call,NESIND,2600.0,0
39.05,2024-05-02 10:54:00,NFO,30-MAY-2024,39.05,39.05,39.05,487600,Options,Call,NESIND,2600.0,200
39.85,2024-05-02 10:55:00,NFO,30-MAY-2024,39.9,39.05,39.05,487200,Options,Call,NESIND,2600.0,1000
39.1,2024-05-02 10:56:00,NFO,30-MAY-2024,39.35,39.1,39.35,487200,Options,Call,NESIND,2600.0,2600
38.75,2024-05-02 10:57:00,NFO,30-MAY-2024,39.0,38.5,38.8,487000,Options,Call,NESIND,2600.0,1600
38.35,2024-05-02 10:58:00,NFO,30-MAY-2024,38.75,38.35,38.75,487000,Options,Call,NESIND,2600.0,400
38.3,2024-05-02 10:59:00,NFO,30-MAY-2024,38.35,37.7,38.35,487000,Options,Call,NESIND,2600.0,3200
37.0,2024-05-02 11:00:00,NFO,30-MAY-2024,38.1,36.8,38.1,487200,Options,Call,NESIND,2600.0,1800
35.85,2024-05-02 11:01:00,NFO,30-MAY-2024,36.65,35.75,36.65,487200,Options,Call,NESIND,2600.0,3200
35.9,2024-05-02 11:02:00,NFO,30-MAY-2024,35.9,34.55,35.75,487200,Options,Call,NESIND,2600.0,4600
36.3,2024-05-02 11:03:00,NFO,30-MAY-2024,36.3,35.4,35.45,487200,Options,Call,NESIND,2600.0,1200
36.95,2024-05-02 11:04:00,NFO,30-MAY-2024,37.15,36.8,37.15,487400,Options,Call,NESIND,2600.0,400
37.0,2024-05-02 11:05:00,NFO,30-MAY-2024,37.05,37.0,37.0,487400,Options,Call,NESIND,2600.0,800
37.05,2024-05-02 11:06:00,NFO,30-MAY-2024,37.05,37.05,37.05,487400,Options,Call,NESIND,2600.0,600
38.25,2024-05-02 11:07:00,NFO,30-MAY-2024,38.25,38.0,38.0,487400,Options,Call,NESIND,2600.0,1000
36.0,2024-05-02 11:08:00,NFO,30-MAY-2024,38.25,36.0,38.25,487400,Options,Call,NESIND,2600.0,4400
35.85,2024-05-02 11:09:00,NFO,30-MAY-2024,36.55,35.85,36.0,487400,Options,Call,NESIND,2600.0,0
36.15,2024-05-02 11:10:00,NFO,30-MAY-2024,36.15,35.8,35.9,487400,Options,Call,NESIND,2600.0,2800
36.15,2024-05-02 11:11:00,NFO,30-MAY-2024,36.15,36.15,36.15,487400,Options,Call,NESIND,2600.0,800
36.15,2024-05-02 11:12:00,NFO,30-MAY-2024,36.15,35.85,35.85,487400,Options,Call,NESIND,2600.0,800
35.75,2024-05-02 11:13:00,NFO,30-MAY-2024,36.15,35.75,36.15,487400,Options,Call,NESIND,2600.0,1200
35.65,2024-05-02 11:14:00,NFO,30-MAY-2024,35.75,35.65,35.75,487400,Options,Call,NESIND,2600.0,800
35.65,2024-05-02 11:15:00,NFO,30-MAY-2024,35.65,35.65,35.65,487400,Options,Call,NESIND,2600.0,0
35.95,2024-05-02 11:16:00,NFO,30-MAY-2024,35.95,35.55,35.65,487400,Options,Call,NESIND,2600.0,0
35.3,2024-05-02 11:17:00,NFO,30-MAY-2024,36.0,35.3,36.0,487400,Options,Call,NESIND,2600.0,0
34.7,2024-05-02 11:18:00,NFO,30-MAY-2024,35.9,34.7,35.9,487400,Options,Call,NESIND,2600.0,15600
