time,ltp,volume
2024-06-21 13:44:44.264,150.0,25
2024-06-21 13:44:45.765,150.0,25
2024-06-21 13:44:46.226,150.0,125
2024-06-21 13:44:46.779,150.1,50
2024-06-21 13:44:47.408,150.0,25
2024-06-21 13:44:47.827,150.0,25
2024-06-21 13:44:48.308,150.0,175
2024-06-21 13:44:49.766,149.95,50
2024-06-21 13:44:50.000,149.8,225
2024-06-21 13:44:50.661,150.2,25
2024-06-21 13:44:50.958,150.3,25
2024-06-21 13:44:51.651,150.0,25
2024-06-21 13:44:51.651,150.0,25
2024-06-21 13:44:52.741,149.55,25
2024-06-21 13:44:52.861,149.2,25
2024-06-21 13:44:53.847,149.05,125
