Close,datetime,exchange_code,expiry_date,High,Low,Open,open_interest,product_type,right,stock_code,strike_price,Volume
201.85,2024-06-18 09:30:00,NFO,27-JUN-2024,207.0,201.3,203.25,3309900,Options,Call,NIFTY,23500.0,65550
207.3,2024-06-18 09:31:00,NFO,27-JUN-2024,207.35,201.55,201.55,3309900,Options,Call,NIFTY,23500.0,44450
210.5,2024-06-18 09:32:00,NFO,27-JUN-2024,210.5,207.05,207.55,3309900,Options,Call,NIFTY,23500.0,82125
224.45,2024-06-18 09:33:00,NFO,27-JUN-2024,225.0,212.75,212.75,3318925,Options,Call,NIFTY,23500.0,145000
219.85,2024-06-18 09:34:00,NFO,27-JUN-2024,227.0,218.1,225.8,3318925,Options,Call,NIFTY,23500.0,64500
219.0,2024-06-18 09:35:00,NFO,27-JUN-2024,222.7,218.3,222.0,3318925,Options,Call,NIFTY,23500.0,93375
219.9,2024-06-18 09:36:00,NFO,27-JUN-2024,220.2,217.35,218.8,3329775,Options,Call,NIFTY,23500.0,43850
217.8,2024-06-18 09:37:00,NFO,27-JUN-2024,219.95,216.0,219.75,3329775,Options,Call,NIFTY,23500.0,33900
217.7,2024-06-18 09:38:00,NFO,27-JUN-2024,220.3,213.6,218.2,3329775,Options,Call,NIFTY,23500.0,41850
220.25,2024-06-18 09:39:00,NFO,27-JUN-2024,220.25,215.75,218.3,3334525,Options,Call,NIFTY,23500.0,23750
219.6,2024-06-18 09:40:00,NFO,27-JUN-2024,222.0,217.75,219.25,3334525,Options,Call,NIFTY,23500.0,28450
216.5,2024-06-18 09:41:00,NFO,27-JUN-2024,219.65,214.75,219.65,3334525,Options,Call,NIFTY,23500.0,35675
220.25,2024-06-18 09:42:00,NFO,27-JUN-2024,221.9,215.45,216.0,3349625,Options,Call,NIFTY,23500.0,19775
223.35,2024-06-18 09:43:00,NFO,27-JUN-2024,223.7,220.0,220.0,3349625,Options,Call,NIFTY,23500.0,48325
224.15,2024-06-18 09:44:00,NFO,27-JUN-2024,224.75,222.2,223.4,3349625,Options,Call,NIFTY,23500.0,70275
230.85,2024-06-18 09:45:00,NFO,27-JUN-2024,232.4,223.05,223.7,3361450,Options,Call,NIFTY,23500.0,95050
227.8,2024-06-18 09:46:00,NFO,27-JUN-2024,232.9,227.3,230.65,3361450,Options,Call,NIFTY,23500.0,83050
231.85,2024-06-18 09:47:00,NFO,27-JUN-2024,232.25,225.0,227.8,3361450,Options,Call,NIFTY,23500.0,31700
230.9,2024-06-18 09:48:00,NFO,27-JUN-2024,234.65,230.2,231.95,3350725,Options,Call,NIFTY,23500.0,30300
232.2,2024-06-18 09:49:00,NFO,27-JUN-2024,233.2,229.0,230.25,3350725,Options,Call,NIFTY,23500.0,28900
229.75,2024-06-18 09:50:00,NFO,27-JUN-2024,233.6,229.05,232.65,3350725,Options,Call,NIFTY,23500.0,32600
234.3,2024-06-18 09:51:00,NFO,27-JUN-2024,235.85,226.65,229.0,3349350,Options,Call,NIFTY,23500.0,84975
232.5,2024-06-18 09:52:00,NFO,27-JUN-2024,235.65,231.6,234.3,3349350,Options,Call,NIFTY,23500.0,16775
232.45,2024-06-18 09:53:00,NFO,27-JUN-2024,233.45,230.0,232.5,3349350,Options,Call,NIFTY,23500.0,41725
229.4,2024-06-18 09:54:00,NFO,27-JUN-2024,231.9,228.25,231.9,3344350,Options,Call,NIFTY,23500.0,20550
230.0,2024-06-18 09:55:00,NFO,27-JUN-2024,230.55,227.0,229.5,3344350,Options,Call,NIFTY,23500.0,27875
228.35,2024-06-18 09:56:00,NFO,27-JUN-2024,230.3,227.4,230.0,3344350,Options,Call,NIFTY,23500.0,13025
225.3,2024-06-18 09:57:00,NFO,27-JUN-2024,229.3,224.6,228.45,3345650,Options,Call,NIFTY,23500.0,18000
225.2,2024-06-18 09:58:00,NFO,27-JUN-2024,228.85,223.55,225.5,3345650,Options,Call,NIFTY,23500.0,30425
230.0,2024-06-18 09:59:00,NFO,27-JUN-2024,230.2,225.15,225.7,3345650,Options,Call,NIFTY,23500.0,42250
226.85,2024-06-18 10:00:00,NFO,27-JUN-2024,230.55,226.3,230.0,3358525,Options,Call,NIFTY,23500.0,25875
224.55,2024-06-18 10:01:00,NFO,27-JUN-2024,228.1,224.15,226.85,3358525,Options,Call,NIFTY,23500.0,23500
224.55,2024-06-18 10:02:00,NFO,27-JUN-2024,227.7,223.15,224.5,3358525,Options,Call,NIFTY,23500.0,24300
228.3,2024-06-18 10:03:00,NFO,27-JUN-2024,228.95,224.1,224.5,3363725,Options,Call,NIFTY,23500.0,8725
235.75,2024-06-18 10:04:00,NFO,27-JUN-2024,236.9,227.65,228.2,3363725,Options,Call,NIFTY,23500.0,82400
236.4,2024-06-18 10:05:00,NFO,27-JUN-2024,236.4,233.75,235.65,3363725,Options,Call,NIFTY,23500.0,30900
230.7,2024-06-18 10:06:00,NFO,27-JUN-2024,236.4,229.6,236.4,3378600,Options,Call,NIFTY,23500.0,17075
230.95,2024-06-18 10:07:00,NFO,27-JUN-2024,231.8,229.6,230.2,3378600,Options,Call,NIFTY,23500.0,7875
228.95,2024-06-18 10:08:00,NFO,27-JUN-2024,231.3,228.25,230.95,3378600,Options,Call,NIFTY,23500.0,10500
226.25,2024-06-18 10:09:00,NFO,27-JUN-2024,229.35,226.05,229.2,3378450,Options,Call,NIFTY,23500.0,10625
225.25,2024-06-18 10:10:00,NFO,27-JUN-2024,227.05,224.15,226.55,3378450,Options,Call,NIFTY,23500.0,14325
225.15,2024-06-18 10:11:00,NFO,27-JUN-2024,226.4,223.45,225.25,3378450,Options,Call,NIFTY,23500.0,26250
227.8,2024-06-18 10:12:00,NFO,27-JUN-2024,227.8,223.4,225.15,3371200,Options,Call,NIFTY,23500.0,12375
223.0,2024-06-18 10:13:00,NFO,27-JUN-2024,227.6,223.0,227.4,3371200,Options,Call,NIFTY,23500.0,14650
216.3,2024-06-18 10:14:00,NFO,27-JUN-2024,223.0,216.3,223.0,3371200,Options,Call,NIFTY,23500.0,30300
218.5,2024-06-18 10:15:00,NFO,27-JUN-2024,219.65,216.05,216.05,3374575,Options,Call,NIFTY,23500.0,24450
219.95,2024-06-18 10:16:00,NFO,27-JUN-2024,221.35,218.0,218.55,3374575,Options,Call,NIFTY,23500.0,21950
219.85,2024-06-18 10:17:00,NFO,27-JUN-2024,220.5,218.65,219.0,3374575,Options,Call,NIFTY,23500.0,6475
210.75,2024-06-18 10:18:00,NFO,27-JUN-2024,219.85,210.55,219.85,3377150,Options,Call,NIFTY,23500.0,29700
202.85,2024-06-18 10:19:00,NFO,27-JUN-2024,210.9,200.25,210.75,3377150,Options,Call,NIFTY,23500.0,52950
202.0,2024-06-18 10:20:00,NFO,27-JUN-2024,206.05,201.05,201.8,3377150,Options,Call,NIFTY,23500.0,38950
207.3,2024-06-18 10:21:00,NFO,27-JUN-2024,207.85,199.5,201.7,3377150,Options,Call,NIFTY,23500.0,32225
202.7,2024-06-18 10:22:00,NFO,27-JUN-2024,207.25,200.0,207.05,3377150,Options,Call,NIFTY,23500.0,23575
200.55,2024-06-18 10:23:00,NFO,27-JUN-2024,205.1,200.55,202.55,3377150,Options,Call,NIFTY,23500.0,12375
195.1,2024-06-18 10:24:00,NFO,27-JUN-2024,200.65,195.0,200.0,3394375,Options,Call,NIFTY,23500.0,40650
193.8,2024-06-18 10:25:00,NFO,27-JUN-2024,198.95,192.75,195.0,3394375,Options,Call,NIFTY,23500.0,29875
197.15,2024-06-18 10:26:00,NFO,27-JUN-2024,198.3,191.95,192.4,3394375,Options,Call,NIFTY,23500.0,18600
199.6,2024-06-18 10:27:00,NFO,27-JUN-2024,200.5,197.1,197.1,3396750,Options,Call,NIFTY,23500.0,18825
204.65,2024-06-18 10:28:00,NFO,27-JUN-2024,205.25,199.25,199.25,3396750,Options,Call,NIFTY,23500.0,33075
204.6,2024-06-18 10:29:00,NFO,27-JUN-2024,205.75,202.55,204.15,3396750,Options,Call,NIFTY,23500.0,19550
208.35,2024-06-18 10:30:00,NFO,27-JUN-2024,208.95,203.8,204.75,3407525,Options,Call,NIFTY,23500.0,32750
212.1,2024-06-18 10:31:00,NFO,27-JUN-2024,214.2,209.15,209.45,3407525,Options,Call,NIFTY,23500.0,33825
211.6,2024-06-18 10:32:00,NFO,27-JUN-2024,212.65,210.25,212.2,3407525,Options,Call,NIFTY,23500.0,27625
212.2,2024-06-18 10:33:00,NFO,27-JUN-2024,213.3,210.35,211.6,3405850,Options,Call,NIFTY,23500.0,17875
208.0,2024-06-18 10:34:00,NFO,27-JUN-2024,212.3,207.4,212.2,3405850,Options,Call,NIFTY,23500.0,25775
206.35,2024-06-18 10:35:00,NFO,27-JUN-2024,209.6,206.15,208.15,3405850,Options,Call,NIFTY,23500.0,16475
207.15,2024-06-18 10:36:00,NFO,27-JUN-2024,209.0,205.1,206.55,3407525,Options,Call,NIFTY,23500.0,11725
209.7,2024-06-18 10:37:00,NFO,27-JUN-2024,209.7,206.5,207.05,3407525,Options,Call,NIFTY,23500.0,6450
210.65,2024-06-18 10:38:00,NFO,27-JUN-2024,211.0,209.3,209.3,3407525,Options,Call,NIFTY,23500.0,10875
213.1,2024-06-18 10:39:00,NFO,27-JUN-2024,213.65,210.8,211.05,3412050,Options,Call,NIFTY,23500.0,17475
210.4,2024-06-18 10:40:00,NFO,27-JUN-2024,213.55,209.45,213.5,3412050,Options,Call,NIFTY,23500.0,11525
208.0,2024-06-18 10:41:00,NFO,27-JUN-2024,210.8,207.5,210.8,3412050,Options,Call,NIFTY,23500.0,11425
206.1,2024-06-18 10:42:00,NFO,27-JUN-2024,208.0,205.95,208.0,3407350,Options,Call,NIFTY,23500.0,29725
207.9,2024-06-18 10:43:00,NFO,27-JUN-2024,208.35,204.2,205.9,3407350,Options,Call,NIFTY,23500.0,21275
206.1,2024-06-18 10:44:00,NFO,27-JUN-2024,208.55,205.5,207.9,3407350,Options,Call,NIFTY,23500.0,33525
203.4,2024-06-18 10:45:00,NFO,27-JUN-2024,205.9,203.4,205.9,3394350,Options,Call,NIFTY,23500.0,24250
204.9,2024-06-18 10:46:00,NFO,27-JUN-2024,206.9,203.5,203.5,3394350,Options,Call,NIFTY,23500.0,31300
208.15,2024-06-18 10:47:00,NFO,27-JUN-2024,208.15,203.5,204.3,3394350,Options,Call,NIFTY,23500.0,21525
207.05,2024-06-18 10:48:00,NFO,27-JUN-2024,210.0,207.05,208.2,3389825,Options,Call,NIFTY,23500.0,13625
209.05,2024-06-18 10:49:00,NFO,27-JUN-2024,209.9,207.0,207.05,3389825,Options,Call,NIFTY,23500.0,16000
208.65,2024-06-18 10:50:00,NFO,27-JUN-2024,210.0,207.0,209.75,3389825,Options,Call,NIFTY,23500.0,16750
207.25,2024-06-18 10:51:00,NFO,27-JUN-2024,209.3,206.5,208.0,3396775,Options,Call,NIFTY,23500.0,13250
208.6,2024-06-18 10:52:00,NFO,27-JUN-2024,209.65,207.2,207.2,3396775,Options,Call,NIFTY,23500.0,14250
206.3,2024-06-18 10:53:00,NFO,27-JUN-2024,209.35,205.4,208.6,3396775,Options,Call,NIFTY,23500.0,8825
204.05,2024-06-18 10:54:00,NFO,27-JUN-2024,206.6,202.75,206.3,3400750,Options,Call,NIFTY,23500.0,17575
203.25,2024-06-18 10:55:00,NFO,27-JUN-2024,204.4,201.35,204.15,3400750,Options,Call,NIFTY,23500.0,17975
202.95,2024-06-18 10:56:00,NFO,27-JUN-2024,203.5,201.7,203.35,3400750,Options,Call,NIFTY,23500.0,12975
204.4,2024-06-18 10:57:00,NFO,27-JUN-2024,205.35,202.05,202.95,3414600,Options,Call,NIFTY,23500.0,5900
206.05,2024-06-18 10:58:00,NFO,27-JUN-2024,206.55,204.0,204.0,3414600,Options,Call,NIFTY,23500.0,7800
204.95,2024-06-18 10:59:00,NFO,27-JUN-2024,207.75,204.9,206.5,3414600,Options,Call,NIFTY,23500.0,20900
204.9,2024-06-18 11:00:00,NFO,27-JUN-2024,205.85,204.1,205.55,3419325,Options,Call,NIFTY,23500.0,6175
203.0,2024-06-18 11:01:00,NFO,27-JUN-2024,205.0,203.0,204.9,3419325,Options,Call,NIFTY,23500.0,5550
204.1,2024-06-18 11:02:00,NFO,27-JUN-2024,204.75,202.3,203.2,3419325,Options,Call,NIFTY,23500.0,11650
201.0,2024-06-18 11:03:00,NFO,27-JUN-2024,203.4,200.05,202.1,3420075,Options,Call,NIFTY,23500.0,28425
201.45,2024-06-18 11:04:00,NFO,27-JUN-2024,203.2,199.45,201.45,3420075,Options,Call,NIFTY,23500.0,15375
203.8,2024-06-18 11:05:00,NFO,27-JUN-2024,203.8,201.8,202.05,3420075,Options,Call,NIFTY,23500.0,6525
205.45,2024-06-18 11:06:00,NFO,27-JUN-2024,205.45,203.0,204.0,3424725,Options,Call,NIFTY,23500.0,5825
206.45,2024-06-18 11:07:00,NFO,27-JUN-2024,206.45,203.95,205.45,3424725,Options,Call,NIFTY,23500.0,9825
208.8,2024-06-18 11:08:00,NFO,27-JUN-2024,209.4,205.5,206.45,3424725,Options,Call,NIFTY,23500.0,56800
213.5,2024-06-18 11:09:00,NFO,27-JUN-2024,213.5,209.0,209.0,3413800,Options,Call,NIFTY,23500.0,44050
214.8,2024-06-18 11:10:00,NFO,27-JUN-2024,215.45,212.45,212.45,3413800,Options,Call,NIFTY,23500.0,89300
211.95,2024-06-18 11:11:00,NFO,27-JUN-2024,215.6,211.95,214.5,3413800,Options,Call,NIFTY,23500.0,29050
213.2,2024-06-18 11:12:00,NFO,27-JUN-2024,214.0,211.4,212.25,3434900,Options,Call,NIFTY,23500.0,10850
213.65,2024-06-18 11:13:00,NFO,27-JUN-2024,215.0,212.85,212.85,3434900,Options,Call,NIFTY,23500.0,12475
212.7,2024-06-18 11:14:00,NFO,27-JUN-2024,213.9,212.1,213.65,3434900,Options,Call,NIFTY,23500.0,4100
212.7,2024-06-18 11:15:00,NFO,27-JUN-2024,214.35,212.5,212.5,3425375,Options,Call,NIFTY,23500.0,6225
216.0,2024-06-18 11:16:00,NFO,27-JUN-2024,216.0,212.5,212.7,3425375,Options,Call,NIFTY,23500.0,17625
215.8,2024-06-18 11:17:00,NFO,27-JUN-2024,216.05,213.5,216.05,3425375,Options,Call,NIFTY,23500.0,12775
212.7,2024-06-18 11:18:00,NFO,27-JUN-2024,215.95,212.15,215.95,3418725,Options,Call,NIFTY,23500.0,7125
214.8,2024-06-18 11:19:00,NFO,27-JUN-2024,214.8,212.65,212.65,3418725,Options,Call,NIFTY,23500.0,4825
214.05,2024-06-18 11:20:00,NFO,27-JUN-2024,214.75,212.95,214.25,3418725,Options,Call,NIFTY,23500.0,5425
216.7,2024-06-18 11:21:00,NFO,27-JUN-2024,217.5,213.95,214.05,3419525,Options,Call,NIFTY,23500.0,16425
215.65,2024-06-18 11:22:00,NFO,27-JUN-2024,219.6,215.65,217.5,3419525,Options,Call,NIFTY,23500.0,20425
213.8,2024-06-18 11:23:00,NFO,27-JUN-2024,216.25,212.6,215.7,3419525,Options,Call,NIFTY,23500.0,10075
212.3,2024-06-18 11:24:00,NFO,27-JUN-2024,213.6,210.0,213.5,3412825,Options,Call,NIFTY,23500.0,9275
211.65,2024-06-18 11:25:00,NFO,27-JUN-2024,213.05,210.5,212.4,3412825,Options,Call,NIFTY,23500.0,4300
210.7,2024-06-18 11:26:00,NFO,27-JUN-2024,212.8,210.05,211.65,3412825,Options,Call,NIFTY,23500.0,6600
209.65,2024-06-18 11:27:00,NFO,27-JUN-2024,210.7,208.5,210.7,3420650,Options,Call,NIFTY,23500.0,10225
209.2,2024-06-18 11:28:00,NFO,27-JUN-2024,211.75,208.55,209.7,3420650,Options,Call,NIFTY,23500.0,9625
209.7,2024-06-18 11:29:00,NFO,27-JUN-2024,210.85,208.7,209.15,3420650,Options,Call,NIFTY,23500.0,5400
209.2,2024-06-18 11:30:00,NFO,27-JUN-2024,211.0,208.5,209.85,3423025,Options,Call,NIFTY,23500.0,5075
207.0,2024-06-18 11:31:00,NFO,27-JUN-2024,209.35,206.6,209.2,3423025,Options,Call,NIFTY,23500.0,10375
210.0,2024-06-18 11:32:00,NFO,27-JUN-2024,210.0,206.1,207.0,3423025,Options,Call,NIFTY,23500.0,7000
210.3,2024-06-18 11:33:00,NFO,27-JUN-2024,211.55,210.0,210.9,3427450,Options,Call,NIFTY,23500.0,14325
209.5,2024-06-18 11:34:00,NFO,27-JUN-2024,210.8,208.35,210.35,3427450,Options,Call,NIFTY,23500.0,6625
210.35,2024-06-18 11:35:00,NFO,27-JUN-2024,211.35,209.1,209.45,3427450,Options,Call,NIFTY,23500.0,15275
210.15,2024-06-18 11:36:00,NFO,27-JUN-2024,211.15,209.6,210.15,3430875,Options,Call,NIFTY,23500.0,9100
210.65,2024-06-18 11:37:00,NFO,27-JUN-2024,211.5,210.0,210.15,3430875,Options,Call,NIFTY,23500.0,5150
211.15,2024-06-18 11:38:00,NFO,27-JUN-2024,212.0,210.2,211.0,3430875,Options,Call,NIFTY,23500.0,9225
210.15,2024-06-18 11:39:00,NFO,27-JUN-2024,211.2,209.0,211.15,3439250,Options,Call,NIFTY,23500.0,9825
210.9,2024-06-18 11:40:00,NFO,27-JUN-2024,211.3,209.8,209.8,3439250,Options,Call,NIFTY,23500.0,3775
210.5,2024-06-18 11:41:00,NFO,27-JUN-2024,211.7,209.65,210.9,3439250,Options,Call,NIFTY,23500.0,5275
212.65,2024-06-18 11:42:00,NFO,27-JUN-2024,212.65,210.4,210.75,3439350,Options,Call,NIFTY,23500.0,4100
210.65,2024-06-18 11:43:00,NFO,27-JUN-2024,212.9,210.65,212.65,3439350,Options,Call,NIFTY,23500.0,7600
210.45,2024-06-18 11:44:00,NFO,27-JUN-2024,210.65,209.4,210.65,3439350,Options,Call,NIFTY,23500.0,2800
209.2,2024-06-18 11:45:00,NFO,27-JUN-2024,210.45,208.65,210.45,3441625,Options,Call,NIFTY,23500.0,2775
207.7,2024-06-18 11:46:00,NFO,27-JUN-2024,209.3,206.45,209.0,3441625,Options,Call,NIFTY,23500.0,10100
206.65,2024-06-18 11:47:00,NFO,27-JUN-2024,207.35,206.1,207.25,3441625,Options,Call,NIFTY,23500.0,6250
206.05,2024-06-18 11:48:00,NFO,27-JUN-2024,208.0,204.9,206.65,3447025,Options,Call,NIFTY,23500.0,9225
206.1,2024-06-18 11:49:00,NFO,27-JUN-2024,206.8,204.4,206.05,3447025,Options,Call,NIFTY,23500.0,8025
206.0,2024-06-18 11:50:00,NFO,27-JUN-2024,208.35,206.0,206.2,3447025,Options,Call,NIFTY,23500.0,2575
207.6,2024-06-18 11:51:00,NFO,27-JUN-2024,208.8,205.0,206.0,3451825,Options,Call,NIFTY,23500.0,6725
208.9,2024-06-18 11:52:00,NFO,27-JUN-2024,209.3,207.6,207.6,3451825,Options,Call,NIFTY,23500.0,7975
208.8,2024-06-18 11:53:00,NFO,27-JUN-2024,209.3,207.45,208.55,3451825,Options,Call,NIFTY,23500.0,4950
209.0,2024-06-18 11:54:00,NFO,27-JUN-2024,209.7,207.85,208.8,3450025,Options,Call,NIFTY,23500.0,4475
209.1,2024-06-18 11:55:00,NFO,27-JUN-2024,210.2,208.65,209.25,3450025,Options,Call,NIFTY,23500.0,5750
208.95,2024-06-18 11:56:00,NFO,27-JUN-2024,209.15,207.5,209.15,3450025,Options,Call,NIFTY,23500.0,2725
210.0,2024-06-18 11:57:00,NFO,27-JUN-2024,210.4,207.35,208.95,3450400,Options,Call,NIFTY,23500.0,4725
209.65,2024-06-18 11:58:00,NFO,27-JUN-2024,212.0,209.0,210.0,3450400,Options,Call,NIFTY,23500.0,10625
208.5,2024-06-18 11:59:00,NFO,27-JUN-2024,211.1,208.3,209.8,3450400,Options,Call,NIFTY,23500.0,10525
207.25,2024-06-18 12:00:00,NFO,27-JUN-2024,208.95,207.25,208.15,3462750,Options,Call,NIFTY,23500.0,4775
208.15,2024-06-18 12:01:00,NFO,27-JUN-2024,208.15,206.15,207.25,3462750,Options,Call,NIFTY,23500.0,11300
206.65,2024-06-18 12:02:00,NFO,27-JUN-2024,208.25,205.9,207.8,3462750,Options,Call,NIFTY,23500.0,6300
204.65,2024-06-18 12:03:00,NFO,27-JUN-2024,206.85,203.55,206.65,3466900,Options,Call,NIFTY,23500.0,12750
205.05,2024-06-18 12:04:00,NFO,27-JUN-2024,205.5,203.9,204.15,3466900,Options,Call,NIFTY,23500.0,8725
206.3,2024-06-18 12:05:00,NFO,27-JUN-2024,206.3,204.05,205.05,3466900,Options,Call,NIFTY,23500.0,4525
209.95,2024-06-18 12:06:00,NFO,27-JUN-2024,210.0,205.5,206.1,3462400,Options,Call,NIFTY,23500.0,13275
210.0,2024-06-18 12:07:00,NFO,27-JUN-2024,211.0,208.9,210.0,3462400,Options,Call,NIFTY,23500.0,9650
211.15,2024-06-18 12:08:00,NFO,27-JUN-2024,211.8,209.5,210.0,3462400,Options,Call,NIFTY,23500.0,12525
209.75,2024-06-18 12:09:00,NFO,27-JUN-2024,211.45,209.1,211.15,3454775,Options,Call,NIFTY,23500.0,8525
209.5,2024-06-18 12:10:00,NFO,27-JUN-2024,210.35,209.2,210.0,3454775,Options,Call,NIFTY,23500.0,4125
207.7,2024-06-18 12:11:00,NFO,27-JUN-2024,209.5,207.4,209.5,3454775,Options,Call,NIFTY,23500.0,5575
206.3,2024-06-18 12:12:00,NFO,27-JUN-2024,207.75,206.0,207.55,3453725,Options,Call,NIFTY,23500.0,3600
205.05,2024-06-18 12:13:00,NFO,27-JUN-2024,206.3,204.0,206.3,3453725,Options,Call,NIFTY,23500.0,8000
205.0,2024-06-18 12:14:00,NFO,27-JUN-2024,205.7,203.7,205.05,3453725,Options,Call,NIFTY,23500.0,10775
203.0,2024-06-18 12:15:00,NFO,27-JUN-2024,206.0,202.95,205.0,3452850,Options,Call,NIFTY,23500.0,29675
203.7,2024-06-18 12:16:00,NFO,27-JUN-2024,204.6,201.25,201.8,3452850,Options,Call,NIFTY,23500.0,15525
205.0,2024-06-18 12:17:00,NFO,27-JUN-2024,206.0,203.7,203.7,3452850,Options,Call,NIFTY,23500.0,9600
203.4,2024-06-18 12:18:00,NFO,27-JUN-2024,205.65,203.15,204.4,3458975,Options,Call,NIFTY,23500.0,5500
202.5,2024-06-18 12:19:00,NFO,27-JUN-2024,204.05,200.6,203.4,3458975,Options,Call,NIFTY,23500.0,9025
203.0,2024-06-18 12:20:00,NFO,27-JUN-2024,204.0,202.5,202.5,3458975,Options,Call,NIFTY,23500.0,9050
204.3,2024-06-18 12:21:00,NFO,27-JUN-2024,204.3,201.45,203.0,3467825,Options,Call,NIFTY,23500.0,9900
204.75,2024-06-18 12:22:00,NFO,27-JUN-2024,205.0,203.55,204.3,3467825,Options,Call,NIFTY,23500.0,5400
204.9,2024-06-18 12:23:00,NFO,27-JUN-2024,206.35,204.25,204.75,3467825,Options,Call,NIFTY,23500.0,12525
206.25,2024-06-18 12:24:00,NFO,27-JUN-2024,206.45,204.65,204.65,3460050,Options,Call,NIFTY,23500.0,5625
205.4,2024-06-18 12:25:00,NFO,27-JUN-2024,206.9,205.2,206.0,3460050,Options,Call,NIFTY,23500.0,11725
206.0,2024-06-18 12:26:00,NFO,27-JUN-2024,206.3,204.0,205.4,3460050,Options,Call,NIFTY,23500.0,6375
203.4,2024-06-18 12:27:00,NFO,27-JUN-2024,206.15,203.0,206.0,3460650,Options,Call,NIFTY,23500.0,7125
203.05,2024-06-18 12:28:00,NFO,27-JUN-2024,204.05,202.4,203.4,3460650,Options,Call,NIFTY,23500.0,9025
198.1,2024-06-18 12:29:00,NFO,27-JUN-2024,203.75,198.0,203.5,3460650,Options,Call,NIFTY,23500.0,23200
199.0,2024-06-18 12:30:00,NFO,27-JUN-2024,199.45,197.2,198.35,3483075,Options,Call,NIFTY,23500.0,39050
198.25,2024-06-18 12:31:00,NFO,27-JUN-2024,200.35,197.6,199.4,3483075,Options,Call,NIFTY,23500.0,15000
195.3,2024-06-18 12:32:00,NFO,27-JUN-2024,199.3,193.7,197.75,3483075,Options,Call,NIFTY,23500.0,36050
196.75,2024-06-18 12:33:00,NFO,27-JUN-2024,197.05,191.5,195.0,3493475,Options,Call,NIFTY,23500.0,38200
199.8,2024-06-18 12:34:00,NFO,27-JUN-2024,199.9,195.55,197.8,3493475,Options,Call,NIFTY,23500.0,18500
201.05,2024-06-18 12:35:00,NFO,27-JUN-2024,201.9,198.4,199.7,3493475,Options,Call,NIFTY,23500.0,33100
201.45,2024-06-18 12:36:00,NFO,27-JUN-2024,202.55,200.75,201.25,3495100,Options,Call,NIFTY,23500.0,27925
200.45,2024-06-18 12:37:00,NFO,27-JUN-2024,201.85,199.7,201.85,3495100,Options,Call,NIFTY,23500.0,17900
200.0,2024-06-18 12:38:00,NFO,27-JUN-2024,201.15,199.8,200.45,3495100,Options,Call,NIFTY,23500.0,10850
202.25,2024-06-18 12:39:00,NFO,27-JUN-2024,202.8,200.15,200.7,3497575,Options,Call,NIFTY,23500.0,9425
201.65,2024-06-18 12:40:00,NFO,27-JUN-2024,203.65,201.65,202.25,3497575,Options,Call,NIFTY,23500.0,12175
201.65,2024-06-18 12:41:00,NFO,27-JUN-2024,202.4,201.3,201.5,3497575,Options,Call,NIFTY,23500.0,5500
201.25,2024-06-18 12:42:00,NFO,27-JUN-2024,203.3,200.6,201.65,3495125,Options,Call,NIFTY,23500.0,12250
201.4,2024-06-18 12:43:00,NFO,27-JUN-2024,202.85,200.5,201.25,3495125,Options,Call,NIFTY,23500.0,12100
200.0,2024-06-18 12:44:00,NFO,27-JUN-2024,202.0,200.0,201.4,3495125,Options,Call,NIFTY,23500.0,8400
