Close,datetime,exchange_code,High,Low,Open,stock_code,Volume
22614.1,2024-05-23 09:09:23,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:24,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:25,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:26,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:27,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:28,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:29,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:30,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:31,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:32,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:33,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:34,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:35,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:36,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:37,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:38,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:39,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:40,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:41,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:42,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:43,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:44,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:45,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:46,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:47,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:48,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:49,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:50,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:51,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:52,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:53,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:54,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:55,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:56,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:57,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:58,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:09:59,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:00,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:01,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:02,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:03,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:04,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:05,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:06,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:07,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:08,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:09,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:10,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:11,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:12,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:13,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:14,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:15,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:16,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:17,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:18,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:19,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:20,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:21,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:22,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:23,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:24,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:25,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:26,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:27,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:28,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:29,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:30,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:31,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:32,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:33,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:34,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:35,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:36,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:37,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:38,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:39,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:40,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:41,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:42,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:43,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:44,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:45,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:46,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:47,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:48,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:49,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:50,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:51,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:52,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:53,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:54,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:55,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:56,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:57,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:58,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:10:59,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:00,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:01,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:02,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:03,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:04,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:05,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:06,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:07,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:08,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:09,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:10,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:11,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:12,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:13,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:14,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:15,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:16,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:17,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:18,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:19,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:20,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:21,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:22,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:23,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:24,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:25,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:26,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:27,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:28,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:29,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:30,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:31,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:32,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:33,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:34,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:35,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:36,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:37,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:38,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:39,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:40,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:41,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:42,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:43,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:44,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:45,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:46,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:47,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:48,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:49,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:50,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:51,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:52,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:53,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:54,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:55,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:56,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:57,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:58,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:11:59,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:00,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:01,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:02,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:03,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:04,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:05,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:06,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:07,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:08,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:09,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:10,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:11,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:12,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:13,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:14,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:15,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:16,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:17,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:18,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:19,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:20,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:21,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:22,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:23,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:24,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:25,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:26,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:27,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:28,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:29,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:30,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:31,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:32,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:33,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:34,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:35,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:36,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:37,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:38,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:39,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:40,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:41,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:42,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:43,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:44,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:45,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:46,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:47,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:48,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:49,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:50,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:51,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:52,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:53,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:54,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:55,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:56,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:57,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:58,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:12:59,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:00,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:01,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:02,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:03,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:04,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:05,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:06,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:07,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:08,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:09,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:10,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:11,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:12,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:13,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:14,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:15,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:16,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:17,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:18,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:19,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:20,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:21,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:22,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:23,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:24,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:25,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:26,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:27,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:28,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:29,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:30,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:31,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:32,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:33,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:34,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:35,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:36,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:37,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:38,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:39,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:40,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:41,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:42,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:43,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:44,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:45,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:46,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:47,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:48,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:49,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:50,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:51,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:52,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:53,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:54,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:55,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:56,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:57,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:58,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:13:59,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:14:00,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:14:01,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:14:02,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:14:03,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:14:04,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:14:05,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:14:06,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:14:07,NSE,22614.1,22614.1,22614.1,NIFTY,0
22614.1,2024-05-23 09:14:08,NSE,22614.1,22614.1,22614.1,NIFTY,0
