Close,datetime,exchange_code,expiry_date,High,Low,Open,open_interest,product_type,right,stock_code,strike_price,Volume
99.45,2024-05-23 09:15:41,NFO,30-MAY-2024,99.45,98.8,98.8,2189425,Options,Call,NIFTY,22800.0,0
99.6,2024-05-23 09:15:42,NFO,30-MAY-2024,99.95,99.6,99.95,2189425,Options,Call,NIFTY,22800.0,1000
99.55,2024-05-23 09:15:43,NFO,30-MAY-2024,99.55,99.55,99.55,2189425,Options,Call,NIFTY,22800.0,0
99.1,2024-05-23 09:15:45,NFO,30-MAY-2024,99.1,99.1,99.1,2189425,Options,Call,NIFTY,22800.0,3125
99.2,2024-05-23 09:15:46,NFO,30-MAY-2024,99.2,99.2,99.2,2189425,Options,Call,NIFTY,22800.0,0
100.0,2024-05-23 09:15:47,NFO,30-MAY-2024,100.0,100.0,100.0,2189425,Options,Call,NIFTY,22800.0,1250
99.2,2024-05-23 09:15:49,NFO,30-MAY-2024,99.2,99.2,99.2,2189425,Options,Call,NIFTY,22800.0,3400
98.75,2024-05-23 09:15:50,NFO,30-MAY-2024,98.75,98.75,98.75,2189425,Options,Call,NIFTY,22800.0,2575
99.05,2024-05-23 09:15:51,NFO,30-MAY-2024,99.05,99.05,99.05,2189425,Options,Call,NIFTY,22800.0,0
98.55,2024-05-23 09:15:52,NFO,30-MAY-2024,98.9,98.55,98.9,2189425,Options,Call,NIFTY,22800.0,350
97.35,2024-05-23 09:15:53,NFO,30-MAY-2024,97.35,97.35,97.35,2189425,Options,Call,NIFTY,22800.0,0
97.75,2024-05-23 09:15:54,NFO,30-MAY-2024,97.75,97.7,97.7,2189425,Options,Call,NIFTY,22800.0,3350
97.2,2024-05-23 09:15:55,NFO,30-MAY-2024,97.2,97.2,97.2,2189425,Options,Call,NIFTY,22800.0,0
97.7,2024-05-23 09:15:56,NFO,30-MAY-2024,97.7,97.7,97.7,2189425,Options,Call,NIFTY,22800.0,0
98.6,2024-05-23 09:15:57,NFO,30-MAY-2024,98.6,98.6,98.6,2189425,Options,Call,NIFTY,22800.0,2900
98.15,2024-05-23 09:15:58,NFO,30-MAY-2024,98.15,98.15,98.15,2189425,Options,Call,NIFTY,22800.0,0
98.5,2024-05-23 09:15:59,NFO,30-MAY-2024,98.5,98.25,98.25,2189425,Options,Call,NIFTY,22800.0,1175
98.9,2024-05-23 09:16:00,NFO,30-MAY-2024,98.9,98.9,98.9,2189425,Options,Call,NIFTY,22800.0,0
99.35,2024-05-23 09:16:01,NFO,30-MAY-2024,99.35,99.35,99.35,2189425,Options,Call,NIFTY,22800.0,0
100.1,2024-05-23 09:16:02,NFO,30-MAY-2024,100.1,100.1,100.1,2189425,Options,Call,NIFTY,22800.0,5125
100.7,2024-05-23 09:16:03,NFO,30-MAY-2024,100.7,100.7,100.7,2189425,Options,Call,NIFTY,22800.0,0
100.6,2024-05-23 09:16:04,NFO,30-MAY-2024,100.6,100.05,100.05,2189425,Options,Call,NIFTY,22800.0,2625
100.65,2024-05-23 09:16:05,NFO,30-MAY-2024,100.65,100.65,100.65,2189425,Options,Call,NIFTY,22800.0,2975
100.2,2024-05-23 09:16:06,NFO,30-MAY-2024,100.2,100.2,100.2,2189425,Options,Call,NIFTY,22800.0,0
100.0,2024-05-23 09:16:07,NFO,30-MAY-2024,100.05,100.0,100.05,2189425,Options,Call,NIFTY,22800.0,4175
99.75,2024-05-23 09:16:08,NFO,30-MAY-2024,99.75,99.75,99.75,2189425,Options,Call,NIFTY,22800.0,0
100.65,2024-05-23 09:16:09,NFO,30-MAY-2024,100.65,100.65,100.65,2189425,Options,Call,NIFTY,22800.0,0
99.75,2024-05-23 09:16:10,NFO,30-MAY-2024,99.75,99.75,99.75,2189425,Options,Call,NIFTY,22800.0,8775
100.5,2024-05-23 09:16:11,NFO,30-MAY-2024,100.5,100.5,100.5,2189425,Options,Call,NIFTY,22800.0,0
98.75,2024-05-23 09:16:12,NFO,30-MAY-2024,98.75,98.75,98.75,2189425,Options,Call,NIFTY,22800.0,0
99.45,2024-05-23 09:16:13,NFO,30-MAY-2024,99.45,99.45,99.45,2189425,Options,Call,NIFTY,22800.0,0
99.25,2024-05-23 09:16:14,NFO,30-MAY-2024,99.25,99.25,99.25,2189425,Options,Call,NIFTY,22800.0,14575
99.1,2024-05-23 09:16:15,NFO,30-MAY-2024,99.1,99.1,99.1,2189425,Options,Call,NIFTY,22800.0,1900
99.9,2024-05-23 09:16:16,NFO,30-MAY-2024,99.9,99.9,99.9,2189425,Options,Call,NIFTY,22800.0,0
99.25,2024-05-23 09:16:17,NFO,30-MAY-2024,99.35,99.25,99.35,2189425,Options,Call,NIFTY,22800.0,2950
99.35,2024-05-23 09:16:18,NFO,30-MAY-2024,99.35,99.35,99.35,2189425,Options,Call,NIFTY,22800.0,0
99.65,2024-05-23 09:16:19,NFO,30-MAY-2024,99.65,99.65,99.65,2189425,Options,Call,NIFTY,22800.0,0
99.35,2024-05-23 09:16:20,NFO,30-MAY-2024,99.35,99.35,99.35,2189425,Options,Call,NIFTY,22800.0,0
99.2,2024-05-23 09:16:21,NFO,30-MAY-2024,99.2,99.2,99.2,2189425,Options,Call,NIFTY,22800.0,0
99.4,2024-05-23 09:16:22,NFO,30-MAY-2024,99.4,99.4,99.4,2189425,Options,Call,NIFTY,22800.0,12825
98.2,2024-05-23 09:16:23,NFO,30-MAY-2024,98.2,98.2,98.2,2189425,Options,Call,NIFTY,22800.0,0
98.7,2024-05-23 09:16:24,NFO,30-MAY-2024,98.7,98.7,98.7,2189425,Options,Call,NIFTY,22800.0,0
99.1,2024-05-23 09:16:25,NFO,30-MAY-2024,99.1,99.1,99.1,2189425,Options,Call,NIFTY,22800.0,4200
100.0,2024-05-23 09:16:26,NFO,30-MAY-2024,100.0,100.0,100.0,2189425,Options,Call,NIFTY,22800.0,0
100.35,2024-05-23 09:16:27,NFO,30-MAY-2024,100.35,100.05,100.05,2189425,Options,Call,NIFTY,22800.0,525
99.95,2024-05-23 09:16:28,NFO,30-MAY-2024,99.95,99.95,99.95,2189425,Options,Call,NIFTY,22800.0,0
99.25,2024-05-23 09:16:29,NFO,30-MAY-2024,99.25,99.25,99.25,2189425,Options,Call,NIFTY,22800.0,0
99.65,2024-05-23 09:16:30,NFO,30-MAY-2024,99.65,99.5,99.5,2189425,Options,Call,NIFTY,22800.0,4925
100.0,2024-05-23 09:16:32,NFO,30-MAY-2024,100.0,99.8,99.8,2189425,Options,Call,NIFTY,22800.0,0
100.5,2024-05-23 09:16:34,NFO,30-MAY-2024,100.5,100.0,100.0,2189425,Options,Call,NIFTY,22800.0,0
100.45,2024-05-23 09:16:35,NFO,30-MAY-2024,100.45,100.45,100.45,2189425,Options,Call,NIFTY,22800.0,6200
100.9,2024-05-23 09:16:36,NFO,30-MAY-2024,100.9,100.9,100.9,2189425,Options,Call,NIFTY,22800.0,0
101.35,2024-05-23 09:16:37,NFO,30-MAY-2024,101.35,101.3,101.3,2189425,Options,Call,NIFTY,22800.0,2975
101.45,2024-05-23 09:16:38,NFO,30-MAY-2024,101.45,101.45,101.45,2189425,Options,Call,NIFTY,22800.0,0
101.25,2024-05-23 09:16:39,NFO,30-MAY-2024,101.3,101.25,101.3,2189425,Options,Call,NIFTY,22800.0,1375
101.15,2024-05-23 09:16:40,NFO,30-MAY-2024,101.15,101.15,101.15,2189425,Options,Call,NIFTY,22800.0,0
102.0,2024-05-23 09:16:41,NFO,30-MAY-2024,102.0,102.0,102.0,2189425,Options,Call,NIFTY,22800.0,0
102.5,2024-05-23 09:16:42,NFO,30-MAY-2024,102.5,102.5,102.5,2189425,Options,Call,NIFTY,22800.0,3175
102.15,2024-05-23 09:16:43,NFO,30-MAY-2024,102.15,102.15,102.15,2189425,Options,Call,NIFTY,22800.0,0
101.05,2024-05-23 09:16:44,NFO,30-MAY-2024,101.05,101.05,101.05,2189425,Options,Call,NIFTY,22800.0,0
100.6,2024-05-23 09:16:45,NFO,30-MAY-2024,100.6,100.6,100.6,2189425,Options,Call,NIFTY,22800.0,0
99.8,2024-05-23 09:16:46,NFO,30-MAY-2024,99.8,99.8,99.8,2189425,Options,Call,NIFTY,22800.0,0
99.0,2024-05-23 09:16:47,NFO,30-MAY-2024,99.0,99.0,99.0,2189425,Options,Call,NIFTY,22800.0,7500
99.3,2024-05-23 09:16:48,NFO,30-MAY-2024,99.3,99.3,99.3,2189425,Options,Call,NIFTY,22800.0,0
100.0,2024-05-23 09:16:49,NFO,30-MAY-2024,100.0,99.6,99.6,2189425,Options,Call,NIFTY,22800.0,325
99.3,2024-05-23 09:16:50,NFO,30-MAY-2024,99.3,99.3,99.3,2189425,Options,Call,NIFTY,22800.0,0
99.5,2024-05-23 09:16:51,NFO,30-MAY-2024,99.5,99.5,99.5,2189425,Options,Call,NIFTY,22800.0,0
99.55,2024-05-23 09:16:52,NFO,30-MAY-2024,99.55,99.55,99.55,2189425,Options,Call,NIFTY,22800.0,0
99.65,2024-05-23 09:16:53,NFO,30-MAY-2024,99.65,99.65,99.65,2189425,Options,Call,NIFTY,22800.0,0
98.2,2024-05-23 09:16:54,NFO,30-MAY-2024,98.2,98.2,98.2,2189425,Options,Call,NIFTY,22800.0,0
99.25,2024-05-23 09:16:56,NFO,30-MAY-2024,99.25,99.25,99.25,2189425,Options,Call,NIFTY,22800.0,0
99.55,2024-05-23 09:16:57,NFO,30-MAY-2024,99.55,99.55,99.55,2189425,Options,Call,NIFTY,22800.0,0
98.7,2024-05-23 09:16:58,NFO,30-MAY-2024,98.7,98.7,98.7,2189425,Options,Call,NIFTY,22800.0,0
98.65,2024-05-23 09:17:00,NFO,30-MAY-2024,98.65,98.65,98.65,2189425,Options,Call,NIFTY,22800.0,0
100.8,2024-05-23 09:17:01,NFO,30-MAY-2024,100.8,100.8,100.8,2189425,Options,Call,NIFTY,22800.0,0
100.65,2024-05-23 09:17:02,NFO,30-MAY-2024,100.65,100.5,100.5,2189425,Options,Call,NIFTY,22800.0,79650
100.7,2024-05-23 09:17:03,NFO,30-MAY-2024,100.7,100.7,100.7,2189425,Options,Call,NIFTY,22800.0,0
100.55,2024-05-23 09:17:04,NFO,30-MAY-2024,100.55,100.55,100.55,2189425,Options,Call,NIFTY,22800.0,0
100.15,2024-05-23 09:17:05,NFO,30-MAY-2024,100.15,100.15,100.15,2189425,Options,Call,NIFTY,22800.0,0
99.3,2024-05-23 09:17:06,NFO,30-MAY-2024,99.3,99.3,99.3,2189425,Options,Call,NIFTY,22800.0,0
100.0,2024-05-23 09:17:07,NFO,30-MAY-2024,100.2,100.0,100.2,2189425,Options,Call,NIFTY,22800.0,4525
100.15,2024-05-23 09:17:08,NFO,30-MAY-2024,100.15,100.1,100.1,2189425,Options,Call,NIFTY,22800.0,0
100.2,2024-05-23 09:17:09,NFO,30-MAY-2024,100.2,100.2,100.2,2189425,Options,Call,NIFTY,22800.0,0
100.45,2024-05-23 09:17:10,NFO,30-MAY-2024,100.45,100.45,100.45,2189425,Options,Call,NIFTY,22800.0,0
100.45,2024-05-23 09:17:12,NFO,30-MAY-2024,100.45,100.45,100.45,2189425,Options,Call,NIFTY,22800.0,3375
100.3,2024-05-23 09:17:13,NFO,30-MAY-2024,100.3,100.25,100.25,2189425,Options,Call,NIFTY,22800.0,0
101.0,2024-05-23 09:17:14,NFO,30-MAY-2024,101.0,101.0,101.0,2189425,Options,Call,NIFTY,22800.0,0
100.5,2024-05-23 09:17:15,NFO,30-MAY-2024,100.5,100.5,100.5,2189425,Options,Call,NIFTY,22800.0,0
100.85,2024-05-23 09:17:16,NFO,30-MAY-2024,100.85,100.85,100.85,2189425,Options,Call,NIFTY,22800.0,0
100.15,2024-05-23 09:17:17,NFO,30-MAY-2024,100.15,100.15,100.15,2189425,Options,Call,NIFTY,22800.0,5050
99.9,2024-05-23 09:17:18,NFO,30-MAY-2024,100.2,99.9,100.2,2189425,Options,Call,NIFTY,22800.0,0
100.45,2024-05-23 09:17:20,NFO,30-MAY-2024,100.65,100.45,100.65,2189425,Options,Call,NIFTY,22800.0,0
99.6,2024-05-23 09:17:21,NFO,30-MAY-2024,99.6,99.6,99.6,2189425,Options,Call,NIFTY,22800.0,0
100.0,2024-05-23 09:17:22,NFO,30-MAY-2024,100.0,100.0,100.0,2189425,Options,Call,NIFTY,22800.0,0
100.05,2024-05-23 09:17:23,NFO,30-MAY-2024,100.05,100.05,100.05,2189425,Options,Call,NIFTY,22800.0,0
100.0,2024-05-23 09:17:24,NFO,30-MAY-2024,100.0,100.0,100.0,2189425,Options,Call,NIFTY,22800.0,0
100.5,2024-05-23 09:17:25,NFO,30-MAY-2024,100.5,100.5,100.5,2189425,Options,Call,NIFTY,22800.0,0
100.2,2024-05-23 09:17:26,NFO,30-MAY-2024,100.2,100.2,100.2,2189425,Options,Call,NIFTY,22800.0,0
100.25,2024-05-23 09:17:27,NFO,30-MAY-2024,100.25,100.25,100.25,2189425,Options,Call,NIFTY,22800.0,0
100.55,2024-05-23 09:17:28,NFO,30-MAY-2024,100.55,100.55,100.55,2189425,Options,Call,NIFTY,22800.0,0
100.5,2024-05-23 09:17:29,NFO,30-MAY-2024,100.55,100.5,100.55,2189425,Options,Call,NIFTY,22800.0,10975
100.7,2024-05-23 09:17:30,NFO,30-MAY-2024,100.7,100.7,100.7,2189425,Options,Call,NIFTY,22800.0,0
100.85,2024-05-23 09:17:31,NFO,30-MAY-2024,100.85,100.85,100.85,2189425,Options,Call,NIFTY,22800.0,0
100.85,2024-05-23 09:17:33,NFO,30-MAY-2024,100.85,100.85,100.85,2189425,Options,Call,NIFTY,22800.0,0
101.05,2024-05-23 09:17:34,NFO,30-MAY-2024,101.1,100.8,100.8,2189425,Options,Call,NIFTY,22800.0,4075
101.1,2024-05-23 09:17:36,NFO,30-MAY-2024,101.1,101.05,101.05,2189425,Options,Call,NIFTY,22800.0,0
101.65,2024-05-23 09:17:38,NFO,30-MAY-2024,101.65,101.65,101.65,2189425,Options,Call,NIFTY,22800.0,0
101.8,2024-05-23 09:17:39,NFO,30-MAY-2024,101.8,101.55,101.55,2189425,Options,Call,NIFTY,22800.0,0
101.6,2024-05-23 09:17:40,NFO,30-MAY-2024,101.6,101.6,101.6,2189425,Options,Call,NIFTY,22800.0,0
101.2,2024-05-23 09:17:41,NFO,30-MAY-2024,101.2,101.2,101.2,2189425,Options,Call,NIFTY,22800.0,0
101.3,2024-05-23 09:17:42,NFO,30-MAY-2024,101.3,101.3,101.3,2189425,Options,Call,NIFTY,22800.0,0
101.45,2024-05-23 09:17:43,NFO,30-MAY-2024,101.45,101.45,101.45,2189425,Options,Call,NIFTY,22800.0,0
101.8,2024-05-23 09:17:44,NFO,30-MAY-2024,101.8,101.8,101.8,2189425,Options,Call,NIFTY,22800.0,0
101.3,2024-05-23 09:17:45,NFO,30-MAY-2024,101.3,101.3,101.3,2189425,Options,Call,NIFTY,22800.0,0
101.55,2024-05-23 09:17:46,NFO,30-MAY-2024,101.55,101.55,101.55,2189425,Options,Call,NIFTY,22800.0,0
100.9,2024-05-23 09:17:49,NFO,30-MAY-2024,100.9,100.9,100.9,2189425,Options,Call,NIFTY,22800.0,0
101.05,2024-05-23 09:17:51,NFO,30-MAY-2024,101.05,101.05,101.05,2189425,Options,Call,NIFTY,22800.0,0
101.05,2024-05-23 09:17:52,NFO,30-MAY-2024,101.05,101.05,101.05,2189425,Options,Call,NIFTY,22800.0,0
100.9,2024-05-23 09:17:54,NFO,30-MAY-2024,100.9,100.85,100.85,2189425,Options,Call,NIFTY,22800.0,27300
101.2,2024-05-23 09:17:56,NFO,30-MAY-2024,101.25,101.2,101.25,2189425,Options,Call,NIFTY,22800.0,3625
100.8,2024-05-23 09:17:57,NFO,30-MAY-2024,100.8,100.8,100.8,2189425,Options,Call,NIFTY,22800.0,0
100.95,2024-05-23 09:17:58,NFO,30-MAY-2024,100.95,100.95,100.95,2189425,Options,Call,NIFTY,22800.0,0
100.35,2024-05-23 09:17:59,NFO,30-MAY-2024,100.35,100.35,100.35,2189425,Options,Call,NIFTY,22800.0,0
101.1,2024-05-23 09:18:02,NFO,30-MAY-2024,101.1,101.1,101.1,2189425,Options,Call,NIFTY,22800.0,0
101.15,2024-05-23 09:18:03,NFO,30-MAY-2024,101.15,101.15,101.15,2189425,Options,Call,NIFTY,22800.0,0
101.55,2024-05-23 09:18:06,NFO,30-MAY-2024,101.55,101.2,101.2,2189425,Options,Call,NIFTY,22800.0,11700
101.2,2024-05-23 09:18:07,NFO,30-MAY-2024,101.2,101.2,101.2,2189425,Options,Call,NIFTY,22800.0,1725
101.15,2024-05-23 09:18:10,NFO,30-MAY-2024,101.15,101.0,101.0,2189425,Options,Call,NIFTY,22800.0,0
101.2,2024-05-23 09:18:12,NFO,30-MAY-2024,101.2,101.2,101.2,2189425,Options,Call,NIFTY,22800.0,2175
100.9,2024-05-23 09:18:14,NFO,30-MAY-2024,100.9,100.9,100.9,2189425,Options,Call,NIFTY,22800.0,0
101.25,2024-05-23 09:18:17,NFO,30-MAY-2024,101.25,101.25,101.25,2189425,Options,Call,NIFTY,22800.0,2400
101.25,2024-05-23 09:18:18,NFO,30-MAY-2024,101.35,101.25,101.35,2189425,Options,Call,NIFTY,22800.0,0
101.2,2024-05-23 09:18:19,NFO,30-MAY-2024,101.2,101.2,101.2,2189425,Options,Call,NIFTY,22800.0,0
101.65,2024-05-23 09:18:20,NFO,30-MAY-2024,101.65,101.65,101.65,2189425,Options,Call,NIFTY,22800.0,0
100.75,2024-05-23 09:18:23,NFO,30-MAY-2024,100.75,100.75,100.75,2189425,Options,Call,NIFTY,22800.0,0
101.0,2024-05-23 09:18:24,NFO,30-MAY-2024,101.0,101.0,101.0,2189425,Options,Call,NIFTY,22800.0,0
100.3,2024-05-23 09:18:25,NFO,30-MAY-2024,100.3,100.3,100.3,2189425,Options,Call,NIFTY,22800.0,0
100.85,2024-05-23 09:18:31,NFO,30-MAY-2024,100.85,100.85,100.85,2211250,Options,Call,NIFTY,22800.0,0
100.8,2024-05-23 09:18:32,NFO,30-MAY-2024,100.8,100.8,100.8,2211250,Options,Call,NIFTY,22800.0,22625
100.9,2024-05-23 09:18:34,NFO,30-MAY-2024,100.9,100.9,100.9,2211250,Options,Call,NIFTY,22800.0,0
100.85,2024-05-23 09:18:36,NFO,30-MAY-2024,100.85,100.85,100.85,2211250,Options,Call,NIFTY,22800.0,0
100.6,2024-05-23 09:18:39,NFO,30-MAY-2024,100.6,100.6,100.6,2211250,Options,Call,NIFTY,22800.0,1275
101.1,2024-05-23 09:18:41,NFO,30-MAY-2024,101.1,101.1,101.1,2211250,Options,Call,NIFTY,22800.0,0
100.95,2024-05-23 09:18:43,NFO,30-MAY-2024,100.95,100.95,100.95,2211250,Options,Call,NIFTY,22800.0,0
100.8,2024-05-23 09:18:44,NFO,30-MAY-2024,100.8,100.8,100.8,2211250,Options,Call,NIFTY,22800.0,5700
100.7,2024-05-23 09:18:47,NFO,30-MAY-2024,100.7,100.1,100.1,2211250,Options,Call,NIFTY,22800.0,3175
100.5,2024-05-23 09:18:49,NFO,30-MAY-2024,100.5,100.5,100.5,2211250,Options,Call,NIFTY,22800.0,1150
100.5,2024-05-23 09:18:54,NFO,30-MAY-2024,100.5,100.5,100.5,2211250,Options,Call,NIFTY,22800.0,0
101.55,2024-05-23 09:18:55,NFO,30-MAY-2024,101.55,101.55,101.55,2211250,Options,Call,NIFTY,22800.0,0
101.55,2024-05-23 09:18:56,NFO,30-MAY-2024,101.55,101.55,101.55,2211250,Options,Call,NIFTY,22800.0,0
100.45,2024-05-23 09:18:58,NFO,30-MAY-2024,100.45,100.45,100.45,2211250,Options,Call,NIFTY,22800.0,0
99.1,2024-05-23 09:19:02,NFO,30-MAY-2024,99.1,99.1,99.1,2211250,Options,Call,NIFTY,22800.0,15975
99.5,2024-05-23 09:19:03,NFO,30-MAY-2024,99.5,99.5,99.5,2211250,Options,Call,NIFTY,22800.0,0
99.95,2024-05-23 09:19:04,NFO,30-MAY-2024,99.95,99.95,99.95,2211250,Options,Call,NIFTY,22800.0,0
99.9,2024-05-23 09:19:05,NFO,30-MAY-2024,99.9,99.9,99.9,2211250,Options,Call,NIFTY,22800.0,0
99.95,2024-05-23 09:19:06,NFO,30-MAY-2024,99.95,99.95,99.95,2211250,Options,Call,NIFTY,22800.0,0
99.9,2024-05-23 09:19:07,NFO,30-MAY-2024,99.9,99.9,99.9,2211250,Options,Call,NIFTY,22800.0,0
99.75,2024-05-23 09:19:09,NFO,30-MAY-2024,99.75,99.75,99.75,2211250,Options,Call,NIFTY,22800.0,4975
99.6,2024-05-23 09:19:12,NFO,30-MAY-2024,99.6,99.6,99.6,2211250,Options,Call,NIFTY,22800.0,0
99.75,2024-05-23 09:19:13,NFO,30-MAY-2024,99.75,99.75,99.75,2211250,Options,Call,NIFTY,22800.0,0
99.75,2024-05-23 09:19:14,NFO,30-MAY-2024,99.75,99.75,99.75,2211250,Options,Call,NIFTY,22800.0,0
99.9,2024-05-23 09:19:16,NFO,30-MAY-2024,99.9,99.9,99.9,2211250,Options,Call,NIFTY,22800.0,3725
99.85,2024-05-23 09:19:18,NFO,30-MAY-2024,99.85,99.85,99.85,2211250,Options,Call,NIFTY,22800.0,0
99.65,2024-05-23 09:19:19,NFO,30-MAY-2024,99.65,99.6,99.6,2211250,Options,Call,NIFTY,22800.0,0
99.9,2024-05-23 09:19:21,NFO,30-MAY-2024,100.25,99.9,100.25,2211250,Options,Call,NIFTY,22800.0,0
99.8,2024-05-23 09:19:22,NFO,30-MAY-2024,99.8,99.8,99.8,2211250,Options,Call,NIFTY,22800.0,2175
99.55,2024-05-23 09:19:23,NFO,30-MAY-2024,99.55,99.55,99.55,2211250,Options,Call,NIFTY,22800.0,0
99.6,2024-05-23 09:19:24,NFO,30-MAY-2024,99.9,99.6,99.9,2211250,Options,Call,NIFTY,22800.0,725
99.9,2024-05-23 09:19:25,NFO,30-MAY-2024,99.9,99.9,99.9,2211250,Options,Call,NIFTY,22800.0,0
99.7,2024-05-23 09:19:26,NFO,30-MAY-2024,99.7,99.7,99.7,2211250,Options,Call,NIFTY,22800.0,0
99.95,2024-05-23 09:19:27,NFO,30-MAY-2024,99.95,99.95,99.95,2211250,Options,Call,NIFTY,22800.0,375
100.0,2024-05-23 09:19:28,NFO,30-MAY-2024,100.0,100.0,100.0,2211250,Options,Call,NIFTY,22800.0,0
99.65,2024-05-23 09:19:29,NFO,30-MAY-2024,99.9,99.65,99.9,2211250,Options,Call,NIFTY,22800.0,400
99.7,2024-05-23 09:19:30,NFO,30-MAY-2024,99.7,99.7,99.7,2211250,Options,Call,NIFTY,22800.0,0
99.9,2024-05-23 09:19:31,NFO,30-MAY-2024,99.9,99.9,99.9,2211250,Options,Call,NIFTY,22800.0,0
100.1,2024-05-23 09:19:33,NFO,30-MAY-2024,100.1,100.0,100.0,2211250,Options,Call,NIFTY,22800.0,0
100.05,2024-05-23 09:19:34,NFO,30-MAY-2024,100.1,100.05,100.1,2211250,Options,Call,NIFTY,22800.0,1875
99.7,2024-05-23 09:19:35,NFO,30-MAY-2024,99.7,99.7,99.7,2211250,Options,Call,NIFTY,22800.0,0
99.05,2024-05-23 09:19:36,NFO,30-MAY-2024,99.05,99.0,99.0,2211250,Options,Call,NIFTY,22800.0,24400
99.05,2024-05-23 09:19:37,NFO,30-MAY-2024,99.35,99.05,99.35,2211250,Options,Call,NIFTY,22800.0,1025
99.05,2024-05-23 09:19:38,NFO,30-MAY-2024,99.05,99.05,99.05,2211250,Options,Call,NIFTY,22800.0,0
99.2,2024-05-23 09:19:39,NFO,30-MAY-2024,99.2,99.2,99.2,2211250,Options,Call,NIFTY,22800.0,0
98.65,2024-05-23 09:19:40,NFO,30-MAY-2024,98.65,98.65,98.65,2211250,Options,Call,NIFTY,22800.0,0
98.75,2024-05-23 09:19:41,NFO,30-MAY-2024,98.75,98.75,98.75,2211250,Options,Call,NIFTY,22800.0,0
99.05,2024-05-23 09:19:42,NFO,30-MAY-2024,99.05,99.05,99.05,2211250,Options,Call,NIFTY,22800.0,0
98.65,2024-05-23 09:19:44,NFO,30-MAY-2024,98.65,98.65,98.65,2211250,Options,Call,NIFTY,22800.0,0
98.7,2024-05-23 09:19:45,NFO,30-MAY-2024,98.7,98.7,98.7,2211250,Options,Call,NIFTY,22800.0,0
98.85,2024-05-23 09:19:46,NFO,30-MAY-2024,98.85,98.85,98.85,2211250,Options,Call,NIFTY,22800.0,7225
