Close,datetime,exchange_code,High,Low,Open,stock_code,Volume
22580.05,2024-05-30 10:04:00,NSE,22592.3,22580.05,22585.6,NIFTY,0
22581.95,2024-05-30 10:05:00,NSE,22586.5,22576.5,22579.9,NIFTY,0
22575.6,2024-05-30 10:06:00,NSE,22587.4,22572.65,22582.75,NIFTY,0
22573.25,2024-05-30 10:07:00,NSE,22581.8,22570.75,22575.45,NIFTY,0
22568.45,2024-05-30 10:08:00,NSE,22578.8,22568.35,22574.15,NIFTY,0
22571.0,2024-05-30 10:09:00,NSE,22574.8,22568.55,22568.55,NIFTY,0
22570.05,2024-05-30 10:10:00,NSE,22577.8,22565.7,22571.3,NIFTY,0
22577.25,2024-05-30 10:11:00,NSE,22579.75,22569.8,22569.95,NIFTY,0
22569.4,2024-05-30 10:12:00,NSE,22580.35,22569.35,22576.15,NIFTY,0
22561.4,2024-05-30 10:13:00,NSE,22571.05,22561.4,22569.55,NIFTY,0
22558.5,2024-05-30 10:14:00,NSE,22562.55,22554.55,22559.3,NIFTY,0
22561.85,2024-05-30 10:15:00,NSE,22564.55,22555.3,22558.3,NIFTY,0
22559.2,2024-05-30 10:16:00,NSE,22565.15,22556.4,22561.7,NIFTY,0
22562.75,2024-05-30 10:17:00,NSE,22564.05,22556.35,22559.0,NIFTY,0
22563.05,2024-05-30 10:18:00,NSE,22566.7,22559.3,22562.35,NIFTY,0
22564.25,2024-05-30 10:19:00,NSE,22567.2,22559.1,22563.0,NIFTY,0
22567.95,2024-05-30 10:20:00,NSE,22571.05,22564.2,22564.7,NIFTY,0
22577.8,2024-05-30 10:21:00,NSE,22577.8,22566.5,22568.0,NIFTY,0
22593.25,2024-05-30 10:22:00,NSE,22594.9,22577.25,22577.5,NIFTY,0
22587.7,2024-05-30 10:23:00,NSE,22602.35,22586.7,22593.1,NIFTY,0
22590.45,2024-05-30 10:24:00,NSE,22592.9,22579.75,22585.8,NIFTY,0
22587.95,2024-05-30 10:25:00,NSE,22590.3,22583.95,22590.3,NIFTY,0
22583.8,2024-05-30 10:26:00,NSE,22591.8,22577.9,22588.6,NIFTY,0
22583.0,2024-05-30 10:27:00,NSE,22584.0,22579.0,22581.1,NIFTY,0
22574.0,2024-05-30 10:28:00,NSE,22584.0,22573.55,22583.1,NIFTY,0
22575.75,2024-05-30 10:29:00,NSE,22578.05,22573.5,22574.8,NIFTY,0
22578.7,2024-05-30 10:30:00,NSE,22581.0,22570.05,22575.65,NIFTY,0
22581.75,2024-05-30 10:31:00,NSE,22582.7,22577.0,22578.65,NIFTY,0
22574.8,2024-05-30 10:32:00,NSE,22581.3,22571.8,22581.05,NIFTY,0
22572.4,2024-05-30 10:33:00,NSE,22577.25,22571.25,22574.45,NIFTY,0
22581.65,2024-05-30 10:34:00,NSE,22584.3,22573.0,22573.5,NIFTY,0
22594.1,2024-05-30 10:35:00,NSE,22594.65,22580.65,22582.5,NIFTY,0
22617.65,2024-05-30 10:36:00,NSE,22617.85,22590.85,22594.15,NIFTY,0
22604.95,2024-05-30 10:37:00,NSE,22617.75,22602.85,22617.75,NIFTY,0
22595.7,2024-05-30 10:38:00,NSE,22610.4,22593.1,22605.25,NIFTY,0
22580.0,2024-05-30 10:39:00,NSE,22595.95,22574.6,22594.15,NIFTY,0
22589.95,2024-05-30 10:40:00,NSE,22589.95,22579.9,22581.0,NIFTY,0
22587.8,2024-05-30 10:41:00,NSE,22592.25,22585.15,22589.15,NIFTY,0
22586.4,2024-05-30 10:42:00,NSE,22590.75,22581.5,22587.2,NIFTY,0
22580.9,2024-05-30 10:43:00,NSE,22588.7,22579.3,22586.7,NIFTY,0
22590.55,2024-05-30 10:44:00,NSE,22590.8,22580.35,22581.05,NIFTY,0
22600.35,2024-05-30 10:45:00,NSE,22601.15,22589.95,22591.25,NIFTY,0
22593.6,2024-05-30 10:46:00,NSE,22599.9,22588.35,22599.85,NIFTY,0
22588.7,2024-05-30 10:47:00,NSE,22594.5,22586.6,22594.3,NIFTY,0
22587.95,2024-05-30 10:48:00,NSE,22590.6,22585.75,22588.2,NIFTY,0
22594.45,2024-05-30 10:49:00,NSE,22594.55,22587.4,22587.4,NIFTY,0
22598.6,2024-05-30 10:50:00,NSE,22599.7,22593.65,22595.2,NIFTY,0
22593.4,2024-05-30 10:51:00,NSE,22600.0,22592.85,22598.75,NIFTY,0
22593.9,2024-05-30 10:52:00,NSE,22594.2,22590.25,22593.75,NIFTY,0
22601.3,2024-05-30 10:53:00,NSE,22604.1,22593.55,22593.55,NIFTY,0
22590.15,2024-05-30 10:54:00,NSE,22601.45,22585.65,22600.5,NIFTY,0
22588.35,2024-05-30 10:55:00,NSE,22591.1,22584.15,22590.45,NIFTY,0
22586.35,2024-05-30 10:56:00,NSE,22592.7,22582.3,22588.55,NIFTY,0
22586.5,2024-05-30 10:57:00,NSE,22590.95,22584.55,22585.6,NIFTY,0
22583.35,2024-05-30 10:58:00,NSE,22588.85,22581.85,22586.25,NIFTY,0
22580.6,2024-05-30 10:59:00,NSE,22585.55,22578.8,22583.75,NIFTY,0
22579.6,2024-05-30 11:00:00,NSE,22585.4,22577.25,22581.0,NIFTY,0
22577.75,2024-05-30 11:01:00,NSE,22581.5,22574.6,22579.65,NIFTY,0
22578.3,2024-05-30 11:02:00,NSE,22580.95,22575.65,22577.55,NIFTY,0
22583.35,2024-05-30 11:03:00,NSE,22585.15,22577.1,22578.15,NIFTY,0
22588.55,2024-05-30 11:04:00,NSE,22588.55,22583.1,22583.1,NIFTY,0
22587.4,2024-05-30 11:05:00,NSE,22590.85,22585.7,22587.4,NIFTY,0
22591.75,2024-05-30 11:06:00,NSE,22592.7,22587.4,22587.55,NIFTY,0
22589.3,2024-05-30 11:07:00,NSE,22593.5,22587.75,22591.35,NIFTY,0
22580.05,2024-05-30 11:08:00,NSE,22588.9,22580.05,22588.5,NIFTY,0
22568.55,2024-05-30 11:09:00,NSE,22581.1,22567.45,22580.15,NIFTY,0
22573.5,2024-05-30 11:10:00,NSE,22575.7,22567.35,22568.25,NIFTY,0
22567.55,2024-05-30 11:11:00,NSE,22576.8,22566.1,22573.95,NIFTY,0
22570.7,2024-05-30 11:12:00,NSE,22573.45,22567.5,22567.85,NIFTY,0
22569.8,2024-05-30 11:13:00,NSE,22573.4,22568.85,22570.1,NIFTY,0
22563.8,2024-05-30 11:14:00,NSE,22569.95,22562.75,22569.9,NIFTY,0
22567.45,2024-05-30 11:15:00,NSE,22568.35,22559.7,22563.65,NIFTY,0
22564.35,2024-05-30 11:16:00,NSE,22568.1,22563.5,22567.9,NIFTY,0
22569.5,2024-05-30 11:17:00,NSE,22569.55,22564.85,22565.05,NIFTY,0
22566.2,2024-05-30 11:18:00,NSE,22568.85,22565.25,22568.3,NIFTY,0
22561.85,2024-05-30 11:19:00,NSE,22566.15,22560.4,22566.15,NIFTY,0
22562.55,2024-05-30 11:20:00,NSE,22564.0,22559.05,22561.4,NIFTY,0
22558.35,2024-05-30 11:21:00,NSE,22565.35,22557.75,22562.6,NIFTY,0
22547.75,2024-05-30 11:22:00,NSE,22558.4,22546.9,22558.1,NIFTY,0
22547.25,2024-05-30 11:23:00,NSE,22551.75,22546.1,22548.25,NIFTY,0
22549.05,2024-05-30 11:24:00,NSE,22550.65,22546.2,22547.25,NIFTY,0
22555.45,2024-05-30 11:25:00,NSE,22555.8,22547.5,22548.35,NIFTY,0
22556.3,2024-05-30 11:26:00,NSE,22558.1,22554.05,22554.65,NIFTY,0
22563.6,2024-05-30 11:27:00,NSE,22563.75,22552.7,22556.05,NIFTY,0
22557.9,2024-05-30 11:28:00,NSE,22565.0,22557.15,22563.9,NIFTY,0
22552.0,2024-05-30 11:29:00,NSE,22558.9,22551.75,22558.9,NIFTY,0
22551.75,2024-05-30 11:30:00,NSE,22553.4,22549.25,22552.0,NIFTY,0
22546.65,2024-05-30 11:31:00,NSE,22552.0,22546.65,22551.55,NIFTY,0
22547.55,2024-05-30 11:32:00,NSE,22548.95,22544.35,22546.85,NIFTY,0
22550.45,2024-05-30 11:33:00,NSE,22552.75,22546.55,22548.8,NIFTY,0
22551.8,2024-05-30 11:34:00,NSE,22556.3,22550.25,22550.45,NIFTY,0
22553.75,2024-05-30 11:35:00,NSE,22555.25,22550.2,22550.35,NIFTY,0
22558.45,2024-05-30 11:36:00,NSE,22558.45,22551.7,22553.75,NIFTY,0
22554.6,2024-05-30 11:37:00,NSE,22560.65,22553.5,22558.05,NIFTY,0
22551.95,2024-05-30 11:38:00,NSE,22554.6,22550.8,22554.35,NIFTY,0
22547.8,2024-05-30 11:39:00,NSE,22551.75,22547.45,22551.75,NIFTY,0
22553.2,2024-05-30 11:40:00,NSE,22553.85,22545.25,22547.5,NIFTY,0
22548.55,2024-05-30 11:41:00,NSE,22553.85,22548.55,22552.85,NIFTY,0
22547.3,2024-05-30 11:42:00,NSE,22548.65,22545.85,22548.6,NIFTY,0
22542.5,2024-05-30 11:43:00,NSE,22547.4,22541.0,22546.7,NIFTY,0
22546.6,2024-05-30 11:44:00,NSE,22548.2,22541.8,22542.6,NIFTY,0
22551.05,2024-05-30 11:45:00,NSE,22551.6,22544.5,22545.95,NIFTY,0
22560.75,2024-05-30 11:46:00,NSE,22564.3,22550.9,22551.6,NIFTY,0
22551.35,2024-05-30 11:47:00,NSE,22560.8,22551.1,22559.65,NIFTY,0
22558.55,2024-05-30 11:48:00,NSE,22558.8,22550.3,22552.0,NIFTY,0
22554.2,2024-05-30 11:49:00,NSE,22559.4,22554.2,22558.3,NIFTY,0
22557.45,2024-05-30 11:50:00,NSE,22560.15,22554.45,22554.45,NIFTY,0
22560.2,2024-05-30 11:51:00,NSE,22562.1,22554.35,22557.35,NIFTY,0
22564.85,2024-05-30 11:52:00,NSE,22566.6,22558.7,22560.15,NIFTY,0
22554.45,2024-05-30 11:53:00,NSE,22565.1,22553.9,22564.15,NIFTY,0
22550.45,2024-05-30 11:54:00,NSE,22556.75,22549.8,22554.85,NIFTY,0
22554.15,2024-05-30 11:55:00,NSE,22556.55,22549.45,22550.45,NIFTY,0
22558.15,2024-05-30 11:56:00,NSE,22559.65,22553.3,22554.9,NIFTY,0
22557.1,2024-05-30 11:57:00,NSE,22560.6,22555.45,22557.95,NIFTY,0
22553.5,2024-05-30 11:58:00,NSE,22558.25,22552.3,22557.95,NIFTY,0
22554.05,2024-05-30 11:59:00,NSE,22557.45,22553.4,22554.9,NIFTY,0
22565.45,2024-05-30 12:00:00,NSE,22567.6,22553.75,22553.75,NIFTY,0
22559.75,2024-05-30 12:01:00,NSE,22565.4,22559.0,22564.7,NIFTY,0
22556.9,2024-05-30 12:02:00,NSE,22560.0,22556.3,22559.4,NIFTY,0
22563.75,2024-05-30 12:03:00,NSE,22566.6,22555.35,22556.3,NIFTY,0
22564.95,2024-05-30 12:04:00,NSE,22567.8,22559.25,22563.7,NIFTY,0
22563.0,2024-05-30 12:05:00,NSE,22572.9,22562.65,22564.5,NIFTY,0
22571.2,2024-05-30 12:06:00,NSE,22572.0,22560.0,22562.5,NIFTY,0
22576.2,2024-05-30 12:07:00,NSE,22577.8,22563.55,22570.45,NIFTY,0
22582.55,2024-05-30 12:08:00,NSE,22586.9,22572.65,22575.3,NIFTY,0
22579.85,2024-05-30 12:09:00,NSE,22584.2,22578.35,22584.2,NIFTY,0
22580.6,2024-05-30 12:10:00,NSE,22583.5,22579.05,22579.95,NIFTY,0
22576.9,2024-05-30 12:11:00,NSE,22581.15,22576.9,22580.95,NIFTY,0
22574.65,2024-05-30 12:12:00,NSE,22577.65,22573.6,22576.65,NIFTY,0
22567.15,2024-05-30 12:13:00,NSE,22575.05,22565.9,22575.05,NIFTY,0
22567.45,2024-05-30 12:14:00,NSE,22567.95,22565.5,22566.55,NIFTY,0
22565.2,2024-05-30 12:15:00,NSE,22571.25,22565.2,22567.1,NIFTY,0
22556.2,2024-05-30 12:16:00,NSE,22565.9,22554.8,22565.0,NIFTY,0
22558.25,2024-05-30 12:17:00,NSE,22558.8,22551.25,22556.4,NIFTY,0
22556.85,2024-05-30 12:18:00,NSE,22561.05,22556.25,22558.6,NIFTY,0
22560.65,2024-05-30 12:19:00,NSE,22562.5,22554.75,22556.55,NIFTY,0
22561.75,2024-05-30 12:20:00,NSE,22565.9,22557.9,22560.0,NIFTY,0
22562.25,2024-05-30 12:21:00,NSE,22563.85,22559.0,22562.7,NIFTY,0
22568.6,2024-05-30 12:22:00,NSE,22569.8,22561.9,22561.9,NIFTY,0
22569.9,2024-05-30 12:23:00,NSE,22572.6,22568.0,22568.95,NIFTY,0
22563.2,2024-05-30 12:24:00,NSE,22570.25,22562.0,22570.05,NIFTY,0
22570.85,2024-05-30 12:25:00,NSE,22572.5,22562.65,22563.05,NIFTY,0
22566.8,2024-05-30 12:26:00,NSE,22572.5,22565.45,22570.3,NIFTY,0
22564.95,2024-05-30 12:27:00,NSE,22570.5,22564.6,22566.55,NIFTY,0
22561.9,2024-05-30 12:28:00,NSE,22571.55,22560.8,22565.65,NIFTY,0
22557.15,2024-05-30 12:29:00,NSE,22565.45,22556.9,22562.25,NIFTY,0
22557.55,2024-05-30 12:30:00,NSE,22562.2,22553.95,22558.75,NIFTY,0
22567.3,2024-05-30 12:31:00,NSE,22570.3,22558.3,22558.3,NIFTY,0
22568.4,2024-05-30 12:32:00,NSE,22571.15,22565.55,22567.35,NIFTY,0
22568.5,2024-05-30 12:33:00,NSE,22575.85,22566.6,22568.6,NIFTY,0
22568.7,2024-05-30 12:34:00,NSE,22572.4,22565.15,22568.9,NIFTY,0
22567.8,2024-05-30 12:35:00,NSE,22573.55,22566.35,22567.95,NIFTY,0
22570.6,2024-05-30 12:36:00,NSE,22574.7,22567.5,22567.95,NIFTY,0
22563.5,2024-05-30 12:37:00,NSE,22572.3,22561.45,22571.5,NIFTY,0
22572.75,2024-05-30 12:38:00,NSE,22573.65,22561.1,22563.0,NIFTY,0
22569.1,2024-05-30 12:39:00,NSE,22574.15,22566.8,22571.7,NIFTY,0
22572.1,2024-05-30 12:40:00,NSE,22574.15,22566.6,22569.3,NIFTY,0
22567.2,2024-05-30 12:41:00,NSE,22576.85,22566.8,22572.4,NIFTY,0
22564.5,2024-05-30 12:42:00,NSE,22571.75,22564.5,22566.9,NIFTY,0
22566.45,2024-05-30 12:43:00,NSE,22569.85,22564.15,22565.25,NIFTY,0
22568.1,2024-05-30 12:44:00,NSE,22569.45,22562.9,22566.65,NIFTY,0
22570.95,2024-05-30 12:45:00,NSE,22572.6,22567.25,22569.45,NIFTY,0
22572.1,2024-05-30 12:46:00,NSE,22575.85,22566.95,22571.1,NIFTY,0
22576.9,2024-05-30 12:47:00,NSE,22576.9,22570.2,22573.4,NIFTY,0
22582.6,2024-05-30 12:48:00,NSE,22589.65,22577.2,22577.2,NIFTY,0
22579.15,2024-05-30 12:49:00,NSE,22585.95,22577.75,22581.9,NIFTY,0
22577.15,2024-05-30 12:50:00,NSE,22585.85,22575.45,22579.65,NIFTY,0
22582.15,2024-05-30 12:51:00,NSE,22582.7,22573.85,22577.8,NIFTY,0
22583.6,2024-05-30 12:52:00,NSE,22587.9,22579.1,22582.5,NIFTY,0
22580.8,2024-05-30 12:53:00,NSE,22589.25,22580.05,22585.95,NIFTY,0
22578.65,2024-05-30 12:54:00,NSE,22588.35,22578.65,22582.05,NIFTY,0
22581.5,2024-05-30 12:55:00,NSE,22583.95,22577.8,22578.7,NIFTY,0
22581.25,2024-05-30 12:56:00,NSE,22584.6,22579.1,22582.25,NIFTY,0
22586.85,2024-05-30 12:57:00,NSE,22589.15,22580.45,22580.75,NIFTY,0
22596.5,2024-05-30 12:58:00,NSE,22600.1,22582.6,22586.2,NIFTY,0
22595.45,2024-05-30 12:59:00,NSE,22602.25,22592.45,22599.6,NIFTY,0
22600.3,2024-05-30 13:00:00,NSE,22601.9,22593.8,22594.85,NIFTY,0
22589.7,2024-05-30 13:01:00,NSE,22600.95,22589.7,22598.7,NIFTY,0
22587.4,2024-05-30 13:02:00,NSE,22594.9,22585.1,22593.4,NIFTY,0
22590.0,2024-05-30 13:03:00,NSE,22590.85,22585.9,22587.85,NIFTY,0
22591.95,2024-05-30 13:04:00,NSE,22595.1,22589.2,22590.25,NIFTY,0
22592.85,2024-05-30 13:05:00,NSE,22594.75,22589.0,22592.35,NIFTY,0
22595.15,2024-05-30 13:06:00,NSE,22596.25,22589.05,22591.25,NIFTY,0
22595.8,2024-05-30 13:07:00,NSE,22596.9,22589.0,22593.8,NIFTY,0
22586.8,2024-05-30 13:08:00,NSE,22597.3,22584.45,22596.0,NIFTY,0
22578.65,2024-05-30 13:09:00,NSE,22588.65,22578.65,22587.9,NIFTY,0
22572.1,2024-05-30 13:10:00,NSE,22583.05,22571.15,22580.75,NIFTY,0
22571.5,2024-05-30 13:11:00,NSE,22576.95,22568.4,22571.85,NIFTY,0
22576.6,2024-05-30 13:12:00,NSE,22579.15,22569.95,22572.5,NIFTY,0
22572.85,2024-05-30 13:13:00,NSE,22577.3,22571.85,22576.6,NIFTY,0
22576.4,2024-05-30 13:14:00,NSE,22580.2,22573.3,22573.3,NIFTY,0
22574.25,2024-05-30 13:15:00,NSE,22579.0,22572.2,22576.05,NIFTY,0
22568.0,2024-05-30 13:16:00,NSE,22576.95,22565.9,22575.75,NIFTY,0
22560.5,2024-05-30 13:17:00,NSE,22568.7,22559.4,22567.85,NIFTY,0
22558.2,2024-05-30 13:18:00,NSE,22565.0,22558.2,22560.65,NIFTY,0
22553.1,2024-05-30 13:19:00,NSE,22558.75,22552.35,22558.75,NIFTY,0
22553.35,2024-05-30 13:20:00,NSE,22558.55,22550.1,22553.4,NIFTY,0
22559.9,2024-05-30 13:21:00,NSE,22561.05,22553.1,22553.5,NIFTY,0
22553.25,2024-05-30 13:22:00,NSE,22560.75,22552.65,22559.5,NIFTY,0
22548.3,2024-05-30 13:23:00,NSE,22555.5,22545.85,22553.65,NIFTY,0
22546.15,2024-05-30 13:24:00,NSE,22551.3,22546.05,22548.55,NIFTY,0
22554.4,2024-05-30 13:25:00,NSE,22555.35,22546.0,22546.75,NIFTY,0
22551.7,2024-05-30 13:26:00,NSE,22556.4,22550.65,22553.55,NIFTY,0
22540.35,2024-05-30 13:27:00,NSE,22552.6,22540.35,22551.6,NIFTY,0
22538.1,2024-05-30 13:28:00,NSE,22544.3,22537.65,22541.65,NIFTY,0
22539.2,2024-05-30 13:29:00,NSE,22546.45,22537.65,22537.65,NIFTY,0
22541.45,2024-05-30 13:30:00,NSE,22542.5,22534.55,22539.25,NIFTY,0
22537.4,2024-05-30 13:31:00,NSE,22543.35,22536.6,22540.55,NIFTY,0
22539.0,2024-05-30 13:32:00,NSE,22543.55,22536.85,22536.85,NIFTY,0
22536.1,2024-05-30 13:33:00,NSE,22543.7,22533.7,22538.6,NIFTY,0
22529.15,2024-05-30 13:34:00,NSE,22539.55,22529.15,22536.3,NIFTY,0
22526.15,2024-05-30 13:35:00,NSE,22530.45,22521.95,22527.8,NIFTY,0
22521.6,2024-05-30 13:36:00,NSE,22530.05,22520.25,22526.0,NIFTY,0
22528.0,2024-05-30 13:37:00,NSE,22529.2,22518.95,22522.0,NIFTY,0
22522.6,2024-05-30 13:38:00,NSE,22529.65,22520.0,22528.0,NIFTY,0
22524.8,2024-05-30 13:39:00,NSE,22528.9,22520.45,22522.75,NIFTY,0
22531.7,2024-05-30 13:40:00,NSE,22536.45,22522.25,22526.45,NIFTY,0
22536.55,2024-05-30 13:41:00,NSE,22537.2,22530.2,22530.9,NIFTY,0
22539.4,2024-05-30 13:42:00,NSE,22543.6,22532.15,22535.05,NIFTY,0
22544.55,2024-05-30 13:43:00,NSE,22547.55,22535.95,22538.15,NIFTY,0
22538.65,2024-05-30 13:44:00,NSE,22545.05,22535.6,22544.5,NIFTY,0
22536.45,2024-05-30 13:45:00,NSE,22541.4,22534.9,22540.25,NIFTY,0
22540.8,2024-05-30 13:46:00,NSE,22544.15,22536.35,22540.6,NIFTY,0
22542.85,2024-05-30 13:47:00,NSE,22542.85,22537.65,22541.15,NIFTY,0
22549.65,2024-05-30 13:48:00,NSE,22554.15,22540.45,22541.35,NIFTY,0
22554.25,2024-05-30 13:49:00,NSE,22556.7,22547.4,22551.05,NIFTY,0
22555.05,2024-05-30 13:50:00,NSE,22558.2,22552.05,22553.75,NIFTY,0
22558.7,2024-05-30 13:51:00,NSE,22565.55,22554.0,22554.9,NIFTY,0
22557.4,2024-05-30 13:52:00,NSE,22563.2,22555.85,22558.55,NIFTY,0
22554.65,2024-05-30 13:53:00,NSE,22559.75,22554.6,22557.05,NIFTY,0
22545.4,2024-05-30 13:54:00,NSE,22556.95,22545.05,22554.35,NIFTY,0
22544.15,2024-05-30 13:55:00,NSE,22547.35,22543.5,22547.35,NIFTY,0
22538.0,2024-05-30 13:56:00,NSE,22547.7,22537.8,22546.5,NIFTY,0
22531.1,2024-05-30 13:57:00,NSE,22539.3,22531.1,22537.25,NIFTY,0
22533.1,2024-05-30 13:58:00,NSE,22536.1,22528.45,22531.15,NIFTY,0
22539.45,2024-05-30 13:59:00,NSE,22539.7,22533.0,22533.0,NIFTY,0
22543.25,2024-05-30 14:00:00,NSE,22545.25,22534.65,22538.85,NIFTY,0
22540.4,2024-05-30 14:01:00,NSE,22544.5,22539.65,22543.2,NIFTY,0
22541.3,2024-05-30 14:02:00,NSE,22543.6,22537.75,22540.85,NIFTY,0
22544.35,2024-05-30 14:03:00,NSE,22547.0,22541.1,22541.25,NIFTY,0
22540.5,2024-05-30 14:04:00,NSE,22545.5,22539.95,22544.0,NIFTY,0
22542.1,2024-05-30 14:05:00,NSE,22544.4,22538.7,22540.3,NIFTY,0
22540.85,2024-05-30 14:06:00,NSE,22544.35,22539.85,22542.65,NIFTY,0
22536.5,2024-05-30 14:07:00,NSE,22542.45,22536.5,22541.65,NIFTY,0
22534.55,2024-05-30 14:08:00,NSE,22538.55,22532.6,22537.0,NIFTY,0
22531.55,2024-05-30 14:09:00,NSE,22535.75,22529.2,22534.1,NIFTY,0
22535.2,2024-05-30 14:10:00,NSE,22539.0,22531.6,22532.1,NIFTY,0
22530.2,2024-05-30 14:11:00,NSE,22536.9,22527.65,22535.65,NIFTY,0
22525.8,2024-05-30 14:12:00,NSE,22531.1,22525.05,22530.45,NIFTY,0
22523.15,2024-05-30 14:13:00,NSE,22529.25,22523.05,22525.6,NIFTY,0
22522.6,2024-05-30 14:14:00,NSE,22525.8,22521.0,22523.55,NIFTY,0
22529.3,2024-05-30 14:15:00,NSE,22531.0,22522.95,22523.05,NIFTY,0
22535.05,2024-05-30 14:16:00,NSE,22537.15,22528.7,22529.65,NIFTY,0
22533.25,2024-05-30 14:17:00,NSE,22537.0,22531.8,22535.45,NIFTY,0
